index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,WLow,WLDate,WHigh,WHDate,HHHL,SNO
2025-12-19,2268.HK,68.8499984741211,71.5,68.44999694824219,70.0,70.0,3912228,0.0,0.0,68.36396145171098,68.22808039691006,68.18380645084652,64.73996023735086,52.827910594973424,True,True,True,False,3.0500030517578125,2.5937492847442627,5.187498569488525,,,60.5,2026-01-02,75.75,2026-01-14,76.8499984741211,0.27,61.0,61.0,SB1-2025/12/19,True,True,True,False,False,False,False,False,False,False,False,True,0.88,7,3,3.0,1.0,True,68.67,76.8499984741211,85.02999694824219,93.20999542236328,0.0,,0.0,,False,2268.HK
2025-12-23,2338.HK,19.850000381469727,19.850000381469727,19.34000015258789,19.39999961853028,19.39999961853028,6910806,0.0,0.0,19.60945367629837,19.40000483376264,18.49834564370649,17.493944742754877,16.074441838169264,True,True,True,False,0.5100002288818359,0.5466668870713968,0.8200003306070951,LH,LHLLHHHLLH,18.40999984741211,2025-12-30,24.200000762939453,2026-01-19,24.86000061035156,0.35,18.670000076293945,18.670000076293945,SB1-2025/12/23,True,True,True,False,False,False,False,False,False,False,False,True,0.67,8,4,3.0,1.0,True,21.64,24.86000061035156,28.08000122070312,31.30000183105468,24.86000061035156,2026-01-19,23.36000061035156,2026-01-20,False,2338.HK
2025-12-19,2359.HK,102.3000030517578,106.0999984741211,102.3000030517578,103.8000030517578,103.8000030517578,11728614,0.0,0.0,102.9442569011819,103.40908051178153,104.38157212859493,101.50116160557562,87.17223119703712,False,False,False,False,3.799995422363296,3.028125286102295,6.05625057220459,,,98.5500030517578,2026-01-02,121.0,2026-01-16,122.5,0.24,98.6999969482422,96.6999969482422,SB1-2025/12/19,True,True,True,False,False,False,False,False,False,False,False,True,0.7,7,2,5.0,0.0,True,110.53,122.5,134.47,146.44,0.0,,0.0,,False,2359.HK
2025-12-10,2400.HK,64.5999984741211,64.5999984741211,60.70000076293945,63.150001525878906,63.150001525878906,4700100,0.0,0.0,66.79086580058522,68.13059977178133,69.71965019085714,67.16542584512221,53.71215663926065,False,False,False,False,3.8999977111816406,2.30333251953125,4.6066650390625,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/11/10,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.0,,0.0,,False,2400.HK
2025-12-19,0241.HK,5.440000057220459,5.480000019073486,5.230000019073486,5.230000019073486,5.230000019073486,148035185,0.0,0.0,5.295578238817088,5.436599831615082,5.6364768511803005,5.617866232213678,5.125032815037012,False,False,False,False,0.25,0.1688235787784352,0.2532353681676528,,,5.050000190734863,2026-01-02,7.78000020980835,2026-01-14,7.909999847412109,0.57,5.050000190734863,5.050000190734863,SB1-2025/12/19,True,True,True,False,False,False,False,False,False,False,False,True,0.75,6,5,0.0,1.0,True,6.48,7.909999847412109,9.339999694824218,10.769999542236327,0.0,,0.0,,False,241.HK
2025-11-20,2577.HK,78.4000015258789,81.0,76.0999984741211,76.25,76.25,6414950,0.0,0.0,74.98131651260975,76.1163406302222,77.25282582940454,71.83377646582518,61.136326083111896,False,False,False,False,4.900001525878906,4.086665852864583,8.173331705729167,LH,LHLLHHLLLH,67.6500015258789,2025-11-28,81.3499984741211,2025-12-09,89.75,0.33,67.8499984741211,67.8499984741211,SB1-2025/11/20,False,False,False,False,False,False,False,False,False,False,False,True,0.71,5,1,4.0,0.0,True,78.7,89.75,100.8,111.85,89.75,2025-12-09,66.4000015258789,2025-12-29,False,2577.HK
2026-01-14,2577.HK,69.4000015258789,69.4000015258789,67.0,67.25,67.25,5883566,0.0,0.0,69.3252752487018,71.15411858760083,73.3120058287467,72.07282298044952,61.29628931511476,False,False,False,False,2.4000015258789062,2.728126049041748,5.456252098083496,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/11/20,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.0,,0.0,,False,2577.HK
2025-11-27,2601.HK,30.739999771118164,31.959999084472656,30.520000457763672,31.299999237060547,31.299999237060547,13770700,0.0,0.0,31.648638038642584,31.97187558556968,31.97879661773532,31.168238201768418,28.09495992325092,False,False,False,False,1.4399986267089844,0.8717644635368794,1.3076466953053192,LH,LHLLHHHLHH,30.26000022888184,2025-12-01,33.97999954223633,2025-12-08,34.720001220703125,0.15,30.5,30.5,SB1-2025/11/27,True,True,True,False,False,False,False,False,False,False,False,True,0.8,4,2,2.0,0.0,True,32.49,34.720001220703125,36.95000244140625,39.18000366210937,34.720001220703125,2025-12-08,32.540000915527344,2025-12-11,False,2601.HK
2025-12-19,2689.HK,5.71999979019165,5.989999771118164,5.650000095367432,5.809999942779541,5.809999942779541,18362000,0.0,0.0,6.0316173547074445,6.03449456678219,5.8603789264482895,5.450317364579841,4.6007816906120125,False,False,False,False,0.3399996757507324,0.2064284597124372,0.3096426895686558,LH,LHLLHHHLHH,5.619999885559082,2025-12-23,6.960000038146973,2026-01-08,7.050000190734863,0.25,5.650000095367432,5.610000133514404,SB1-2025/12/19,True,True,True,False,False,False,False,False,False,False,False,True,1.0,7,2,2.0,3.0,True,6.34,7.050000190734863,7.760000381469727,8.47000057220459,7.050000190734863,2026-01-08,6.650000095367432,2026-01-09,False,2689.HK
2025-12-09,2799.HK,1.0299999713897705,1.0299999713897705,0.9100000262260436,0.9300000071525574,0.9300000071525574,450831169,0.0,0.0,1.000949566215348,1.01397833671832,1.0293652362549388,1.0334055081790583,0.922214695891074,False,False,False,False,0.1199999451637269,0.0242857081549507,0.0364285622324261,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/16,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.0,,0.0,,False,2799.HK
2025-12-12,3668.HK,26.799999237060547,27.440000534057617,26.700000762939453,27.440000534057617,27.440000534057617,11276639,0.0,0.0,27.82796593049017,27.94288216194557,28.075589903323955,28.346377338551413,28.83591009015716,False,False,False,False,0.7399997711181641,0.6537498235702504,0.9806247353553756,LH,LHLLHHHLHH,24.39999961853028,2025-12-18,28.0,2026-01-14,28.299999237060547,0.16,24.799999237060547,24.799999237060547,SB1-2025/12/12,False,False,False,False,False,False,False,False,False,False,False,True,0.71,10,4,2.0,4.0,True,26.35,28.299999237060547,30.24999847412109,32.19999771118164,28.299999237060547,2026-01-14,27.6200008392334,2026-01-15,False,3668.HK
2025-11-25,3808.HK,27.0,28.13999938964844,27.0,27.57999992370605,27.57999992370605,2392282,0.0,0.0,27.598863643650105,27.12384794242346,25.74704056913798,24.415828391682524,22.665285903029,True,True,True,False,1.139999389648441,0.9866662555270732,1.47999938329061,LH,LHLLHHHLLH,26.600000381469727,2025-11-28,30.020000457763672,2025-12-08,30.700000762939453,0.15,26.600000381469727,25.020000457763672,SB1-2025/11/25,True,True,True,False,False,False,False,False,False,False,False,True,0.67,4,2,2.0,0.0,True,28.65,30.700000762939453,32.75000152587891,34.80000228881836,30.700000762939453,2025-12-08,28.020000457763672,2025-12-10,False,3808.HK
