Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_100,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2016-01-07,1050.HK,0.3402769863605499,0.3402769863605499,0.2986109852790832,0.305554986000061,0.1233017742633819,24857280,0.0,0.0,0.3226910026097596,0.308074727093729,0.2882854507219861,0.2739683485190359,0.2637575757414486,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2015/12/04,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2016-01-22,1050.HK,0.2604160010814667,0.2604160010814667,0.2430550009012222,0.25,0.1008834689855575,12484800,0.0,0.0,0.2755111327100418,0.2866318145453658,0.2840419121371177,0.2746127550630967,0.264936221928672,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2015/12/04,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2016-06-10,1050.HK,0.34375,0.34375,0.336804986000061,0.3402769863605499,0.1373133063316345,2373120,0.0,0.0,0.3384922920419604,0.3359524368058049,0.3294959146192556,0.3154710773345328,0.2915375539480736,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2016/05/20,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2016-06-23,1050.HK,0.3402769863605499,0.3541660010814667,0.3402769863605499,0.34375,0.1387147605419159,2257920,0.0,0.0,0.3396923864420131,0.3378191895175907,0.3323637167171499,0.3193236267394654,0.2948196957698463,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2016/05/20,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2016-06-28,1050.HK,0.3541660010814667,0.3958329856395721,0.3541660010814667,0.3888880014419555,0.1569294482469558,26546244,0.0,0.0,0.3523171458680985,0.3445391412367545,0.3360756759917519,0.3219769501249697,0.2964769469475149,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2016/05/20,False,False,True,True,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2016-11-03,1050.HK,0.4722220003604889,0.4791660010814667,0.4652769863605499,0.4722220003604889,0.2029200941324234,941760,0.0,0.0,0.4685211247336023,0.4591058257777269,0.4515828661896505,0.4329397233138438,0.3777048662953384,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2016/10/04,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2017-01-05,1050.HK,0.5,0.5208330154418945,0.493054986000061,0.5138880014419556,0.226892277598381,10103040,0.0,0.0,0.4832525123026127,0.4777644043810753,0.4714815047227862,0.4569645244770564,0.4053885612943247,True,True,HH,HHHLLH,0.4722220003604889,2017-01-16,0.5,2017-01-18,0.5069440007209778,0.4652769863605499,0.4583329856395721,TP1-2016/10/04,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2017-01-25,1050.HK,0.5416659712791443,0.555554986000061,0.5277770161628723,0.5347219705581665,0.2360909283161163,4636748,0.0,0.0,0.5107939414141202,0.4980084071338507,0.4848994696415146,0.4678678114445911,0.4155122781681395,True,True,HH,HHHLHH,0.5138880014419556,2017-02-01,0.5694440007209778,2017-02-03,0.5833330154418945,0.4722220003604889,0.4652769863605499,TP2-2016/10/04,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2017-03-01,1050.HK,0.5625,0.5972219705581665,0.5625,0.5902770161628723,0.2606196701526642,7196544,0.0,0.0,0.5669688073993031,0.5548543344144524,0.5301111409459703,0.5014260203537239,0.4394855876321769,True,True,HL,HLHHHH,0.6736109852790833,2017-03-06,0.6666659712791443,2017-03-20,0.7083330154418945,0.5486109852790833,0.5138880014419556,TP3-2016/10/04,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2018-01-09,1050.HK,0.8263880014419556,0.8263880014419556,0.805554986000061,0.805554986000061,0.3859419226646423,2661120,0.0,0.0,0.8033428685331947,0.801937032340922,0.8057517725559682,0.8092382732650836,0.7474997696666957,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2017/12/22,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2018-01-15,1050.HK,0.8263880014419556,0.8402770161628723,0.8194440007209778,0.8333330154418945,0.3992503583431244,4619520,0.0,0.0,0.8140624472650558,0.8080253229194521,0.8080796529778684,0.810168484958482,0.7498222021859456,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2017/12/22,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2018-01-16,1050.HK,0.8402770161628723,0.8819440007209778,0.8333330154418945,0.875,0.4192130863666534,6511680,0.0,0.0,0.8251420023077729,0.813849207882978,0.8107039803120697,0.8114522773355418,0.7508196348378504,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2017/12/22,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2018-01-18,1050.HK,0.8958330154418945,0.8958330154418945,0.875,0.8958330154418945,0.4291941523551941,2770560,0.0,0.0,0.8464447978481725,0.8263846264971675,0.8167265422433712,0.8144914176480406,0.753011610382255,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2017/12/22,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2021-02-08,1050.HK,1.1597219705581665,1.256943941116333,1.048611044883728,1.25,0.8707499504089355,26452800,0.0,0.0,1.0579306915079267,0.939943554656418,0.8619055751662306,0.8186045441085117,0.785475792604878,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2021/01/19,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2022-08-18,1050.HK,0.9722219705581664,0.9722219705581664,0.9583330154418944,0.9722219705581664,0.7579161524772644,28800,0.0,0.0,0.9750729940336066,0.9797207592578098,0.993564526118013,1.0132579944068532,1.0345262909112571,False,False,HL,HLHLHH,0.9583330154418944,2022-08-19,0.9861109852790833,2022-08-25,0.993054986000061,0.9444440007209778,0.9444440007209778,BY1-2022/08/08,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2022-08-22,1050.HK,0.9583330154418944,0.9861109852790833,0.9583330154418944,0.9791659712791444,0.7633295059204102,472320,0.0,0.0,0.973326926965433,0.9779744350852446,0.9916724305240784,1.0115168185900842,1.033482892685212,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2022/08/08,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2022-08-25,1050.HK,0.9861109852790833,0.993054986000061,0.9791659712791444,0.9861109852790833,0.7687435746192932,43200,0.0,0.0,0.977553061945152,0.979327963283842,0.991244791520234,1.0105206090690175,1.032730969582307,False,False,HH,HHLHLH,0.9583330154418944,2022-09-05,0.9444440007209778,2022-09-08,0.9583330154418944,0.9375,0.9375,TP2-2022/08/08,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2022-11-08,1050.HK,0.8611109852790833,0.868054986000061,0.8263880014419556,0.868054986000061,0.7055323123931885,342720,0.0,0.0,0.8571360238724874,0.8626916741552283,0.8940947753211002,0.935024814630424,0.9890808197944432,False,False,HL,HLHHLH,0.930554986000061,2022-11-14,0.9236109852790833,2022-11-18,0.9375,0.7986109852790833,0.7986109852790833,BY1-2022/10/21,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2022-11-09,1050.HK,0.8819440007209778,0.8819440007209778,0.868054986000061,0.875,0.7111770510673523,102240,0.0,0.0,0.8603840195320351,0.8637619633591216,0.8933459606026256,0.9338362044397226,0.9881718092781528,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2022/10/21,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2022-11-14,1050.HK,0.9027770161628724,0.930554986000061,0.8888880014419556,0.8958330154418945,0.72810959815979,270720,0.0,0.0,0.8707825243995431,0.868257653736036,0.8920881279844632,0.9308222747650482,0.9856540061261496,False,True,HH,HHLHHL,0.9375,2022-11-18,0.8819440007209778,2022-11-28,0.868054986000061,0.7986109852790833,0.7986109852790833,TP2-2022/10/21,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2022-12-23,1050.HK,0.9444440007209778,0.9722219705581664,0.9444440007209778,0.9722219705581664,0.8251438140869141,624960,0.0,0.0,0.9511546579109262,0.936128004960698,0.9209676133333076,0.931325506800234,0.9745307672457516,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2022/10/21,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2025-03-04,1050.HK,0.8600000143051147,0.8600000143051147,0.8299999833106995,0.8600000143051147,0.8415714502334595,1228000,0.0,0.0,0.8629368173954214,0.8378460744535848,0.8156962426728014,0.7958586791799702,0.7553339166383839,True,True,HL,HLHLLH,0.8399999737739563,2025-03-17,0.8600000143051147,2025-03-18,0.8700000047683716,0.8299999833106995,0.75,BY1-2025/02/11,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2025-04-07,1050.HK,0.7099999785423279,0.7099999785423279,0.6100000143051147,0.6600000262260437,0.6458571553230286,3232000,0.0,0.0,0.7877139120867664,0.8153085977317689,0.820995614011266,0.8081240051428862,0.7681805287120378,False,False,LL,LLLHLH,0.7099999785423279,2025-04-14,0.75,2025-04-24,0.7599999904632568,0.6100000143051147,0.6100000143051147,CL1-2025/02/11,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2012-07-27,1052.HK,3.839999914169312,3.839999914169312,3.690000057220459,3.75,1.6188958883285522,740872,0.0,0.0,3.84751240626189,3.820831803521836,3.768351338967439,3.702776030319432,3.659468244637921,True,True,LL,LLLLLL,3.5999999046325684,2012-08-03,3.5,2012-08-23,3.3299999237060547,3.640000104904175,3.640000104904175,TP1-2012/06/19,True,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-08-13,1052.HK,3.670000076293945,3.670000076293945,3.509999990463257,3.5299999713897705,1.5239207744598389,1690890,0.0,0.0,3.679284471788252,3.7269655070354415,3.736458160651758,3.698518506475264,3.6614230291599785,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2012/06/19,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-11-06,1052.HK,3.609999895095825,3.609999895095825,3.5,3.549999952316284,1.5718514919281006,674860,0.0,0.0,3.512065961573013,3.5089927996373964,3.5346380823870693,3.570952155379044,3.605769198487231,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2012/10/18,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-12-21,1052.HK,3.569999933242798,3.650000095367432,3.569999933242798,3.640000104904175,1.6117008924484253,1851250,0.0,0.0,3.5677609932898458,3.538443434563216,3.528259499460618,3.5470690692968363,3.5857232593862505,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2012/10/18,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-12-31,1052.HK,3.670000076293945,3.799999952316284,3.670000076293945,3.75,1.6604059934616089,1222000,0.0,0.0,3.62622635339478,3.5778068241517107,3.548431305111155,3.556027175058349,3.5881548045643896,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2012/10/18,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2013-01-04,1052.HK,3.839999914169312,3.849999904632568,3.7699999809265137,3.809999942779541,1.6869728565216064,1042117,0.0,0.0,3.711103662619444,3.634127461344026,3.578404638540736,3.5710158180028038,3.5934954084237347,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2012/10/18,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-02-11,1052.HK,4.900000095367432,5.170000076293945,4.900000095367432,5.150000095367432,2.5497467517852783,4790000,0.0,0.0,5.151826467417447,5.033156992957268,4.915640790345269,4.841974634775598,4.622760272611219,True,True,HL,HLLHHL,5.349999904632568,2015-02-13,5.159999847412109,2015-02-18,5.119999885559082,4.619999885559082,4.429999828338623,BY1-2015/01/14,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-04-09,1052.HK,5.300000190734863,5.400000095367432,5.25,5.329999923706055,2.638864278793335,3106617,0.0,0.0,5.066306607357266,5.0459657383319225,5.032759275675846,4.96665817246033,4.741116210164,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2015/01/14,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-04-28,1052.HK,5.769999980926514,5.860000133514404,5.769999980926514,5.840000152587891,2.891363859176636,2337865,0.0,0.0,5.625897459318747,5.446122187645001,5.2622358072287385,5.109132414322261,4.824284425456755,True,True,HH,HHHLHH,5.46999979019165,2015-05-06,5.909999847412109,2015-05-12,5.980000019073486,5.400000095367432,5.119999885559082,TP2-2015/01/14,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-07-07,1052.HK,5.300000190734863,5.309999942779541,5.119999885559082,5.139999866485596,2.619384765625,1916000,0.0,0.0,5.493596367243891,5.623670182843572,5.635053842003087,5.486636450362833,5.111863045649353,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2015/03/18,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-07-14,1052.HK,5.53000020980835,5.699999809265137,5.349999904632568,5.429999828338623,2.767171621322632,1394180,0.0,0.0,5.369676305821097,5.498319700455958,5.5693215055399685,5.465947697578654,5.11795768286815,False,False,LH,LHHLLH,5.03000020980835,2015-07-29,5.110000133514404,2015-07-31,5.269999980926514,5.010000228881836,5.010000228881836,TP1-2015/03/18,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-08-21,1052.HK,4.699999809265137,4.869999885559082,4.550000190734863,4.590000152587891,2.3391005992889404,4787505,0.0,0.0,4.894931202208575,5.038430868040031,5.233044433983439,5.30935062518471,5.11823985738808,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2015/03/18,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1052.HK
2019-12-23,1052.HK,7.019999980926514,7.019999980926514,6.900000095367432,6.980000019073486,4.6351318359375,1628714,0.0,0.0,6.980220171389865,6.974578610809681,6.947039011402919,6.800612991724203,6.506423584977432,True,True,HL,HLLLLH,6.880000114440918,2019-12-31,6.940000057220459,2020-01-02,7.010000228881836,6.710000038146973,6.710000038146973,BY1-2019/12/04,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2020-01-15,1052.HK,7.0,7.369999885559082,7.0,7.210000038146973,4.78786563873291,10403543,0.0,0.0,6.975321436853553,6.958691008925027,6.946164147804373,6.83530769782693,6.552517860623913,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2019/12/04,False,True,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2023-03-07,1052.HK,4.510000228881836,4.510000228881836,4.150000095367432,4.360000133514404,3.5927929878234863,14405599,0.0,0.0,4.539727199515678,4.534401137712034,4.40596458260474,4.213630904342815,4.239176499718575,False,True,LL,LLLLLH,4.03000020980835,2023-03-28,4.510000228881836,2023-04-18,4.550000190734863,4.050000190734863,4.050000190734863,CL1-2023/02/23,True,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2009-11-20,1055.HK,2.5899999141693115,2.630000114440918,2.549999952316284,2.5899999141693115,2.1655497550964355,17985008,0.0,0.0,2.601904785233149,2.5269379561713152,2.4823938981489637,2.3972615597720544,2.2850693896189136,True,True,HL,HLLHHL,2.759999990463257,2009-11-24,2.5199999809265137,2009-11-27,2.4800000190734863,2.2100000381469727,2.2100000381469727,BY1-2009/10/23,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2010-01-15,1055.HK,2.8299999237060547,2.930000066757202,2.690000057220459,2.690000057220459,2.249162197113037,87347600,0.0,0.0,2.592339399454578,2.561778887030921,2.547208073305943,2.490065745917048,2.361511612985577,True,True,HH,HHLHLH,2.890000104904175,2010-01-21,2.75,2010-02-02,2.789999961853028,2.380000114440918,2.3499999046325684,TP1-2009/10/23,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2010-03-09,1055.HK,3.2799999713897705,3.309999942779541,3.059999942779541,3.190000057220459,2.667221784591675,102820000,0.0,0.0,2.840425729709187,2.750566657916288,2.671518826159406,2.5864643411935413,2.428416633729077,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2009/10/23,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2010-04-07,1055.HK,3.559999942779541,3.75,3.549999952316284,3.660000085830689,3.060198307037353,39315043,0.0,0.0,3.4264826892209204,3.278913729105758,3.041687347586209,2.8288677660192585,2.5568254697131283,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2009/10/23,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2012-02-13,1055.HK,4.099999904632568,4.119999885559082,4.050000190734863,4.079999923706055,3.4113683700561523,11473677,0.0,0.0,4.120128384279417,4.101392665515618,4.107049625577433,4.171400398267692,4.195902114260116,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2012/01/27,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2012-02-27,1055.HK,3.880000114440918,3.880000114440918,3.7100000381469727,3.7100000381469727,3.102004051208496,62123975,0.0,0.0,3.9558713553468583,4.018142440681709,4.063945334798788,4.13701817744394,4.179680274313774,False,False,LL,LLLHHL,3.9800000190734863,2012-03-05,3.829999923706055,2012-03-07,3.759999990463257,3.7100000381469727,3.7100000381469727,CL1-2012/01/27,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1055.HK
