Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_150,SNO
2025-03-11,2638.HK,5.460000038146973,5.460000038146973,5.420000076293945,5.449999809265137,5.150760650634766,2867401,0.0,0.0,5.126119091871839,5.079359783608041,5.027953897308189,4.97625715981733,4.800931876884403,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-12,2638.HK,5.449999809265137,5.46999979019165,5.440000057220459,5.460000038146973,5.160211563110352,2445739,0.0,0.0,5.132317723006113,5.086390373129981,5.033140472437686,4.979899821268677,4.803794663228833,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-13,2638.HK,5.460000038146973,5.5,5.449999809265137,5.46999979019165,5.169661998748779,3607577,0.0,0.0,5.139107591322961,5.093631384053355,5.03849425778322,4.98365748814947,4.806709940802697,True,True,HH,HHHLLL,5.300000190734863,2025-03-28,5.130000114440918,2025-04-09,5.070000171661377,5.340000152587891,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-14,2638.HK,5.46999979019165,5.489999771118164,5.420000076293945,5.460000038146973,5.160211563110352,4005644,0.0,0.0,5.142944677102486,5.09942096484092,5.043267485443107,4.987153608445725,4.80952668679718,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-17,2638.HK,5.46999979019165,5.480000019073486,5.460000038146973,5.46999979019165,5.169661998748779,2476763,0.0,0.0,5.147802371947266,5.105528880832908,5.048224133023722,4.990767635976479,4.812396290876476,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-18,2638.HK,5.480000019073486,5.480000019073486,5.429999828338623,5.460000038146973,5.160211563110352,3215888,0.0,0.0,5.150058588522372,5.11028389668312,5.052615796948689,4.994122961266258,4.815167727308618,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-19,2638.HK,5.440000057220459,5.449999809265137,5.380000114440918,5.400000095367432,5.103506088256836,9358328,0.0,0.0,5.141594497565001,5.109694522037356,5.054611494647047,4.9962889637809225,4.817465244128923,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-20,2638.HK,5.400000095367432,5.409999847412109,5.360000133514404,5.369999885559082,5.07515287399292,6315772,0.0,0.0,5.1295142023700775,5.106690900468275,5.055417038935121,4.997850625369279,4.819518532016286,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-21,2638.HK,5.380000114440918,5.409999847412109,5.360000133514404,5.400000095367432,5.103506088256836,5411395,0.0,0.0,5.124785454349487,5.106413960275976,5.057302884006561,4.999942812753191,4.821781381069996,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-24,2638.HK,5.380000114440918,5.400000095367432,5.360000133514404,5.360000133514404,5.065702438354492,4694264,0.0,0.0,5.114043087804943,5.102873827934977,5.057632278294715,5.001244983557177,4.823724975151944,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-25,2638.HK,5.360000133514404,5.400000095367432,5.360000133514404,5.380000114440918,5.084604263305664,2445265,0.0,0.0,5.108690574259619,5.101285170141124,5.058690003197106,5.002895662364078,4.825803694579464,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-03-26,2638.HK,5.380000114440918,5.389999866485596,5.349999904632568,5.349999904632568,5.056251049041748,3734501,0.0,0.0,5.099156115129096,5.097369159610744,5.058594357936112,5.003952204674527,4.827639928479561,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-03,2638.HK,5.429999828338623,5.460000038146973,5.400000095367432,5.449999809265137,5.150760650634766,4154919,0.0,0.0,5.09955633853863,5.094908780434525,5.064792740411193,5.013243964326895,4.839711307482822,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-07,2638.HK,5.300000190734863,5.449999809265137,5.300000190734863,5.400000095367432,5.103506088256836,18179009,0.0,0.0,5.10027447485103,5.095656372419074,5.066310910914944,5.015031333117586,4.841813257927236,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-22,2638.HK,5.289999961853027,5.300000190734863,5.25,5.28000020980835,5.14512300491333,2600135,0.0,0.0,5.084439330001544,5.079226219956649,5.064198632827425,5.021890955615135,4.856630652692728,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-23,2638.HK,5.28000020980835,5.329999923706055,5.269999980926514,5.329999923706055,5.193845748901367,4749660,0.0,0.0,5.104331406165148,5.08919313551706,5.069282833457777,5.025296001026744,4.859317625570885,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-24,2638.HK,5.340000152587891,5.380000114440918,5.320000171661377,5.380000114440918,5.242568492889404,3453544,0.0,0.0,5.129465421933195,5.102530123114655,5.076078349513919,5.029598426608183,4.862371417342347,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-25,2638.HK,5.380000114440918,5.409999847412109,5.340000152587891,5.369999885559082,5.232823848724365,3317910,0.0,0.0,5.148257863167953,5.113860012298109,5.082225231835897,5.033622692392661,4.865323229544594,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-28,2638.HK,5.369999885559082,5.400000095367432,5.360000133514404,5.380000114440918,5.242568492889404,2312483,0.0,0.0,5.165405250390036,5.125052054088656,5.0885132028576034,5.037760232996557,4.868329167897938,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-29,2638.HK,5.380000114440918,5.429999828338623,5.380000114440918,5.420000076293945,5.281546592712402,4497388,0.0,0.0,5.186521858085011,5.138660274838548,5.096083139714655,5.042587685664198,4.871621737019966,True,True,LH,LHHHHL,5.75,2025-05-27,5.71999979019165,2025-06-03,5.610000133514404,5.369999885559082,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-04-30,2638.HK,5.420000076293945,5.420000076293945,5.360000133514404,5.400000095367432,5.262057781219482,2269630,0.0,0.0,5.200255662291278,5.1493904927847165,5.102591949185433,5.046933628150441,4.874732781196855,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-02,2638.HK,5.400000095367432,5.400000095367432,5.369999885559082,5.389999866485596,5.252313137054443,1839296,0.0,0.0,5.209720657702762,5.158340287938606,5.108463368317551,5.051000549118837,4.877741389610063,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-06,2638.HK,5.380000114440918,5.420000076293945,5.369999885559082,5.420000076293945,5.281546592712402,3498828,0.0,0.0,5.222779918613606,5.169053879658067,5.1152509457448,5.055565817308809,4.880958960949523,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-07,2638.HK,5.420000076293945,5.429999828338623,5.409999847412109,5.429999828338623,5.291291236877441,4293255,0.0,0.0,5.235236521934303,5.179683215068448,5.122154486573532,5.060233647399277,4.884228540837396,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-08,2638.HK,5.429999828338623,5.429999828338623,5.389999866485596,5.420000076293945,5.281546592712402,3435404,0.0,0.0,5.243656534803049,5.188540900080966,5.128405157402508,5.064616081959932,4.88739442172883,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-09,2638.HK,5.400000095367432,5.420000076293945,5.380000114440918,5.409999847412109,5.271801948547363,2568497,0.0,0.0,5.24877388275656,5.195780991251957,5.134028560976816,5.068718772387406,4.890457429910651,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-12,2638.HK,5.409999847412109,5.440000057220459,5.400000095367432,5.429999828338623,5.291291236877441,5079163,0.0,0.0,5.2565043107785385,5.204086230001999,5.140195724737625,5.073126147921863,4.89365132478688,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-13,2638.HK,5.429999828338623,5.460000038146973,5.400000095367432,5.449999809265137,5.310780048370361,4596563,0.0,0.0,5.266372626704324,5.213363953338378,5.146885306056556,5.077832165752526,4.896975059636151,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-14,2638.HK,5.449999809265137,5.460000038146973,5.429999828338623,5.460000038146973,5.320525169372559,2929974,0.0,0.0,5.276218543553093,5.222682319950047,5.153694712461105,5.082637967804408,4.900349960908952,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-15,2638.HK,5.460000038146973,5.460000038146973,5.429999828338623,5.449999809265137,5.310780048370361,4619890,0.0,0.0,5.282502453519869,5.230342991986596,5.159854921712449,5.087155632766111,4.903620320171592,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
2025-05-16,2638.HK,5.449999809265137,5.53000020980835,5.429999828338623,5.53000020980835,5.388737201690674,8295777,0.0,0.0,5.301817862278197,5.244116401526082,5.168830697397869,5.093127545022043,4.907485793331107,True,True,,,0.0,,0.0,,0.0,0.0,False,False,False,False,False,False,0.0,0,0,False,True,2638.HK
