index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-10-14,1069.HK,0.4850000143051147,0.5400000214576721,0.4600000083446502,0.4600000083446502,0.4600000083446502,799600.0,0.0,0.0,0.4715952151101701,0.4560631867478884,0.4480326334369097,0.4492549223140368,0.7683350272463084,False,False,True,False,0.0800000131130219,0.0158333256840705,0.0237499885261058,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/09/08,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1069.HK
2025-11-04,1102.HK,0.0469999983906745,0.0469999983906745,0.0419999994337558,0.0469999983906745,0.0469999983906745,3110000.0,0.0,0.0,0.0486295377766015,0.0493599296852814,0.0503056542843126,0.0520216694218289,0.0634556622686506,False,False,False,False,0.0049999989569187,0.0014705879285054,0.0022058818927582,LL,LLLHHL,0.0469999983906745,2025-11-05,0.0469999983906745,2025-11-06,0.0439999997615814,-0.06,0.0419999994337558,0.0419999994337558,CL1-2025/08/29,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,,,False,,,,,1102.HK
2025-11-27,1102.HK,0.0410000011324882,0.0430000014603138,0.0410000011324882,0.0430000014603138,0.0430000014603138,256000.0,0.0,0.0,0.0438680833070271,0.0453896231075394,0.0475800396453522,0.0500371030260891,0.0613037540502791,False,False,False,False,0.0020000003278255,0.0015333327154318,0.0022999990731477,LH,LHLLHH,0.0399999991059303,2025-12-01,0.0469999983906745,2025-12-10,0.0520000010728836,0.3,0.0399999991059303,0.0399999991059303,SB1-2025/11/27,False,False,False,False,False,False,False,False,False,False,True,0.83,5.0,3.0,1.0,1.0,True,0.05,0.0520000010728836,0.0540000021457671,0.0560000032186507,1102.HK
2025-12-11,1102.HK,0.0480000004172325,0.050000000745058,0.0450000017881393,0.050000000745058,0.050000000745058,558000.0,0.0,0.0,0.0449843102998325,0.0449093794876408,0.0465664342776408,0.0490611196171428,0.0601047752082567,False,False,False,False,0.0049999989569186,0.0014999998467309,0.0022499997700963,HL,HLLHLL,0.050000000745058,2025-12-17,0.0450000017881393,2025-12-18,0.0450000017881393,-0.1,0.0399999991059303,0.0399999991059303,BY1-2025/11/27,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1102.HK
2025-10-09,1119.HK,1.1699999570846558,1.1699999570846558,1.1100000143051147,1.1200000047683716,1.1200000047683716,10154400.0,0.0,0.0,1.1294659747412574,1.1171712818831494,1.089639240998207,1.085384431621316,1.382621398394057,False,True,True,False,0.059999942779541,0.0493333339691162,0.0740000009536743,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/09/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1119.HK
2025-10-16,1119.HK,1.1299999952316284,1.3300000429153442,1.1100000143051147,1.2899999618530271,1.2899999618530271,77065400.0,0.0,0.0,1.1360814532915275,1.120989469322944,1.0955331243412296,1.0886841357545278,1.3722774982860904,False,True,True,False,0.2200000286102295,0.0573333104451497,0.0859999656677246,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/09/22,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1119.HK
2025-10-17,1119.HK,1.350000023841858,1.350000023841858,1.190000057220459,1.2000000476837158,1.2000000476837158,56882800.0,0.0,0.0,1.147703015908289,1.127859954397794,1.099629866433092,1.0908884112382742,1.3709047695960317,False,True,True,False,0.1599999666213989,0.0656249672174453,0.098437450826168,HH,HHLLLH,0.6399999856948853,2025-11-21,0.699999988079071,2025-11-25,0.7099999785423279,0.11,0.6800000071525574,0.6800000071525574,TP2-2025/09/22,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1119.HK
2025-10-10,0114.HK,0.5699999928474426,0.5799999833106995,0.550000011920929,0.5699999928474426,0.5699999928474426,50000.0,0.0,0.0,0.5835550369301005,0.5869060446135304,0.5708967023538656,0.5423631498766669,0.5290347897190655,False,False,False,False,0.0299999713897705,0.008333330353101,0.0124999955296516,LH,LHLLHH,0.550000011920929,2025-10-17,0.6200000047683716,2025-11-19,0.6399999856948853,0.16,0.550000011920929,0.550000011920929,SB1-2025/10/10,True,True,True,False,False,False,False,False,False,False,True,0.88,7.0,3.0,0.0,2.0,True,0.59,0.6399999856948853,0.6899999713897705,0.7399999570846558,114.HK
2025-11-11,1163.HK,0.1260000020265579,0.1260000020265579,0.1260000020265579,0.1260000020265579,0.1260000020265579,1845000.0,0.0,0.0,0.1278364409842879,0.1304395386911084,0.1319893164807078,0.1315173469081231,0.1665373361147997,False,False,False,False,0.0,0.0032142847776412,0.0048214271664619,LH,LHLLHH,0.1110000014305114,2025-11-21,0.1899999976158142,2025-12-09,0.2080000042915344,0.87,0.1110000014305114,0.1110000014305114,SB1-2025/11/11,False,True,True,False,False,False,False,False,False,False,True,0.83,5.0,3.0,0.0,2.0,True,0.16,0.2080000042915344,0.2560000085830688,0.3040000128746032,1163.HK
2025-12-12,1163.HK,0.1700000017881393,0.1700000017881393,0.1500000059604644,0.1500000059604644,0.1500000059604644,378053.0,0.0,0.0,0.1624409854195156,0.1508644718253102,0.1419537474852664,0.1369119506194625,0.1655705743572673,False,True,True,False,0.0199999958276748,0.0090000027169783,0.0135000040754675,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/11/11,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1163.HK
2025-11-17,1195.HK,0.0209999997168779,0.0219999998807907,0.0209999997168779,0.0219999998807907,0.0219999998807907,800000.0,0.0,0.0,0.0213189314556497,0.0226667656848638,0.0237002039403387,0.0230056376844411,0.022002446470533,False,False,False,False,0.0010000001639128,0.0010833335109055,0.0016250002663582,LH,LHLLHH,0.0179999992251396,2025-12-03,0.025000000372529,2025-12-15,0.0320000015199184,0.78,0.0189999993890523,0.0189999993890523,SB1-2025/11/17,False,False,False,False,False,False,False,False,False,False,True,1.0,4.0,1.0,1.0,0.0,True,0.03,0.0320000015199184,0.0340000030398368,0.0360000045597552,1195.HK
2025-12-16,1195.HK,0.025000000372529,0.025000000372529,0.0209999997168779,0.0209999997168779,0.0209999997168779,7172000.0,0.0,0.0,0.0203789781652153,0.0207089491484153,0.0220298226442629,0.0222122493034709,0.0217617434758871,False,False,False,False,0.004000000655651,0.0006666667759418,0.0010000001639127,HL,HLLHLL,0.0219999998807907,2025-12-17,0.0199999995529651,2025-12-19,0.0189999993890523,-0.14,0.0179999992251396,0.0179999992251396,BY1-2025/11/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1195.HK
2025-10-23,1217.HK,0.0130000002682209,0.0149999996647238,0.0130000002682209,0.0149999996647238,0.0149999996647238,11754546.0,0.0,0.0,0.0147253227927354,0.0149575397868349,0.0145452037614857,0.0135399937617362,0.0121806518690618,False,False,False,False,0.0019999993965029,0.0012857147625514,0.0019285721438272,LH,LHLLHH,0.0120000001043081,2025-11-06,0.0160000007599592,2025-11-13,0.0170000009238719,0.42,0.0130000002682209,0.0130000002682209,SB1-2025/10/23,False,False,False,False,False,False,False,False,False,False,True,0.8,4.0,3.0,0.0,1.0,True,0.01,0.0170000009238719,0.0240000018477438,0.0310000027716157,1217.HK
2025-09-29,1269.HK,0.0509999990463256,0.0560000017285347,0.050000000745058,0.0520000010728836,0.0520000010728836,400000.0,0.0,0.0,0.0532941478664949,0.0528872267806362,0.0505984824035322,0.0485128471060329,0.0522447819134961,False,True,True,False,0.0060000009834767,0.0037999997536341,0.0056999996304512,HL,HLHHHL,0.0689999982714653,2025-10-13,0.0649999976158142,2025-10-15,0.0599999986588954,-0.13,0.050000000745058,0.0439999997615814,TP1-2025/09/11,False,True,True,True,True,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1269.HK
2025-10-13,1269.HK,0.0599999986588954,0.0689999982714653,0.0599999986588954,0.0630000010132789,0.0630000010132789,2920000.0,0.0,0.0,0.0585696419251397,0.0562332800415105,0.0529243995906802,0.0500610287869812,0.0526585177759909,False,True,True,False,0.0089999996125699,0.0037333334485689,0.0056000001728534,HH,HHHLHH,0.0599999986588954,2025-10-15,0.06700000166893,2025-10-17,0.0700000002980232,0.17,0.050000000745058,0.0439999997615814,TP3-2025/09/11,False,True,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1269.HK
2025-10-06,0128.HK,0.2899999916553497,0.3050000071525574,0.2899999916553497,0.3000000119209289,0.3000000119209289,112000.0,0.0,0.0,0.2907659128925442,0.2845887559807318,0.2783906480083721,0.2734581913671994,0.2780324573360522,False,True,True,False,0.0150000154972076,0.003846152470662,0.005769228705993,HL,HLLHLL,0.3050000071525574,2025-10-08,0.2949999868869781,2025-10-13,0.2899999916553497,-0.05,0.270000010728836,0.270000010728836,BY1-2025/09/16,False,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,128.HK
2025-12-05,0128.HK,0.2800000011920929,0.2899999916553497,0.2800000011920929,0.2899999916553497,0.2899999916553497,84000.0,0.0,0.0,0.2929925617125737,0.2938423045235245,0.2911287442101146,0.2848781114797405,0.2824914051685692,False,False,False,False,0.0099999904632567,0.0026666680971781,0.0040000021457672,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU1-2025/09/16,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,,,False,,,,,128.HK
2025-10-16,0132.HK,0.231000006198883,0.25,0.2300000041723251,0.2349999994039535,0.2349999994039535,288000.0,0.0,0.0,0.2458176551798028,0.2507419051418776,0.2604442315513944,0.2682504783128939,0.2701358172886036,False,False,False,False,0.0199999958276748,0.0076666648189226,0.011499997228384,LH,LHLLHH,0.2189999967813491,2025-10-23,0.270000010728836,2025-11-05,0.270000010728836,0.23,0.221000000834465,0.221000000834465,SB1-2025/10/16,False,False,False,False,False,False,False,False,False,False,True,0.8,4.0,1.0,0.0,0.0,True,0.24,0.270000010728836,0.300000021457672,0.330000032186508,132.HK
2025-11-07,0132.HK,0.2380000054836273,0.2549999952316284,0.2380000054836273,0.2549999952316284,0.2549999952316284,5000.0,0.0,0.0,0.2503870382899177,0.2501078244046783,0.2571955664272835,0.265289534891958,0.2687643782840491,False,False,False,False,0.0169999897480011,0.0064999982714652,0.0097499974071979,HL,HLLHLL,0.2549999952316284,2025-11-10,0.231000006198883,2025-11-11,0.2300000041723251,-0.1,0.2189999967813491,0.2189999967813491,BY1-2025/10/16,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,132.HK
2025-11-13,0132.HK,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2649999856948852,0.2649999856948852,1000.0,0.0,0.0,0.2507213733331441,0.2502403672605681,0.2564351503439293,0.2644224825121732,0.2683279340004424,False,False,False,False,0.0,0.0070769213713132,0.0106153820569698,HH,HHHLLH,0.25,2025-11-21,0.270000010728836,2025-11-26,0.270000010728836,0.08,0.2300000041723251,0.2189999967813491,TP1-2025/10/16,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,132.HK
2025-11-04,1332.HK,0.5099999904632568,0.5299999713897705,0.3499999940395355,0.3799999952316284,0.3799999952316284,21060000.0,0.0,0.0,0.2381604239991901,0.1681980675378094,0.1313814590372875,0.131182331469392,0.2110615598741973,False,True,True,False,0.1799999773502349,0.0425384623500017,0.0638076935250025,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/09/18,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1332.HK
2025-10-20,1343.HK,0.0729999989271164,0.0750000029802322,0.0719999969005584,0.0719999969005584,0.0719999969005584,155000.0,0.0,0.0,0.0727105411357565,0.0734388280786028,0.0740542395213905,0.0747819870505345,0.0797902911383501,False,False,False,False,0.0030000060796737,0.0029999995604157,0.0044999993406236,LH,LHLLHH,0.0689999982714653,2025-10-21,0.0769999995827674,2025-11-04,0.0790000036358833,0.14,0.0689999982714653,0.0689999982714653,SB1-2025/10/20,False,False,False,False,False,False,False,False,False,False,True,1.0,6.0,2.0,1.0,2.0,True,0.07,0.0790000036358833,0.0880000072717666,0.0970000109076499,1343.HK
2025-10-15,1399.HK,0.19200000166893,0.1979999989271164,0.19200000166893,0.1930000036954879,0.1930000036954879,26000.0,0.0,0.0,0.1926003833876208,0.1918034224796798,0.1911823813348,0.1915247450874296,0.2010132483672694,False,False,True,False,0.0059999972581863,0.0043076907212917,0.0064615360819376,LH,LHLLHH,0.1800000071525573,2025-10-17,0.2259999960660934,2025-10-30,0.2290000021457672,0.27,0.181999996304512,0.1800000071525573,SB1-2025/10/15,False,True,True,False,False,False,False,False,False,False,True,0.83,5.0,4.0,0.0,1.0,True,0.2,0.2290000021457672,0.2580000042915344,0.2870000064373016,1399.HK
2025-11-03,1399.HK,0.2150000035762787,0.2169999927282333,0.1990000009536743,0.2010000050067901,0.2010000050067901,3762000.0,0.0,0.0,0.2061070499856257,0.2006751679748409,0.1959696147968143,0.1940304320409826,0.2013987113012879,False,True,True,False,0.017999991774559,0.0077142864465713,0.011571429669857,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/15,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1399.HK
2025-11-18,1399.HK,0.1710000038146972,0.1749999970197677,0.1689999997615814,0.1749999970197677,0.1749999970197677,186000.0,0.0,0.0,0.1938015477075074,0.1960249963335635,0.1946229141543202,0.1935299409207201,0.2009089675737192,False,False,False,False,0.0059999972581863,0.0058571430189268,0.0087857145283903,LL,LLLHLL,0.1809999942779541,2025-11-19,0.1739999949932098,2025-11-20,0.1609999984502792,-0.11,0.1689999997615814,0.1689999997615814,CL1-2025/10/15,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,,,False,,,,,1399.HK
2025-09-23,1418.HK,0.2199999988079071,0.2280000001192093,0.2199999988079071,0.2269999980926513,0.2269999980926513,98000.0,0.0,0.0,0.2292442691220859,0.2388979244537668,0.2577992058951706,0.267047814711704,0.2424189021087351,False,False,False,False,0.0080000013113021,0.00450000166893,0.006750002503395,LH,LHLLHH,0.2070000022649765,2025-09-25,0.2469999939203262,2025-10-08,0.248999997973442,0.2,0.209999993443489,0.209999993443489,SB1-2025/09/23,False,False,False,False,False,False,False,False,False,False,True,0.8,4.0,2.0,0.0,1.0,True,0.23,0.248999997973442,0.2679999959468839,0.2869999939203259,1418.HK
2025-10-10,1418.HK,0.2399999946355819,0.2409999966621399,0.221000000834465,0.2409999966621399,0.2409999966621399,250000.0,0.0,0.0,0.2313630396370877,0.2339948242618584,0.2496941142246476,0.2612339429994286,0.2414903474645653,False,False,False,False,0.0199999958276748,0.0087500015894571,0.0131250023841857,HL,HLLHHL,0.2460000067949295,2025-10-13,0.2460000067949295,2025-10-16,0.2230000048875808,-0.09,0.2070000022649765,0.2070000022649765,BY1-2025/09/23,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1418.HK
2025-11-03,1418.HK,0.2549999952316284,0.2549999952316284,0.2269999980926513,0.2280000001192093,0.2280000001192093,172000.0,0.0,0.0,0.2363782250959502,0.2364547497199177,0.2453015104294162,0.2563561863824831,0.2412165184829896,False,False,False,False,0.0279999971389771,0.0088461545797494,0.0132692318696242,HH,HHHLLH,0.221000000834465,2025-11-07,0.2360000014305114,2025-11-12,0.25,0.13,0.2140000015497207,0.2129999995231628,TP1-2025/09/23,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1418.HK
2025-11-18,1418.HK,0.2649999856948852,0.3400000035762787,0.2380000054836273,0.2599999904632568,0.2599999904632568,690000.0,0.0,0.0,0.2412961236630302,0.2377615718484763,0.242838024345803,0.2530880979165573,0.2408638136289103,False,False,False,False,0.1019999980926514,0.0089999980160168,0.0134999970240252,HH,HHHLLH,0.2329999953508377,2025-11-26,0.25,2025-12-01,0.25,0.07,0.221000000834465,0.2140000015497207,TP3-2025/09/23,False,False,False,False,False,True,True,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1418.HK
2025-10-10,1442.HK,0.3499999940395355,0.3499999940395355,0.3449999988079071,0.3449999988079071,0.3449999988079071,520000.0,0.0,0.0,0.3713363937846528,0.3598065228386794,0.3487106996512806,0.3374884529837068,0.397599035422757,False,True,True,False,0.0049999952316284,0.0053571398769106,0.0080357098153659,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/08/13,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1442.HK
2025-11-12,0145.HK,0.2119999974966049,0.2119999974966049,0.2000000029802322,0.2000000029802322,0.2000000029802322,266000.0,0.0,0.0,0.2026328142112559,0.2007722948816588,0.1979939591969822,0.1941150343604589,0.2232290206210133,False,True,True,False,0.0119999945163726,0.0110179254641899,0.0165268881962849,LH,LHLLHH,0.1550000011920929,2025-11-21,0.3449999988079071,2025-12-08,0.3700000047683716,1.39,0.1620000004768371,0.1620000004768371,SB1-2025/11/12,False,True,True,False,False,False,False,False,False,False,True,0.73,8.0,5.0,0.0,3.0,True,0.26,0.3700000047683716,0.4800000095367431,0.5900000143051147,145.HK
2025-10-30,1452.HK,0.0970000028610229,0.1089999973773956,0.0949999988079071,0.1019999980926513,0.1019999980926513,2201000.0,0.0,0.0,0.1047427797494018,0.1050995686443854,0.1013728457533339,0.0940545312031104,0.0942170457957265,False,False,False,False,0.0139999985694884,0.0089374994859099,0.0134062492288649,LH,LHLLHH,0.0829999968409538,2025-11-04,0.1129999980330467,2025-11-21,0.1150000020861625,0.39,0.0839999988675117,0.0839999988675117,SB1-2025/10/30,True,True,True,False,False,False,False,False,False,False,True,0.86,6.0,1.0,2.0,3.0,True,0.1,0.1150000020861625,0.130000004172325,0.1450000062584874,1452.HK
2025-11-26,1452.HK,0.1099999994039535,0.1099999994039535,0.0970000028610229,0.1080000028014183,0.1080000028014183,171000.0,0.0,0.0,0.1042173235573299,0.1033538829807836,0.101311954462569,0.0952762846669532,0.094704539282869,True,True,True,False,0.0129999965429306,0.0113749988377094,0.0170624982565641,HL,HLHHLL,0.1159999966621398,2025-12-02,0.1099999994039535,2025-12-10,0.0900000035762786,-0.22,0.0900000035762786,0.0829999968409538,BY1-2025/10/30,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1452.HK
2025-11-27,1452.HK,0.1089999973773956,0.1150000020861625,0.1000000014901161,0.1120000034570694,0.1120000034570694,62000.0,0.0,0.0,0.1056323562663734,0.1041057195439389,0.101731093638824,0.0956074474152723,0.0948423517464084,True,True,True,False,0.0150000005960463,0.0118235283914734,0.0177352925872101,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/10/30,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1452.HK
2025-09-24,1468.HK,0.2070000022649765,0.2080000042915344,0.2010000050067901,0.2010000050067901,0.2010000050067901,3902000.0,0.0,0.0,0.2145894479844866,0.2255853745295451,0.2368898780630299,0.2689310229664157,0.9005786078142872,False,False,False,False,0.0069999992847442,0.0070000003491129,0.0105000005236693,LH,LHLLHH,0.1909999996423721,2025-09-26,0.2319999933242797,2025-10-06,0.2319999933242797,0.21,0.1959999948740005,0.1959999948740005,SB1-2025/09/24,False,False,False,False,False,False,False,False,False,False,True,0.8,4.0,3.0,1.0,0.0,True,0.21,0.2319999933242797,0.2539999866485594,0.2759999799728391,1468.HK
2025-10-09,1468.HK,0.2169999927282333,0.2199999988079071,0.2060000002384185,0.2080000042915344,0.2080000042915344,4550000.0,0.0,0.0,0.2160029568426798,0.2197787523950463,0.230106726205505,0.2599027902045502,0.8528767655401072,False,False,False,False,0.0139999985694886,0.0088333338499069,0.0132500007748603,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/09/24,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,,,False,,,,,1468.HK
2025-10-14,1468.HK,0.1909999996423721,0.1969999969005584,0.1889999955892563,0.1899999976158142,0.1899999976158142,8120000.0,0.0,0.0,0.2055132645514512,0.2134050319778054,0.225935863447228,0.2560228606944837,0.8372355731593684,False,False,False,False,0.0080000013113021,0.0101428574749401,0.0152142862124102,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/09/24,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,,,False,,,,,1468.HK
2025-10-27,1471.HK,15.0,15.449999809265137,14.3100004196167,14.31999969482422,14.31999969482422,52000.0,0.0,0.0,14.563878018039258,14.363286647280644,14.250658939267844,14.060887931249454,12.468436985053186,True,True,True,False,1.1399993896484375,0.2166666984558101,0.3250000476837151,LH,LHLLHH,12.18000030517578,2025-11-25,16.809999465942383,2025-12-10,17.0,0.4,12.199999809265137,12.199999809265137,SB1-2025/10/27,True,True,True,False,False,False,False,False,False,False,True,0.88,7.0,5.0,1.0,0.0,True,14.59,17.0,19.41,21.82,1471.HK
