index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WLDate,WHigh,WHDate,HHHL,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2026-01-26,0258.HK,2.740000009536743,2.75,2.5799999237060547,2.700000047683716,2.700000047683716,1928000,0.0,0.0,2.724633056646223,2.6720534945302514,2.661041432657753,2.723631006712693,2.7136562780103053,False,False,False,False,0.1700000762939453,0.055625006556511,0.0834375098347665,,,2.7300000190734863,2026-01-28,2.5999999046325684,2026-02-02,2.569999933242798,-0.06,2.5299999713897705,2.400000095367432,BY1-2025/12/19,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,258.HK
2026-01-20,2698.HK,33.41999816894531,33.97999954223633,32.29999923706055,32.5,32.5,431800,0.0,0.0,33.188212689191126,32.676599465706744,32.274526166613924,,,False,False,False,False,1.6800003051757812,1.291250228881836,1.936875343322754,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/29,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,2698.HK
2026-01-08,0323.HK,2.490000009536743,2.609999895095825,2.490000009536743,2.559999942779541,2.559999942779541,14762000,0.0,0.0,2.5113593576994733,2.4928269694319107,2.5056938891396,2.4466960844891696,2.149782781294153,False,False,False,False,0.119999885559082,0.0630769362816444,0.0946154044224666,LH,LHLLHHHLHH,2.319999933242798,2026-01-19,2.7799999713897705,2026-01-26,2.819999933242798,0.22,2.3499999046325684,2.2799999713897705,SB1-2026/01/08,True,True,True,False,False,False,False,False,False,False,False,True,1.0,5,3,True,2.819999933242798,2026-01-26,2.650000095367432,2026-01-27,False,2.0,0.0,2.57,2.819999933242798,3.069999866485596,3.319999799728394,323.HK
2026-01-05,3336.HK,2.039999961853028,2.0799999237060547,1.899999976158142,1.9800000190734863,1.9800000190734863,2698000,0.0,0.0,1.9366842042841876,1.8585481785236877,1.767087882185551,1.6428659241704626,1.4618159728888058,True,True,True,False,0.1799999475479126,0.0921428629330226,0.1382142943995339,,,2.289999961853028,2026-01-19,1.820000052452088,2026-02-03,1.7899999618530271,-0.22,1.899999976158142,1.7000000476837158,BY1-2025/11/21,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,3336.HK
2026-01-16,3600.HK,5.21999979019165,5.289999961853027,5.179999828338623,5.190000057220459,5.190000057220459,783000,0.0,0.0,5.261461457656816,5.296538481367249,5.28349585445665,5.166845991322026,4.779820869424333,False,False,False,False,0.1100001335144043,0.1023529277128331,0.1535293915692497,LH,LHLLHHHLLH,4.960000038146973,2026-01-19,5.960000038146973,2026-01-27,6.159999847412109,0.24,5.130000114440918,5.130000114440918,SB1-2026/01/16,True,True,True,False,False,False,False,False,False,False,False,True,0.67,4,1,True,6.159999847412109,2026-01-27,5.730000019073486,2026-02-02,False,1.0,2.0,5.56,6.159999847412109,6.759999694824219,7.359999542236329,3600.HK
2026-01-19,3759.HK,22.799999237060547,23.13999938964844,22.0,22.100000381469727,22.100000381469727,6167200,0.0,0.0,22.87513742555837,22.42849444326271,22.503786447227743,22.28638616603797,19.99576682041945,False,False,False,False,1.139999389648441,1.110000080532498,1.665000120798747,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/19,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,3759.HK
2026-01-06,3866.HK,3.839999914169312,3.910000085830689,3.839999914169312,3.869999885559082,3.869999885559082,2745000,0.0,0.0,3.866034189304452,3.901790887486356,3.9984277844716543,4.048609046145439,3.779634325287575,False,False,False,False,0.0700001716613769,0.0612500011920929,0.0918750017881394,LH,LHLLHHHLLH,3.7300000190734863,2026-01-19,4.170000076293945,2026-01-29,4.289999961853027,0.15,3.759999990463257,3.759999990463257,SB1-2026/01/06,False,False,False,False,False,False,False,False,False,False,False,True,0.75,6,3,True,4.289999961853027,2026-01-29,4.139999866485596,2026-01-30,False,2.0,1.0,4.01,4.289999961853027,4.569999923706055,4.8499998855590825,3866.HK
2026-01-07,3898.HK,38.09999847412109,38.59999847412109,37.040000915527344,37.36000061035156,37.36000061035156,4348616,0.0,0.0,37.90988848232794,38.21102211680493,38.84922755710826,38.447301823546496,35.82071566461838,False,False,False,False,1.559997558593743,0.7983338038126627,1.197500705718994,LH,LHLLHHHLHH,36.08000183105469,2026-01-08,41.36000061035156,2026-01-19,41.880001068115234,0.16,37.040000915527344,37.040000915527344,SB1-2026/01/07,False,False,False,False,False,False,False,False,False,False,False,True,0.86,6,3,True,41.880001068115234,2026-01-19,40.220001220703125,2026-01-20,False,1.0,2.0,38.98,41.880001068115234,44.78000213623047,47.68000320434571,3898.HK
2026-01-19,3931.HK,29.34000015258789,29.34000015258789,28.100000381469727,28.26000022888184,28.26000022888184,5016200,0.0,0.0,28.113840227206506,27.574997247799267,27.93831580142732,27.16995179666065,23.29094959743398,False,False,False,False,1.239999771118164,1.2162500619888303,1.8243750929832452,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/23,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,3931.HK
2026-02-02,3931.HK,25.100000381469727,25.700000762939453,23.739999771118164,24.31999969482422,24.31999969482422,5235534,0.0,0.0,25.96709377046296,26.669867913940337,27.389273796441334,27.02270112278147,23.53062437764559,False,False,False,False,1.960000991821289,1.2213333129882815,1.8319999694824225,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/12/23,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,3931.HK
2026-01-30,0564.HK,22.07999992370605,22.07999992370605,21.420000076293945,22.059999465942383,22.059999465942383,2436400,0.0,0.0,22.037263939276944,21.699226607653447,21.337182547168844,20.542317387159606,17.65663238148504,True,True,True,False,0.6599998474121058,0.6973683206658605,1.0460524809987908,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2026/01/02,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,564.HK
2026-01-27,6686.HK,19.26000022888184,17.399999618530273,17.399999618530273,19.26000022888184,19.26000022888184,2100,0.0,0.0,18.219361273879315,17.937878161035403,17.860879734991812,18.360280387266044,,False,False,True,False,0.0,0.2633331298828122,0.3949996948242184,,,19.280000686645508,2026-01-28,19.0,2026-02-01,19.0,-0.01,17.290000915527344,16.0,BY1-2025/12/29,False,False,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,6686.HK
2026-01-06,0752.HK,2.700000047683716,2.720000028610229,2.700000047683716,2.700000047683716,2.700000047683716,254000,0.0,0.0,2.699041485717614,2.704494217839388,2.6971845916753305,2.6372006826203784,2.3992021866435222,False,False,False,True,0.0199999809265132,0.0266666412353515,0.0399999618530273,LH,LHLLHHHLLH,2.569999933242798,2026-01-23,2.900000095367432,2026-02-03,2.9600000381469727,0.15,2.609999895095825,2.609999895095825,SB1-2026/01/06,True,True,True,False,False,False,False,False,False,False,False,True,1.0,7,1,True,2.9600000381469727,2026-02-03,2.8399999141693115,2026-02-04,False,2.0,4.0,2.76,2.9600000381469727,3.160000076293945,3.3600001144409184,752.HK
2026-01-20,0863.HK,18.309999465942383,18.32999992370605,17.0,17.0,17.0,2910519,0.0,0.0,18.283542005997354,17.967824951500994,17.401850260851184,16.627506527662742,14.18955380772122,False,False,False,False,1.3299999237060511,0.6637498140335083,0.9956247210502625,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/16,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,863.HK
2026-02-02,0863.HK,16.610000610351562,16.760000228881836,15.010000228881836,15.010000228881836,15.010000228881836,8515479,0.0,0.0,17.01620976153353,17.378908033707987,17.271549882239174,16.687325860589855,14.384916580865305,False,False,False,False,1.75,0.6935712269374302,1.0403568404061454,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/12/16,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,863.HK
2026-01-05,9676.HK,7.0,7.539999961853027,7.0,7.199999809265137,7.199999809265137,822128,0.0,0.0,7.2593891961687165,7.301330468002316,7.495647047053771,7.613897851085219,8.57512440565019,False,False,False,False,0.5399999618530273,0.2913332939147949,0.4369999408721923,HL,HLHHHLHHHL,8.670000076293945,2026-01-13,8.140000343322754,2026-01-14,7.840000152587891,-0.1,6.989999771118164,6.409999847412109,BY1-2025/12/11,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,7.840000152587891,2026-01-14,9.029999732971191,2026-01-16,True,,,,,,,9676.HK
2026-01-30,0990.HK,0.8600000143051147,0.8700000047683716,0.8100000023841858,0.8299999833106995,0.8299999833106995,41409747,0.0,0.0,0.850212352504519,0.8140046029226298,0.776945865447555,0.7528611780837487,0.6765175952156857,False,False,False,False,0.0600000023841857,0.0423529463655808,0.0635294195483712,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2026/01/02,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,,0.0,,False,,,,,,,990.HK
