Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,T1_100,SNO
2025-11-07,1611.HK,4.050000190734863,4.050000190734863,3.690000057220459,3.930000066757202,3.930000066757202,5203500,0.0,0.0,4.3660496236270205,4.685361141564012,5.026281435101276,4.7259166518021845,3.7069134984165615,False,False,LL,LLLLLH,3.309999942779541,2025-11-25,3.309999942779541,2025-11-26,3.4100000858306885,3.309999942779541,3.309999942779541,CL1-2025/07/29,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1611.HK
2025-10-13,0017.HK,7.739999771118164,7.980000019073486,7.650000095367432,7.949999809265137,7.949999809265137,13830114,0.0,0.0,8.114228935810704,7.964651737541364,7.432076736524551,6.764561158673328,6.745802622499436,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/19,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,17.HK
2025-10-30,0017.HK,7.579999923706055,7.710000038146973,7.349999904632568,7.429999828338623,7.429999828338623,10006453,0.0,0.0,7.597170225459657,7.69049374125263,7.478919697315882,6.93347783249833,6.820053874971253,False,False,LH,LHLLHH,6.860000133514404,2025-11-05,7.78000020980835,2025-11-12,7.869999885559082,7.079999923706055,7.079999923706055,SB1-2025/10/30,False,False,False,False,False,False,True,0.8,4,3,0.0,1.0,True,7.37,7.869999885559082,8.369999771118163,8.869999656677246,False,17.HK
2025-11-19,0017.HK,7.5,7.5,7.25,7.309999942779541,7.309999942779541,6786176,0.0,0.0,7.491837579198151,7.525255223451537,7.462663421033741,7.055194818080095,6.884267338736493,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/30,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,17.HK
2025-10-27,1800.HK,5.199999809265137,5.239999771118164,5.159999847412109,5.199999809265137,5.199999809265137,11806607,0.0,0.0,5.162744474576307,5.1646241031337885,5.233043063913181,5.265258775226283,5.125911449356564,False,False,LH,LHLLHH,5.03000020980835,2025-10-31,5.309999942779541,2025-11-13,5.340000152587891,5.059999942779541,5.03000020980835,SB1-2025/10/27,False,False,False,False,False,False,True,0.89,8,4,2.0,2.0,True,5.19,5.340000152587891,5.490000305175781,5.640000457763671,False,1800.HK
2025-11-18,1800.HK,5.239999771118164,5.25,5.159999847412109,5.179999828338623,5.179999828338623,9900000,0.0,0.0,5.216323374175282,5.193363845607599,5.215181756871613,5.245600740021648,5.132815550056958,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/27,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1800.HK
2025-10-13,0189.HK,12.0600004196167,12.460000038146973,11.9399995803833,12.460000038146973,12.460000038146973,18302933,0.0,0.0,12.393804414498003,12.257513626876358,11.940813778364689,11.218128676937052,9.77102834690362,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/19,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,189.HK
2025-10-15,0189.HK,11.229999542236328,11.390000343322754,11.010000228881836,11.199999809265137,11.199999809265137,17629930,0.0,0.0,12.002133538716445,12.083182442143444,11.884603571152436,11.217806016763388,9.793868169927508,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/19,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,189.HK
2025-10-09,1910.HK,17.010000228881836,17.239999771118164,16.959999084472656,17.049999237060547,17.049999237060547,2112028,0.0,0.0,17.053998350804147,17.03436693551671,16.770419631024676,16.648103485547672,17.919431948637815,False,True,LH,LHLLHH,15.699999809265137,2025-10-14,17.290000915527344,2025-10-22,17.709999084472656,15.949999809265137,15.949999809265137,SB1-2025/10/09,False,False,False,False,False,False,True,0.83,5,1,3.0,1.0,True,16.7,17.709999084472656,18.719998168945317,19.72999725341797,False,1910.HK
2025-10-30,1910.HK,16.979999542236328,16.979999542236328,16.34000015258789,16.5,16.5,4454068,0.0,0.0,16.921075407952316,16.908527559650715,16.79013459628355,16.684387854976542,17.79915039862757,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/09,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1910.HK
2025-11-06,1910.HK,15.800000190734863,15.899999618530272,15.34000015258789,15.479999542236328,15.479999542236328,8903290,0.0,0.0,16.3275200383661,16.58730061872352,16.655990890951543,16.624791427281227,17.731069579831214,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/10/09,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1910.HK
2025-10-17,1995.HK,1.850000023841858,1.870000004768372,1.7999999523162842,1.809999942779541,1.809999942779541,6405500,0.0,0.0,1.824728413245532,1.84116323693617,1.9015966416011183,1.9499346739440384,2.0146172223477574,False,False,LH,LHLLHH,1.7400000095367432,2025-11-03,1.8799999952316284,2025-11-14,1.909999966621399,1.75,1.75,SB1-2025/10/17,False,False,False,False,False,False,True,0.78,7,3,3.0,1.0,True,1.82,1.909999966621399,1.9999999332427976,2.0899998998641967,False,1995.HK
2025-11-19,1995.HK,1.830000042915344,1.850000023841858,1.7899999618530271,1.809999942779541,1.809999942779541,4675000,0.0,0.0,1.8344575516781232,1.824027279596,1.850027253562757,1.9003003228991653,1.9814028846280547,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/17,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1995.HK
2025-09-22,2552.HK,4.269999980926514,4.369999885559082,4.159999847412109,4.25,4.25,4334000,0.0,0.0,4.210415931846832,4.053675120553292,3.7579164778595313,3.346796462861674,2.6652295350025588,True,True,LH,LHLLHH,3.819999933242798,2025-09-26,4.840000152587891,2025-10-08,4.949999809265137,3.829999923706055,3.1600000858306885,SB1-2025/09/22,False,False,False,False,False,False,True,0.83,5,2,1.0,2.0,True,4.38,4.949999809265137,5.5199996185302735,6.08999942779541,False,2552.HK
2025-10-10,2552.HK,4.53000020980835,4.570000171661377,4.070000171661377,4.150000095367432,4.150000095367432,12728078,0.0,0.0,4.452339710746259,4.304892217017215,4.002920052743159,3.568716785902168,2.822037628480756,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/22,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,2552.HK
2025-10-14,2552.HK,3.930000066757202,3.950000047683716,3.630000114440918,3.700000047683716,3.700000047683716,7344500,0.0,0.0,4.228921616194645,4.217764584293996,3.986032695226779,3.577164317772763,2.837317105607546,True,True,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/22,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,2552.HK
2025-10-02,2585.HK,17.700000762939453,17.989999771118164,16.510000228881836,17.190000534057617,17.190000534057617,322000,0.0,0.0,16.02528526867155,15.440788323614909,15.000270927991654,14.985463748066351,,False,True,HH,HHHLLH,15.3100004196167,2025-10-06,17.260000228881836,2025-10-09,17.700000762939453,13.779999732971191,13.06999969482422,TP2-2025/08/08,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,2585.HK
2025-10-15,2610.HK,41.70000076293945,44.119998931884766,41.52000045776367,41.880001068115234,41.880001068115234,2656000,0.0,0.0,41.65997940220765,41.816823501951625,41.02440101097214,37.97566342734987,,False,False,LH,LHLLHH,37.81999969482422,2025-10-22,44.59999847412109,2025-10-30,46.68000030517578,39.34000015258789,38.0,SB1-2025/10/15,False,False,False,False,False,False,True,0.8,4,2,0.0,2.0,True,42.25,46.68000030517578,51.11000061035156,55.540000915527344,False,2610.HK
2025-11-03,2610.HK,43.63999938964844,45.560001373291016,40.65999984741211,45.47999954223633,45.47999954223633,2118700,0.0,0.0,42.65913848564029,42.02368441863718,41.33540752462541,38.77722322477044,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/15,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,2610.HK
2025-11-06,2610.HK,44.47999954223633,48.0,43.41999816894531,46.900001525878906,46.900001525878906,4235100,0.0,0.0,43.80828868943921,42.75099388500156,41.75073301802617,39.1386828313949,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/10/15,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,2610.HK
2025-10-31,0340.HK,2.7100000381469727,2.799999952316284,2.700000047683716,2.7100000381469727,2.7100000381469727,12935699,0.0,0.0,2.749626177781859,2.7437659464506305,2.5600850309016896,2.2699248986822305,1.6663370886616151,True,True,LH,LHLLHH,2.430000066757202,2025-11-05,2.900000095367432,2025-11-13,2.9200000762939453,2.5,2.5,SB1-2025/10/31,False,False,False,False,False,False,True,0.83,5,2,1.0,2.0,True,2.68,2.9200000762939453,3.1600001525878905,3.400000228881836,False,340.HK
2025-11-18,0340.HK,2.759999990463257,2.759999990463257,2.619999885559082,2.640000104904175,2.640000104904175,16582200,0.0,0.0,2.755407392051225,2.743594211722556,2.6263621657145064,2.368008754583212,1.7634143209513748,True,True,HL,HLLHLH,2.7699999809265137,2025-11-25,2.680000066757202,2025-11-26,2.7699999809265137,2.430000066757202,2.430000066757202,BY1-2025/10/31,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,340.HK
2025-10-28,0347.HK,2.25,2.25,2.1600000858306885,2.190000057220459,2.190000057220459,6389776,0.0,0.0,2.2110506358805733,2.2176943106685103,2.191957197238898,2.091043959829405,1.8709090170695364,False,False,LH,LHLLHH,1.950000047683716,2025-11-05,2.309999942779541,2025-11-13,2.3299999237060547,2.009999990463257,2.009999990463257,SB1-2025/10/28,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,2.14,2.3299999237060547,2.5199998474121093,2.709999771118164,False,347.HK
2025-11-18,0347.HK,2.2300000190734863,2.2300000190734863,2.0899999141693115,2.119999885559082,2.119999885559082,20259200,0.0,0.0,2.1957896684929525,2.1898038324105698,2.182128390240736,2.1090815980681503,1.901793404819975,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/28,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,347.HK
2025-09-25,3600.HK,5.5,5.5,5.25,5.25,5.25,477000,0.0,0.0,5.374438871757386,5.329697233537944,5.066831036287375,4.743014260732595,4.365178341460201,True,True,LH,LHLLHH,5.179999828338623,2025-09-26,5.75,2025-10-06,5.78000020980835,5.21999979019165,5.119999885559082,SB1-2025/09/25,False,False,False,False,False,False,True,0.8,4,1,1.0,2.0,True,5.48,5.78000020980835,6.080000419616699,6.380000629425048,False,3600.HK
2025-10-10,3600.HK,5.5,5.570000171661377,5.460000038146973,5.519999980926514,5.519999980926514,481000,0.0,0.0,5.499310707953484,5.420158695403631,5.189712644722288,4.8620518777047605,4.441300059591507,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/25,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,3600.HK
2025-11-18,3600.HK,5.289999961853027,5.289999961853027,5.050000190734863,5.090000152587891,5.090000152587891,810000,0.0,0.0,5.252814042599729,5.296126672285745,5.256155200808899,5.037423692546084,4.601690437931032,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/25,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,3600.HK
2025-10-24,3969.HK,3.549999952316284,3.5799999237060547,3.509999990463257,3.5299999713897705,3.5299999713897705,4844000,0.0,0.0,3.5319815065821083,3.524339871315569,3.493266724298997,3.440490905222219,3.32780319103724,True,True,LH,LHLLHH,3.390000104904175,2025-11-03,3.650000095367432,2025-11-12,3.650000095367432,3.4100000858306885,3.4100000858306885,SB1-2025/10/24,False,False,False,False,False,False,True,0.71,5,2,1.0,2.0,True,3.52,3.650000095367432,3.780000190734864,3.910000286102296,False,3969.HK
2025-11-18,3969.HK,3.539999961853028,3.549999952316284,3.490000009536743,3.490000009536743,3.490000009536743,7304000,0.0,0.0,3.564628049179146,3.5477644328423086,3.5184810573499297,3.468571595029043,3.353399111877551,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/24,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,3969.HK
2025-10-27,3983.HK,2.369999885559082,2.440000057220459,2.369999885559082,2.4200000762939453,2.4200000762939453,3420000,0.0,0.0,2.385658491593412,2.3770363448723844,2.3399800245588644,2.261206099464641,2.1631045272403933,True,True,LH,LHLLHH,2.289999961853028,2025-11-05,2.690000057220459,2025-11-13,2.700000047683716,2.319999933242798,2.240000009536743,SB1-2025/10/27,False,False,False,False,False,False,True,1.0,6,3,1.0,2.0,True,2.5,2.700000047683716,2.900000095367432,3.1000001430511475,False,3983.HK
2025-10-13,0041.HK,14.457123756408691,14.467101097106934,14.167781829833984,14.467101097106934,14.467101097106934,479112,0.0,0.0,14.532822878718942,14.486509481812432,14.439470046958707,14.140745437666991,13.308082521556926,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/16,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,41.HK
2025-11-05,0041.HK,14.75,14.9399995803833,14.579999923706056,14.9399995803833,14.9399995803833,418508,0.0,0.0,14.62453531214297,14.521584908258012,14.459417132265314,14.228619478440583,13.445242482303978,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/09/16,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,41.HK
2025-11-12,0041.HK,15.130000114440918,15.699999809265137,15.130000114440918,15.460000038146973,15.460000038146973,518016,0.0,0.0,14.968307259040325,14.74830683359797,14.581100038932682,14.314045448663014,13.511056159077752,True,True,HH,HHHLHL,14.880000114440918,2025-11-19,15.029999732971191,2025-11-26,14.970000267028809,14.359999656677246,14.008145332336426,TP2-2025/09/16,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,41.HK
2025-10-08,0489.HK,9.670000076293944,9.68000030517578,9.220000267028809,9.5,9.5,9157680,0.0,0.0,9.215833931462097,8.832410484919818,7.69111266365006,6.409745496255411,4.928933617881201,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/19,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,489.HK
2025-10-23,0604.HK,0.8899999856948853,1.0800000429153442,0.8899999856948853,0.8999999761581421,0.8999999761581421,511073074,0.0,0.0,0.8669565316184993,0.8734599701901944,0.8819315987574823,0.8754980381194385,0.8847301173241403,False,False,HH,HHLHHL,0.9900000095367432,2025-11-14,0.9200000166893004,2025-11-19,0.8999999761581421,0.8399999737739563,0.8399999737739563,TP1-2025/09/02,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,604.HK
2025-09-30,0639.HK,2.759999990463257,2.8499999046325684,2.7699999809265137,2.8399999141693115,2.7799999713897705,10113433,0.0,0.0,2.792315548522693,2.7899812525498944,2.789148316879836,2.7482407877447383,2.705500676631882,True,True,LH,LHLLHH,2.720000028610229,2025-10-08,3.2699999809265137,2025-10-16,3.299999952316284,2.7300000190734863,2.6600000858306885,SB1-2025/09/30,False,False,False,False,False,False,True,0.83,5,3,1.0,1.0,True,3.01,3.299999952316284,3.589999904632569,3.879999856948853,False,639.HK
2025-10-13,0661.HK,0.1089999973773956,0.1099999994039535,0.0890000015497207,0.0989999994635582,0.0989999994635582,430164000,0.0,0.0,0.1004243061426644,0.0869085018279499,0.0745014796834363,0.065806256901648,0.0589914329261574,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/15,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,661.HK
2025-10-20,6616.HK,4.760000228881836,4.849999904632568,4.630000114440918,4.650000095367432,4.650000095367432,32954000,0.0,0.0,4.643249009061869,4.651973914228043,4.710994574365732,4.64228569544249,4.340824073225033,False,False,LH,LHLLHH,4.320000171661377,2025-10-23,7.309999942779541,2025-11-13,7.400000095367432,4.360000133514404,4.300000190734863,SB1-2025/10/20,False,False,False,False,False,False,True,0.79,11,6,2.0,3.0,True,5.86,7.400000095367432,8.940000190734864,10.480000286102294,False,6616.HK
2025-10-30,6669.HK,12.869999885559082,12.869999885559082,12.0600004196167,12.260000228881836,12.260000228881836,426300,0.0,0.0,12.468888911577208,12.65191794017914,12.551207276186942,11.689169084140248,10.047489034814143,False,False,LH,LHLLHH,11.300000190734863,2025-11-07,13.760000228881836,2025-11-17,13.989999771118164,11.4399995803833,11.4399995803833,SB1-2025/10/30,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,12.64,13.989999771118164,15.339999542236328,16.68999931335449,False,6669.HK
