Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_150,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,SNO
2002-11-18,1050.HK,0.6527770161628723,0.6701380014419556,0.6319440007209778,0.6319440007209778,0.0349811315536499,2897280,0.0,0.0,0.03312137705356,0.0322131428733818,0.0305160069136912,0.0273932845087447,0.0197427892542587,True,True,0.0,0.0,0.0,0.0,TP1-2002/06/18,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2004-08-24,1050.HK,0.78125,0.78125,0.7638880014419556,0.78125,0.0889825671911239,328320,0.0,0.0,0.0898878163433874,0.0880861622127518,0.0817872729896318,0.0759258704036352,0.0685134165785517,True,True,0.868054986000061,0.8506940007209778,0.8333330154418945,0.7638880014419556,BY1-2004/07/20,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHHL,2004-09-06,2004-09-13,,,1050.HK
2004-09-06,1050.HK,0.8159719705581665,0.868054986000061,0.8159719705581665,0.8506940007209778,0.0968920886516571,7706880,0.0,0.0,0.0916758403570982,0.089923000863726,0.0845953965044513,0.0784027150855888,0.0700681997051244,True,True,0.8333330154418945,0.8420130014419556,0.8506940007209778,0.7638880014419556,TP2-2004/07/20,False,True,True,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2004-09-13,2004-09-14,,,1050.HK
2004-10-13,1050.HK,0.8333330154418945,0.8333330154418945,0.7986109852790833,0.8159719705581665,0.0929373204708099,645120,0.0,0.0,0.0958161561501914,0.0956109155786631,0.0920375261810173,0.0854769470814779,0.0748379911658045,True,True,0.0,0.0,0.0,0.0,BY1-2004/08/19,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2004-11-19,1050.HK,0.8506940007209778,0.868054986000061,0.8506940007209778,0.868054986000061,0.0988694503903389,2730240,0.0,0.0,0.0948071277599954,0.0936318210644435,0.0924211251335151,0.0882518542688954,0.0780873051006871,True,True,0.0,0.0,0.0,0.0,TP1-2004/08/19,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2004-11-26,1050.HK,0.8854159712791443,0.9114580154418944,0.8767359852790833,0.8940969705581665,0.1018355563282966,5097600,0.0,0.0,0.0984322662892966,0.096098014736348,0.0938511532278158,0.0893966503405416,0.0789568989179717,True,True,0.0,0.0,0.0,0.0,TP2-2004/08/19,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2005-06-22,1050.HK,1.180554986000061,1.180554986000061,1.119791030883789,1.1545130014419556,0.1474701464176178,5466240,0.0,0.0,0.1488063982396546,0.147879357321716,0.147586210413501,0.1429868509705864,0.1224226938863101,True,True,1.2239580154418943,1.1545130014419556,1.1458330154418943,1.09375,BY1-2005/06/01,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2005-06-28,2005-07-05,,,1050.HK
2005-06-24,1050.HK,1.171875,1.2152769565582275,1.1545130014419556,1.163193941116333,0.1485790014266967,9014400,0.0,0.0,0.1488961727271124,0.1480837783313064,0.1477043271426772,0.1432276513453488,0.1228466315233725,True,True,0.0,0.0,0.0,0.0,TP1-2005/06/01,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2005-07-22,1050.HK,1.102429986000061,1.102429986000061,1.0590269565582275,1.0763880014419556,0.1595876663923263,4037760,0.0,0.0,0.1504104455395293,0.1489463285344356,0.1483303821275086,0.1450090573411986,0.1265167956404147,True,True,0.0,0.0,0.0,0.0,CL2-2005/06/01,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1050.HK
2007-01-16,1050.HK,0.6944440007209778,0.71875,0.6944440007209778,0.711804986000061,0.1733585894107818,1866240,0.0,0.0,0.166951868280722,0.16523620641098,0.1649743669960995,0.1670397512205035,0.1666590989096245,False,True,0.7083330154418945,0.7986109852790833,0.8263880014419556,0.6597219705581665,BY1-2006/10/23,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHLHHH,2007-01-30,2007-02-27,,,1050.HK
2007-01-17,1050.HK,0.7013880014419556,0.7083330154418945,0.6944440007209778,0.6944440007209778,0.1691303849220276,3617280,0.0,0.0,0.1673479622155048,0.165574830629332,0.1651373480912339,0.1670811499076623,0.1666787904316357,False,True,0.0,0.0,0.0,0.0,CL1-2006/10/23,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2010-04-22,1050.HK,0.1979160010814666,0.2013880014419555,0.1875,0.2013880014419555,0.0542338564991951,1814400,0.0,0.0,0.0550301983849937,0.0543467988076693,0.0532767117854171,0.052449265353456,0.0513713358491955,True,True,0.2256940007209777,0.2013880014419555,0.2118050009012222,0.1875,BY1-2010/03/26,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHLH,2010-04-27,2010-05-04,,,1050.HK
2010-04-27,1050.HK,0.2256940007209777,0.2256940007209777,0.2013880014419555,0.2048610001802444,0.0551691390573978,604800,0.0,0.0,0.0548400710850946,0.0544011522718061,0.0534216366247615,0.0525717156594143,0.0514466713030936,True,True,0.2118050009012222,0.2013880014419555,0.2013880014419555,0.1875,TP1-2010/03/26,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHLHLH,2010-05-04,2010-05-14,,,1050.HK
2010-05-25,1050.HK,0.1684020012617111,0.1684020012617111,0.1684020012617111,0.1684020012617111,0.045350719243288,967680,0.0,0.0,0.0500302019624512,0.0517954798668327,0.0525730906960181,0.0523893974829077,0.0515271042691439,False,False,0.0,0.0,0.0,0.0,CL2-2010/03/26,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1050.HK
2017-08-29,1050.HK,0.8333330154418945,0.8541659712791443,0.8194440007209778,0.8263880014419556,0.3879211843013763,1391040,0.052,0.0,0.3827823127012809,0.3793685629964617,0.3773084504258999,0.3594650896738841,0.2974443591407023,True,True,0.0,0.0,0.0,0.0,BY1-2017/08/03,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2017-09-12,1050.HK,0.875,0.9097219705581664,0.868054986000061,0.868054986000061,0.407480388879776,14472000,0.0,0.0,0.3895457383140137,0.3852149407499119,0.381034701996028,0.3647140788549609,0.3044308612599174,True,True,0.8541659712791443,0.8194440007209778,0.7777770161628723,0.7986109852790833,TP1-2017/08/03,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHLHLL,2017-10-03,2017-10-11,,,1050.HK
2020-10-29,1050.HK,0.7361109852790833,0.7361109852790833,0.7291659712791443,0.7361109852790833,0.4846156537532806,541440,0.0,0.0,0.4871569842796813,0.4846626815921317,0.4817235444639959,0.4762192083707253,0.4646207378783946,True,True,0.0,0.0,0.0,0.0,BY1-2020/09/30,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2020-11-11,1050.HK,0.75,0.7638880014419556,0.75,0.7569440007209778,0.4983309805393219,1169280,0.0,0.0,0.4882283308303924,0.4857634733538776,0.4829503977544079,0.4777399397939618,0.4660541090898236,True,True,0.0,0.0,0.0,0.0,TP1-2020/09/30,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2020-11-18,1050.HK,0.7708330154418945,0.7916659712791443,0.7708330154418945,0.7777770161628723,0.5120464563369751,1869120,0.0,0.0,0.4985819850943384,0.4923038633549818,0.4866276291824553,0.4801502936817911,0.4675015604167421,True,True,0.0,0.0,0.0,0.0,TP2-2020/09/30,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2021-02-08,1050.HK,1.1597219705581665,1.256943941116333,1.048611044883728,1.25,0.8707500696182251,26452800,0.0,0.0,0.736747019191467,0.651558504647754,0.5887554521591035,0.5483369436870813,0.5046948572777247,True,True,0.0,0.0,0.0,0.0,BY1-2021/01/20,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1050.HK
2025-03-04,1050.HK,0.8600000143051147,0.8600000143051147,0.8299999833106995,0.8600000143051147,0.8415714502334595,1228000,0.0,0.0,0.8444442375517714,0.8196363275520185,0.7946743858698707,0.7669228008661451,0.7055600425433671,True,True,0.8700000047683716,0.8399999737739563,0.8199999928474426,0.8299999833106995,BY1-2025/02/11,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHLL,2025-03-18,2025-03-21,,,1050.HK
2025-04-07,1050.HK,0.7099999785423279,0.7099999785423279,0.6100000143051147,0.6600000262260437,0.6458571553230286,3232000,0.0,0.0,0.7708343046768684,0.7978061137943745,0.8019912063311779,0.7833064123118272,0.7237763618122849,False,False,0.7099999785423279,0.75,0.7599999904632568,0.6100000143051147,CL1-2025/02/11,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHHH,2025-04-14,2025-04-24,,,1050.HK
2011-12-13,1052.HK,3.400000095367432,3.470000028610229,3.369999885559082,3.369999885559082,1.4009644985198977,562000,0.0,0.0,1.4155537332043786,1.4098374294016445,1.384503449123048,1.3969533409383383,1.463018571958662,False,True,0.0,0.0,0.0,0.0,BY1-2011/11/29,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2011-12-16,1052.HK,3.3399999141693115,3.5199999809265137,3.299999952316284,3.3499999046325684,1.3926502466201782,506000,0.0,0.0,1.4068812311281875,1.406851693898206,1.3860083208386007,1.3970143077908133,1.4614794358022831,False,True,0.0,0.0,0.0,0.0,TP1-2011/11/29,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-02-02,1052.HK,3.490000009536743,3.660000085830689,3.4600000381469727,3.5299999713897705,1.4674789905548096,1724701,0.0,0.0,1.4094899976756623,1.399252922584698,1.392071502006934,1.3957712953484651,1.4478838272399697,False,True,0.0,0.0,0.0,0.0,TP2-2011/11/29,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-04-10,1052.HK,3.7300000190734863,3.799999952316284,3.640000104904175,3.670000076293945,1.525679588317871,1135327,0.0,0.0,1.556024026298362,1.526486458089962,1.4895632878034843,1.4587204652898205,1.463403426254169,False,True,0.0,0.0,0.0,0.0,BY1-2012/02/17,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-06-01,1052.HK,3.7899999618530273,4.010000228881836,3.7699999809265137,3.9600000381469727,1.6462373733520508,4352595,0.0,0.0,1.5337953469298675,1.5285452835398965,1.5213664260986928,1.4969003263721428,1.4810303626121843,True,True,3.630000114440918,3.759999990463257,3.7899999618530273,3.4800000190734863,TP1-2012/02/17,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2012-06-13,2012-06-19,,,1052.HK
2012-06-07,1052.HK,3.660000085830689,3.7300000190734863,3.650000095367432,3.680000066757202,1.5886765718460083,1940865,0.14,0.0,1.5581067118086815,1.5433965809601358,1.5295881322484222,1.5030484368910302,1.4840466269135777,True,True,0.0,0.0,0.0,0.0,BY1-2012/05/09,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-07-27,1052.HK,3.839999914169312,3.839999914169312,3.690000057220459,3.75,1.6188958883285522,740872,0.0,0.0,1.6609491333046564,1.647235829846687,1.612884885975216,1.5692713412807395,1.519975840940473,True,True,0.0,0.0,0.0,0.0,TP1-2012/06/19,True,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-08-13,1052.HK,3.670000076293945,3.670000076293945,3.509999990463257,3.5299999713897705,1.5239205360412598,1690890,0.0,0.0,1.588362837715766,1.608128841878418,1.6040767376722571,1.573207419636354,1.52586037649021,False,False,0.0,0.0,0.0,0.0,CL2-2012/06/19,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-08-21,1052.HK,3.5,3.5,3.430000066757202,3.430000066757202,1.4807500839233398,2616310,0.0,0.0,1.535538146390642,1.5697696323838752,1.5858865910145534,1.5671431422991462,1.5255869635180703,False,False,0.0,0.0,0.0,0.0,CL1-2012/05/09,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2012-08-22,1052.HK,3.4200000762939453,3.430000066757202,3.3399999141693115,3.3399999141693115,1.4418965578079224,2029840,0.0,0.0,1.518512403011966,1.558650234594662,1.580239923045666,1.5646630119131812,1.5249201076956789,False,False,0.0,0.0,0.0,0.0,CL2-2012/02/17,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-02-11,1052.HK,4.900000095367432,5.170000076293945,4.900000095367432,5.150000095367432,2.5497469902038574,4790000,0.0,0.0,2.5506513931732773,2.491883355512168,2.432171575591058,2.386391171710597,2.2420413310615728,True,True,5.349999904632568,5.159999847412109,5.119999885559082,4.619999885559082,BY1-2015/01/14,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHL,2015-02-13,2015-02-18,,,1052.HK
2015-04-09,1052.HK,5.300000190734863,5.400000095367432,5.25,5.329999923706055,2.638864517211914,3106617,0.0,0.0,2.508310942099503,2.4982396320060696,2.491335687998645,2.4536923342828327,2.312317948459731,True,True,0.0,0.0,0.0,0.0,TP1-2015/01/14,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2015-04-28,1052.HK,5.769999980926514,5.860000133514404,5.769999980926514,5.840000152587891,2.8913636207580566,2337865,0.0,0.0,2.7853621378694418,2.696355930245146,2.6050970689789428,2.525440349905103,2.356950594892976,True,True,5.46999979019165,5.909999847412109,5.980000019073486,5.400000095367432,TP2-2015/01/14,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2015-05-06,2015-05-12,,,1052.HK
2024-10-09,1052.HK,3.829999923706055,3.829999923706055,3.690000057220459,3.7200000286102295,3.3838794231414795,4732000,0.0,0.0,3.4620399235678523,3.388087256099672,3.3619248894057394,3.411396077410926,3.4761905244431754,False,True,3.990000009536743,3.7100000381469727,3.680000066757202,3.690000057220459,BY1-2024/08/27,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHLL,2024-10-21,2024-11-01,,,1052.HK
2025-02-26,1052.HK,3.740000009536743,3.75,3.690000057220459,3.740000009536743,3.5124096870422363,1388865,0.0,0.0,3.514369855937297,3.4946042288776598,3.481251490822207,3.47133927253291,3.4798888691518344,False,True,3.630000114440918,3.819999933242798,3.829999923706055,3.619999885559082,BY1-2025/01/27,True,False,False,False,False,False,0.0,0,0,False,False,LH,LHHLHH,2025-03-04,2025-03-11,,,1052.HK
2025-03-31,1052.HK,3.609999895095825,3.609999895095825,3.5199999809265137,3.549999952316284,3.333971738815308,26670000,0.0,0.0,3.433643648131016,3.4687943073374905,3.4804283845854216,3.476372874452132,3.481217579832213,False,False,0.0,0.0,0.0,0.0,CL1-2025/01/27,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1052.HK
2007-08-17,1055.HK,4.266665935516357,4.47333288192749,3.5,4.440000057220459,3.712371587753296,40791000,0.0,0.0,3.821207368893901,3.6326810650258334,3.2727425794082063,2.866869943826232,2.262500268856389,True,True,7.266665935516357,6.133333206176758,5.986666202545166,3.5,BY1-2007/07/03,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHHL,2007-09-03,2007-09-06,,,1055.HK
2007-08-20,1055.HK,4.599999904632568,4.813333034515381,4.586666107177734,4.800000190734863,4.013375282287598,21793612,0.0,0.0,3.856146989510936,3.665784910005117,3.3017869991289666,2.889573019835368,2.276451464182534,True,True,0.0,0.0,0.0,0.0,TP1-2007/07/03,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2007-08-27,1055.HK,5.139999866485596,5.766665935516357,5.139999866485596,5.75333309173584,4.810474872589111,39285112,0.0,0.0,4.12007846145628,3.8675998852907134,3.4632786189951985,3.012630125700272,2.350962939230876,True,True,0.0,0.0,0.0,0.0,TP2-2007/07/03,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2009-11-20,1055.HK,2.5899999141693115,2.630000114440918,2.549999952316284,2.5899999141693115,2.1655497550964355,17985008,0.0,0.0,2.175503847770026,2.1128226348348527,2.0755784861248654,2.004397665624038,1.9105915796526864,True,True,2.4800000190734863,2.700000047683716,2.8399999141693115,2.289999961853028,BY1-2009/10/23,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLLLH,2009-11-27,2009-12-02,,,1055.HK
2010-01-15,1055.HK,2.8299999237060547,2.930000066757202,2.690000057220459,2.690000057220459,2.249161958694458,87347600,0.0,0.0,2.167506201004737,2.141953940243268,2.1297709646274705,2.081993115729899,1.9745064489175348,True,True,2.789999961853028,2.5799999237060547,2.549999952316284,2.490000009536743,TP1-2009/10/23,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHLHHL,2010-02-02,2010-02-09,,,1055.HK
2010-03-09,1055.HK,3.2799999713897705,3.309999942779541,3.059999942779541,3.190000057220459,2.667222023010254,102820000,0.0,0.0,2.374935977212862,2.2998030446788333,2.233709604058436,2.162593870764617,2.0304470547128624,True,True,0.0,0.0,0.0,0.0,TP2-2009/10/23,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1055.HK
2012-06-25,1055.HK,3.359999895095825,3.4800000190734863,3.3399999141693115,3.430000066757202,3.085517406463623,11428505,0.0,0.0,3.0257259139270345,2.973810140133032,2.971090834538701,3.068383028562324,3.2578934592082103,False,True,3.569999933242798,3.5199999809265137,3.390000104904175,3.289999961853028,BY1-2012/04/13,True,False,False,False,False,False,0.0,0,0,False,False,LH,LHHHHL,2012-07-03,2012-07-11,,,1055.HK
