index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily_Range,Avg_Range,Turn_Threshold,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-10-16,1378.HK,26.200000762939453,26.979999542236328,25.76000022888184,26.040000915527344,26.040000915527344,31010486,0.0,0.0,1.2199993133544886,1.1533334520128031,1.7300001780192047,26.155407171423395,25.91227273750573,24.563208255785348,22.065665797398623,17.712019801687795,True,True,True,LH,LHLLHH,24.15999984741211,2025-10-22,30.420000076293945,2025-11-03,30.799999237060547,24.8799991607666,24.420000076293945,SB1-2025/10/16,True,True,True,False,False,False,False,False,False,True,0.71,5,3,2.0,0.0,True,27.48,30.799999237060547,34.11999847412109,37.43999771118164,1378.HK
2025-10-02,1398.HK,5.699999809265137,5.769999980926514,5.699999809265137,5.730000019073486,5.601800441741943,111932042,0.0,0.0,0.0700001716613769,0.0935294487897087,0.1402941731845631,5.769811685531799,5.822687518489468,5.887450666452802,5.85002906293472,5.485196878191401,False,False,False,LH,LHLLHH,5.559999942779541,2025-10-08,6.570000171661377,2025-11-13,6.659999847412109,5.579999923706055,5.579999923706055,SB1-2025/10/02,True,True,True,False,False,False,False,False,False,True,0.76,19,10,2.0,7.0,True,6.11,6.659999847412109,7.209999694824218,7.759999542236327,1398.HK
2025-12-08,1398.HK,6.320000171661377,6.340000152587891,6.110000133514404,6.110000133514404,6.110000133514404,193161767,0.0,0.0,0.2300000190734863,0.1149999830457899,0.1724999745686848,6.332849345452652,6.3404057690116815,6.220710469719661,6.07982106908816,5.701638409902526,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/02,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1398.HK
2025-10-27,1519.HK,10.420000076293944,10.579999923706056,10.199999809265137,10.40999984741211,10.40999984741211,21608736,0.0,0.0,0.3800001144409197,0.3471427645002096,0.5207141467503145,10.230055772456984,10.059593077455126,9.85243425719273,9.248738510440637,8.349252149189299,True,True,True,LH,LHLLHH,9.199999809265137,2025-11-21,10.6899995803833,2025-12-05,10.710000038146973,9.270000457763672,9.270000457763672,SB1-2025/10/27,True,True,True,False,False,False,False,False,False,True,0.7,7,6,0.0,1.0,True,9.95,10.710000038146973,11.470000076293946,12.23000011444092,1519.HK
2025-12-11,1519.HK,10.170000076293944,10.25,9.979999542236328,10.079999923706056,10.079999923706056,15238939,0.0,0.0,0.2700004577636719,0.2760000864664712,0.4140001296997068,10.18674609989181,10.051708172985272,9.943950169642449,9.58350199598916,8.709938212961589,True,True,True,HL,HLHHHL,10.979999542236328,2025-12-15,10.8100004196167,2025-12-16,10.489999771118164,9.279999732971191,9.199999809265137,BY1-2025/10/27,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1519.HK
2025-12-12,1519.HK,10.079999923706056,10.90999984741211,10.010000228881836,10.609999656677246,10.609999656677246,37200600,0.0,0.0,0.8999996185302734,0.2721429552350726,0.4082144328526089,10.263701292034616,10.100255258523704,9.970069757369304,9.60382868233942,8.725078144784023,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/10/27,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1519.HK
2025-09-24,1585.HK,13.739999771118164,14.079999923706056,13.699999809265137,13.869999885559082,13.869999885559082,13607132,0.0,0.0,0.3800001144409197,0.3682353075812846,0.5523529613719269,13.796463791764737,13.601693299602186,13.3060271149189,13.177081311954646,13.081909841920648,True,True,True,LH,LHLLHH,13.3100004196167,2025-09-26,14.789999961853027,2025-10-08,15.010000228881836,13.369999885559082,12.260000228881836,SB1-2025/09/24,True,True,True,False,False,False,False,False,False,True,0.83,5,2,1.0,2.0,True,14.16,15.010000228881836,15.860000457763672,16.710000686645508,1585.HK
2025-10-09,1585.HK,14.75,14.829999923706056,14.09000015258789,14.300000190734863,14.300000190734863,10570676,0.0,0.0,0.7399997711181658,0.3656250834465031,0.5484376251697547,14.220555332810278,13.951295097522934,13.57224145225262,13.340651529271462,13.156805877042,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/24,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1585.HK
2025-10-14,1585.HK,13.760000228881836,13.760000228881836,12.800000190734863,12.84000015258789,12.84000015258789,15070400,0.0,0.0,0.9600000381469728,0.384666760762533,0.5770001411437995,13.829425191192035,13.817907811422728,13.553888149393464,13.345077824204916,13.1630631431613,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/24,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,1585.HK
2025-11-20,1729.HK,15.06999969482422,15.789999961853027,14.649999618530272,14.760000228881836,14.760000228881836,14162445,0.0,0.0,1.1400003433227557,0.9362498521804812,1.4043747782707217,14.414907321303309,14.655470012603551,14.419914733141644,12.876837843174554,9.387375061120558,False,False,False,LH,LHLLHH,13.119999885559082,2025-11-21,16.440000534057617,2025-11-27,17.389999389648438,13.43000030517578,13.140000343322754,SB1-2025/11/20,True,True,True,False,False,False,False,False,False,True,1.0,4,1,1.0,2.0,True,15.25,17.389999389648438,19.529998779296875,21.669998168945312,1729.HK
2025-11-03,1833.HK,13.800000190734863,14.56999969482422,13.800000190734863,14.420000076293944,14.420000076293944,19047815,0.0,0.0,0.7699995040893572,0.8150001102023656,1.2225001653035483,14.866481052874729,16.04761759994096,16.529501881596815,14.998260679672786,12.705745074945272,False,False,False,LH,LHLLHH,13.119999885559082,2025-11-07,15.279999732971191,2025-11-14,15.729999542236328,13.18000030517578,13.18000030517578,SB1-2025/11/03,False,False,False,False,False,False,False,False,False,True,1.0,5,1,2.0,2.0,True,14.42,15.729999542236328,17.039999084472655,18.349998626708985,1833.HK
2025-11-18,1833.HK,14.880000114440918,15.18000030517578,14.119999885559082,14.289999961853027,14.289999961853027,16297763,0.0,0.0,1.0600004196166974,0.7093749642372136,1.0640624463558204,14.457427304106684,14.916758494056566,15.69358224404031,14.830789041729457,12.825853153956569,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1833.HK
2025-09-19,1898.HK,9.619999885559082,9.970000267028809,9.56999969482422,9.869999885559082,9.869999885559082,29951153,0.0,0.0,0.400000572204588,0.261999893188477,0.3929998397827156,9.646457662458806,9.644772157103512,9.593897910916326,9.3588690536,8.965120851215731,True,True,True,LH,LHLLHH,9.140000343322754,2025-10-02,11.100000381469728,2025-10-20,11.170000076293944,9.210000038146973,9.170000076293944,SB1-2025/09/19,True,True,True,False,False,False,False,False,False,True,0.73,8,5,1.0,2.0,True,10.16,11.170000076293944,12.180000152587889,13.19000022888183,1898.HK
2025-11-10,2400.HK,69.69999694824219,72.5,69.0999984741211,70.6500015258789,70.6500015258789,3019755,0.0,0.0,3.4000015258789062,2.7029414457433365,5.405882891486673,69.76152558098408,71.42372675676721,72.25552986722184,66.69607088192883,51.21210542762672,False,False,False,LH,LHLLHH,63.5,2025-11-21,73.6500015258789,2025-12-01,75.44999694824219,64.80000305175781,64.80000305175781,SB1-2025/11/10,False,False,False,False,False,False,False,False,False,True,0.83,5,1,3.0,1.0,True,69.47,75.44999694824219,81.42999389648438,87.40999084472656,2400.HK
2025-12-03,2400.HK,73.8499984741211,73.8499984741211,68.3499984741211,68.5,68.5,3555800,0.0,0.0,5.5,2.3970574771656707,4.7941149543313415,70.04492050297473,69.86971281634608,70.71912850765715,67.36812492566585,53.46920284630979,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/10,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2400.HK
2025-12-10,2400.HK,64.5999984741211,64.5999984741211,60.70000076293945,63.150001525878906,63.150001525878906,4700100,0.0,0.0,3.8999977111816406,2.30333251953125,4.6066650390625,66.79086580058522,68.13059977178133,69.71965021879254,67.16589548051167,53.93173541394555,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/11/10,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,2400.HK
2025-11-20,2577.HK,78.4000015258789,81.0,76.0999984741211,76.25,76.25,6414950,0.0,0.0,4.900001525878906,4.086665852864583,8.173331705729167,74.98131651260975,76.1163406302222,77.25282582940454,71.83377646582518,,False,False,False,LH,LHLLHH,67.6500015258789,2025-11-28,81.3499984741211,2025-12-09,89.75,67.8499984741211,67.8499984741211,SB1-2025/11/20,False,False,False,False,False,False,False,False,False,True,0.71,5,1,4.0,0.0,True,78.7,89.75,100.8,111.85,2577.HK
2025-12-11,2577.HK,81.5999984741211,82.30000305175781,77.94999694824219,78.9000015258789,78.9000015258789,2655400,0.0,0.0,4.350006103515625,3.84999942779541,7.69999885559082,77.9953185285806,76.33687182202024,76.4286034743349,72.66098605448005,,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2577.HK
2025-11-27,2601.HK,30.739999771118164,31.959999084472656,30.520000457763672,31.299999237060547,31.299999237060547,13770700,0.0,0.0,1.4399986267089844,0.8717644635368794,1.3076466953053192,31.648638038642584,31.97187558556968,31.97879665297379,31.16867983632572,28.23354570233661,False,False,False,LH,LHLLHH,30.26000022888184,2025-12-01,33.97999954223633,2025-12-08,34.720001220703125,30.5,30.5,SB1-2025/11/27,True,True,True,False,False,False,False,False,False,True,0.8,4,2,2.0,0.0,True,32.49,34.720001220703125,36.95000244140625,39.18000366210937,2601.HK
2025-12-10,2601.HK,33.060001373291016,33.2400016784668,32.63999938964844,32.939998626708984,32.939998626708984,12394517,0.0,0.0,0.6000022888183594,0.8458821913775274,1.268823287066291,32.48269742869417,32.23027585685403,32.08267752016748,31.35126205346189,28.512534025844605,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2601.HK
2025-12-12,2601.HK,32.81999969482422,34.65999984741211,32.63999938964844,34.599998474121094,34.599998474121094,31774113,0.0,0.0,2.020000457763672,0.8312497138977049,1.2468745708465572,32.90593792039086,32.47680841810549,32.20616252778632,31.442548711899708,28.59445631349148,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/11/27,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,2601.HK
2025-10-16,2799.HK,1.0,1.0299999713897705,0.9800000190734864,1.0,1.0,113825000,0.0,0.0,0.049999952316284,0.0321428307465143,0.0482142461197716,1.0064482254898546,1.0248909126039,1.062846052840393,1.0469439107444698,0.88867359066574,False,False,False,LH,LHLLHH,0.959999978542328,2025-10-17,1.059999942779541,2025-10-30,1.090000033378601,0.959999978542328,0.959999978542328,SB1-2025/10/16,False,False,False,False,False,False,False,False,False,True,0.75,6,2,2.0,2.0,True,1.03,1.090000033378601,1.150000066757202,1.2100001001358032,2799.HK
2025-10-31,2799.HK,1.059999942779541,1.059999942779541,1.0299999713897705,1.0299999713897705,1.0299999713897705,69816163,0.0,0.0,0.0299999713897705,0.0335294008255004,0.0502941012382506,1.0272414500227778,1.0238118272043273,1.048447554665468,1.041623780716106,0.8985121199746107,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/16,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2799.HK
2025-12-09,2799.HK,1.0299999713897705,1.0299999713897705,0.9100000262260436,0.9300000071525574,0.9300000071525574,450831169,0.0,0.0,0.1199999451637269,0.0242857081549507,0.0364285622324261,1.000949566215348,1.01397833671832,1.0293652363872414,1.033406597011976,0.9227443861267332,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/10/16,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,2799.HK
2025-10-15,2888.HK,149.1999969482422,151.5,148.0,151.3000030517578,151.3000030517578,392741,0.0,0.0,3.5,2.6133331298828124,5.226666259765625,151.09836237878235,150.3076442122501,146.9219603460807,139.5158727302859,120.92283321216004,True,True,True,LH,LHLLHH,141.3000030517578,2025-10-17,162.0,2025-11-04,165.89999389648438,146.10000610351562,146.10000610351562,SB1-2025/10/15,True,True,True,False,False,False,False,False,False,True,0.73,8,3,3.0,2.0,True,153.6,165.89999389648438,178.19998779296876,190.49998168945316,2888.HK
2025-09-17,0003.HK,7.039999961853027,7.050000190734863,6.989999771118164,7.019999980926514,7.019999980926514,16835160,0.0,0.0,0.0600004196166992,0.0750000476837158,0.1125000715255737,7.033365670666512,7.016404393579393,6.972420064737358,6.871151905809793,6.628421391045686,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/01,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,3.HK
2025-09-25,0003.HK,6.840000152587891,6.840000152587891,6.760000228881836,6.769999980926514,6.769999980926514,22080144,0.0,0.0,0.0799999237060546,0.0692856652396065,0.1039284978594098,6.884993165480991,6.938816071113631,6.943585701704172,6.867568787255126,6.638374007669101,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/01,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,3.HK
2025-09-22,3690.HK,105.1999969482422,105.5,102.3000030517578,103.9000015258789,103.9000015258789,70033614,0.0,0.0,3.1999969482422017,3.410714285714287,6.821428571428574,103.13554815416666,105.79540556932784,113.32040660201488,122.8729759291465,132.41454176908306,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/10,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,3690.HK
2025-10-17,3690.HK,98.5500030517578,98.5999984741211,94.0500030517578,94.5,94.5,72221262,0.0,0.0,4.549995422363296,3.013332621256513,6.026665242513027,99.91908001180416,102.00922031575011,107.48472567262635,116.76184721253578,128.51785030188066,False,False,False,LL,LLLHHL,105.3000030517578,2025-10-30,101.1999969482422,2025-11-05,98.3000030517578,94.0500030517578,94.0500030517578,CL1-2025/09/10,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,3690.HK
2025-10-14,3808.HK,23.89999961853028,23.89999961853028,22.39999961853028,22.57999992370605,22.57999992370605,3874688,0.0,0.0,1.5,0.5876921140230611,0.8815381710345916,23.23319824931061,22.88579473022404,22.73788951989708,22.43603566117921,21.55024696395109,True,True,True,HL,HLHHHL,25.18000030517578,2025-10-15,23.84000015258789,2025-10-16,23.479999542236328,20.36000061035156,20.34000015258789,BY1-2025/09/04,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,3808.HK
2025-10-15,3808.HK,22.700000762939453,25.18000030517578,22.700000762939453,25.040000915527344,25.040000915527344,7431175,0.0,0.0,2.479999542236328,0.6107691251314595,0.9161536876971892,23.561707824986375,23.07311700720694,22.828168398157093,22.487599329582142,21.57805376834612,True,True,True,HH,HHHLHH,23.479999542236328,2025-10-16,23.940000534057617,2025-10-17,25.5,20.799999237060547,20.34000015258789,TP1-2025/09/04,True,True,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,3808.HK
2025-10-30,3808.HK,25.8799991607666,26.799999237060547,25.5,26.299999237060547,26.299999237060547,5404141,0.0,0.0,1.2999992370605469,0.7757146017892015,1.1635719026838025,24.98518701567245,24.21147656159967,23.50024266686584,22.91080114607184,21.82543535963216,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2025/09/04,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,3808.HK
2025-11-06,3808.HK,28.26000022888184,29.920000076293945,28.26000022888184,29.540000915527344,29.540000915527344,9415359,0.0,0.0,1.6599998474121058,1.09125006198883,1.636875092983245,26.85923340480097,25.50726985078431,24.256015674438224,23.36033616188617,22.052401490840577,True,True,True,HH,HHHLLH,26.600000381469727,2025-11-21,27.57999992370605,2025-11-25,28.13999938964844,25.5,23.780000686645508,TP3-2025/09/04,True,True,True,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,3808.HK
2025-10-21,0004.HK,21.07999992370605,21.200000762939453,20.739999771118164,20.89999961853028,20.89999961853028,1331381,0.0,0.0,0.460000991821289,0.4400000572204581,0.6600000858306871,21.46497619992951,21.91361371378654,22.25442064829234,22.12373489894169,21.751842327748225,False,False,False,LH,LHLLHH,20.299999237060547,2025-11-03,24.420000076293945,2025-11-14,24.920000076293945,20.34000015258789,20.34000015258789,SB1-2025/10/21,True,True,True,False,False,False,False,False,False,True,0.89,8,5,2.0,1.0,True,22.61,24.920000076293945,27.23000015258789,29.54000022888184,4.HK
2025-11-21,0004.HK,23.280000686645508,23.280000686645508,22.68000030517578,22.86000061035156,22.86000061035156,1740921,0.0,0.0,0.6000003814697266,0.4826666514078778,0.7239999771118167,23.26930197260366,22.681805342897658,22.358551387387475,22.17621397379448,21.8197216305349,True,True,True,HL,HLLHHL,24.520000457763672,2025-11-24,23.3799991607666,2025-11-26,23.15999984741211,20.299999237060547,20.299999237060547,BY1-2025/10/21,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,4.HK
2025-11-24,0659.HK,7.579999923706055,7.739999771118164,7.559999942779541,7.610000133514404,7.610000133514404,2297300,0.0,0.0,0.179999828338623,0.087272754082313,0.1309091311234695,7.836480656614809,7.819432656155916,7.647545623292599,7.407396274791062,7.115811781545806,True,True,True,LH,LHLLHH,7.510000228881836,2025-11-27,7.829999923706055,2025-12-05,7.849999904632568,7.510000228881836,7.510000228881836,SB1-2025/11/24,False,False,False,False,False,False,False,False,False,True,0.83,5,3,1.0,1.0,True,7.68,7.849999904632568,8.019999809265137,8.189999713897706,659.HK
2025-12-08,0659.HK,7.829999923706055,7.849999904632568,7.670000076293945,7.670000076293945,7.670000076293945,1645600,0.0,0.0,0.179999828338623,0.1135757128397624,0.1703635692596436,7.721173014064352,7.739028714725399,7.656598465275743,7.455184428431602,7.1583131902613975,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/11/24,False,False,False,True,True,False,False,False,False,False,0.0,0,0,,,False,,,,,659.HK
2025-12-15,0659.HK,7.579999923706055,7.579999923706055,7.460000038146973,7.460000038146973,7.460000038146973,2321000,0.0,0.0,0.119999885559082,0.1191977052127613,0.178796557819142,7.615384467431731,7.674636627266404,7.640330376237505,7.465962059354655,7.174431249939018,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2025/11/24,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,659.HK
2025-09-24,6823.HK,11.600000381469728,11.600000381469728,11.420000076293944,11.420000076293944,11.420000076293944,6768883,0.0,0.0,0.1800003051757848,0.1411764481488399,0.2117646722232599,11.596407448982696,11.739943802090096,11.875295111695635,11.68735221663219,10.954708798270024,False,False,False,LH,LHLLHH,11.300000190734863,2025-09-25,11.65999984741211,2025-10-06,11.800000190734863,11.380000114440918,11.380000114440918,SB1-2025/09/24,False,False,False,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,11.55,11.800000190734863,12.050000381469726,12.300000572204588,6823.HK
2025-10-08,6823.HK,11.600000381469728,11.65999984741211,11.5,11.619999885559082,11.619999885559082,5173422,0.0,0.0,0.1599998474121093,0.1722221904330784,0.2583332856496176,11.584758562104351,11.643778822943611,11.78329851814111,11.664601967591448,10.990368249063492,False,False,False,HL,HLHHHL,11.81999969482422,2025-10-10,11.720000267028809,2025-10-13,11.520000457763672,11.300000190734863,11.300000190734863,BY1-2025/09/24,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6823.HK
2025-10-09,6823.HK,11.699999809265137,11.779999732971191,11.579999923706056,11.770000457763672,11.770000457763672,5789310,0.0,0.0,0.1999998092651349,0.1794736761795849,0.2692105142693773,11.618438906769684,11.654754617275792,11.78277702557729,11.66668906640674,10.996580457897757,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/09/24,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,6823.HK
2025-10-16,6823.HK,11.5600004196167,11.699999809265137,10.899999618530272,11.170000076293944,11.170000076293944,50433445,0.0,0.0,0.8000001907348651,0.1752941468182736,0.2629412202274104,11.581711225644776,11.631586597202524,11.750603898353717,11.661359609467755,11.020785356823174,False,False,False,LL,LLHHHL,12.06999969482422,2025-11-12,11.789999961853027,2025-11-18,11.600000381469728,11.199999809265137,10.899999618530272,CL2-2025/09/24,True,True,True,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,6823.HK
2025-10-27,6862.HK,13.279999732971191,13.350000381469728,13.130000114440918,13.220000267028809,13.220000267028809,15786234,0.0,0.0,0.2200002670288103,0.2956249117851264,0.4434373676776896,13.085819006112008,13.088471269812684,13.366465928176254,13.937515889032456,14.8232133549226,False,False,False,LH,LHLLHH,12.489999771118164,2025-11-05,13.970000267028809,2025-11-14,14.279999732971191,12.56999969482422,12.43000030517578,SB1-2025/10/27,False,False,False,False,False,False,False,False,False,True,0.86,6,2,3.0,1.0,True,13.38,14.279999732971191,15.179999465942382,16.079999198913573,6862.HK
2025-11-19,6862.HK,13.619999885559082,13.649999618530272,13.350000381469728,13.460000038146973,13.460000038146973,14661822,0.0,0.0,0.2999992370605433,0.2712500691413877,0.4068751037120816,13.5863980045273,13.397607490596764,13.388603293865987,13.784732498968744,14.64728415514002,False,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6862.HK
2025-12-02,6862.HK,14.140000343322754,14.350000381469728,14.039999961853027,14.140000343322754,14.140000343322754,29332220,0.0,0.0,0.310000419616701,0.3041175954482136,0.4561763931723204,13.75633028509247,13.574996469195728,13.476567022807115,13.765138641525676,14.578533132322669,False,False,True,HH,HHHLHH,13.489999771118164,2025-12-10,14.600000381469728,2025-12-15,14.739999771118164,13.020000457763672,12.920000076293944,TP1-2025/10/27,False,False,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,6862.HK
