index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,HHHL_PATTERN,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,DT,XGB,LGBM,LR,MLP,RF,SVM,VOTING,SNO
2026-03-02,1137.HK,1.409999966621399,1.440000057220459,1.409999966621399,1.4299999475479126,1.4299999475479126,413000,0.0,0.0,0.0,1.433315178551003,1.4232233750311414,1.4207721311968111,1.440573076650172,1.5316687793299024,False,False,False,True,0.03000009059906,0.0294117997674381,0.0441176996511571,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,33.01014339220281,15.217411585678764,8.695634146063343,57.14284903338312,1.4243861424503532,1.4883862125454157,1.360386072355291,8.98633708763324,0.2909503249280417,0.533205580253292,1,1.4061999893188477,1.4239999890327453,True,1.4184383971608912,4.379557851876454,1.4800000190734863,False,-3.3783831676485327,-9.0%,-8.980901527589014,False,1,False,False,False,False,False,True,True,57.1,True,False,False,False,True,False,True,False,False,True,True,False,False,False,1137.HK
2026-02-25,1140.HK,0.2039999961853027,0.1959999948740005,0.1829999983310699,0.1930000036954879,0.1930000036954879,73764000,0.0,0.0,-0.0984456390594477,0.1947408916301146,0.1910640569197382,0.187936297834915,0.1783573723378111,0.153593813163424,False,True,True,False,0.0129999965429306,0.0095333337783813,0.014300000667572,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,26.74113931826452,28.571422235901355,25.59523482188243,56.57895175415114,0.191466383927528,0.2143663856322208,0.1685663822228351,23.920649917701216,0.432410409281046,3.615923962598506,1,0.1820399990677833,0.1880999997258186,True,17.682925832016256,-8.530801972038116,0.2160000056028366,False,-10.64814875497701,42.8%,42.7958500235867,False,1,False,False,False,True,False,True,True,56.6,True,False,False,True,True,False,False,True,True,True,False,False,False,False,1140.HK
2026-02-26,1140.HK,0.1899999976158142,0.1959999948740005,0.1829999983310699,0.1879999935626983,0.1879999935626983,1692000,0.0,0.0,-0.0744680800471382,0.1935152737996752,0.1907976166278217,0.1879387957065928,0.1785483153323633,0.1538679659952907,False,True,True,False,0.0129999965429306,0.0096666673819224,0.0145000010728836,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,25.27707798726561,27.906971707287514,20.930230946332056,58.10810429846138,0.1911362515118299,0.2142362536218343,0.1680362494018255,24.171241119662444,0.0221078227166275,0.507244491843255,1,0.1823799988627433,0.1882499992847442,True,9.941514250738264,-8.292685267047348,0.2160000056028366,False,-12.962968200853876,40.6%,40.60821638296937,False,1,False,False,False,False,False,True,True,58.1,True,False,False,False,True,False,False,True,True,True,False,False,True,False,1140.HK
2026-02-27,1140.HK,0.1949999928474426,0.1949999928474426,0.1780000030994415,0.1840000003576278,0.1840000003576278,2296000,0.0,0.0,-0.0543478551357701,0.1917852240829393,0.1902065195608483,0.1877843331438883,0.1786562694912795,0.1541080618866241,False,True,True,False,0.0169999897480011,0.0099999994039535,0.0149999991059303,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,23.71697955215445,26.229504592570517,20.21857967992959,59.72222164733168,0.190456608544763,0.2140566086878142,0.1668566084017119,24.782547923512404,0.3525400763932693,0.4793339792138713,1,0.1827199989557265,0.1879999995231628,True,10.179643764086974,-9.803919706698409,0.2160000056028366,False,-14.81481685886982,37.7%,37.70378663046978,False,1,False,False,False,False,False,True,True,59.7,True,False,False,False,True,False,False,True,True,True,False,False,True,False,1140.HK
2026-03-02,1140.HK,0.1790000051259994,0.1790000051259994,0.1659999936819076,0.1739999949932098,0.1739999949932098,2348000,0.0,0.0,0.0,0.1885515460666249,0.1887972565549667,0.1872437708634695,0.1785640660358722,0.1542665633456407,False,False,True,False,0.0130000114440917,0.0108749996870756,0.0163124995306134,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,21.363809706282662,24.999996119489325,23.437500727595783,51.24999324791113,0.1888893120160437,0.2140893124213553,0.1636893116107321,26.68229359972593,1.1229739604451467,0.4849612025010028,1,0.1828799989819526,0.1871999993920326,False,4.819278081800395,-11.675128055437742,0.2160000056028366,False,-19.44444885193801,34.4%,34.36786733180996,True,2,False,True,False,False,False,True,True,51.2,True,False,False,False,True,False,False,True,True,True,False,False,False,False,1140.HK
2026-02-25,1231.HK,0.2949999868869781,0.3899999856948852,0.2949999868869781,0.3600000143051147,0.3600000143051147,164000,0.0,0.0,-0.0555555831502972,0.3154284202937832,0.3105816933285548,0.3033272855646935,0.2998682864024973,0.3591150196117783,False,False,False,False,0.0949999988079071,0.0016666670640309,0.0025000005960464,HH,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,LHLLLHHLHH,0.3400000035762787,2026-02-11,0.2949999868869781,2026-02-20,False,15.059846537373536,69.04760620762218,14.28573658676152,64.51612593108166,0.3110024918009423,0.3420025039602899,0.2800024796415948,19.93553940988303,2.9382621739928187,0.3500337755693297,1,0.30944000095129,0.3072500005364417,True,2.857148695965286,9.090909090909092,0.3600000143051147,False,0.0,228.6%,228.6256547845097,False,1,False,False,False,True,True,False,True,64.5,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1231.HK
2026-02-27,1231.HK,0.3849999904632568,0.3849999904632568,0.3650000095367431,0.3650000095367431,0.3650000095367431,14000,0.0,0.0,-0.0684931652253773,0.3244414365197759,0.315313720824919,0.3057458237596759,0.3011580234942645,0.3591619119617781,False,False,False,False,0.0199999809265136,0.003125000745058,0.004687501117587,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,19.843006042093243,67.44185949803202,6.97676320537054,74.99999467815957,0.3161451125376853,0.349645122312847,0.2826451027625235,21.192805738009618,2.4774072735631862,0.5872393082684696,1,0.3102400013804435,0.3105000004172325,True,12.307699361496685,4.285718786473238,0.3899999856948852,False,-6.410250532086099,234.4%,234.4030629604436,False,1,False,False,False,False,False,False,True,75.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1231.HK
2026-03-02,1231.HK,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3400000035762787,0.3400000035762787,20000,0.0,0.0,0.0,0.3272702668936855,0.317460354107646,0.3070891249289544,0.3019271716147005,0.35900922743281,False,False,False,False,0.0,0.0028124991804361,0.0042187487706542,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,24.1167108023501,63.04347431727441,13.04350023232846,63.63636199436323,0.3184170069223132,0.3529170157438007,0.2839169981008257,21.66970235349565,1.2062599121929545,0.479064633113587,1,0.309340001642704,0.3125,True,-11.688308571860276,-2.8571401810159034,0.3899999856948852,False,-12.820508705793593,235.8%,235.7583233095616,False,1,False,False,False,False,False,True,True,63.6,True,False,False,False,True,False,False,False,True,True,False,False,False,False,1231.HK
2026-02-25,1270.HK,0.6100000143051147,0.6200000047683716,0.6100000143051147,0.6100000143051147,0.6100000143051147,98267,0.0,0.0,-0.0491803775260398,0.5814483039158078,0.5483861929332352,0.5216355623906591,0.5116735868049754,0.5188651747763549,False,False,False,False,0.0099999904632568,0.0117857115609305,0.0176785673413958,LH,LHLLLH,0.5799999833106995,2026-03-02,0.5799999833106995,2026-03-03,0.6000000238418579,0.03,0.5,0.4850000143051147,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,HHHLHHHLLH,0.6200000047683716,2026-02-20,0.6000000238418579,2026-02-24,False,42.69632395902897,52.63158775322832,12.28069404925854,87.0967841173204,0.5522852202640997,0.5897852023827063,0.514785238145493,13.579933245606076,1.453108572769492,0.4447095576890482,1,0.5063000011444091,0.5372500002384186,True,22.00000286102295,25.773195116106173,0.6200000047683716,False,-1.6129016752173695,-40.0%,-40.01098640060704,False,1,False,False,False,False,False,True,True,87.1,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1270.HK
2026-02-26,1270.HK,0.6100000143051147,0.6100000143051147,0.6000000238418579,0.6000000238418579,0.6000000238418579,1003799,0.0,0.0,-0.0333333995607137,0.5848213439023623,0.5528743521426808,0.5247086785260002,0.5134226251621414,0.5195116675975939,False,False,False,False,0.0099999904632568,0.0114285690443856,0.0171428535665784,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,45.130987395244624,52.63158775322832,14.035078913438335,87.09678411732042,0.5568294872715052,0.593829469866949,0.5198295046760614,13.289519840892666,1.1305299543072531,0.0007222894341874,1,0.5084000015258788,0.5427500009536743,True,21.212124861012807,22.448982074329194,0.6200000047683716,False,-3.225803350434739,-41.2%,-41.16235237377431,False,1,False,False,False,False,False,True,True,87.1,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1270.HK
2026-02-27,1270.HK,0.6000000238418579,0.6100000143051147,0.6000000238418579,0.6000000238418579,0.6000000238418579,306000,0.0,0.0,-0.0333333995607137,0.5875811038913614,0.5569722366382615,0.5276612803030927,0.5151370290963933,0.520153009081612,False,False,False,False,0.0099999904632568,0.0110714265278407,0.0166071397917611,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,48.47267998811325,51.724147144597424,13.793094943448528,86.20690789149158,0.560940966944872,0.5974409500171529,0.5244409838725912,13.01384110740765,1.0230755969173937,0.3466159319143871,1,0.510400002002716,0.54825000166893,True,20.000004768371586,25.00000776102164,0.6200000047683716,False,-3.225803350434739,-41.8%,-41.79684154654832,False,1,False,False,False,False,False,True,True,86.2,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1270.HK
2026-03-02,1270.HK,0.6000000238418579,0.6000000238418579,0.5799999833106995,0.5799999833106995,0.5799999833106995,1140800,0.0,0.0,0.0,0.586202718331241,0.5589746493923865,0.5297137784602537,0.5164214440313301,0.5206298774021625,False,False,False,False,0.0200000405311584,0.01321428162711,0.0198214224406651,LL,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,HLHHHLLHLL,0.6000000238418579,2026-02-24,0.6200000047683716,2026-02-25,False,49.90125439691708,46.666669315762405,20.00000397364361,74.99999068677579,0.5627561113606652,0.6012560984860619,0.5242561242352685,13.682654474354496,0.5548782035552705,0.0411214847548755,1,0.5121000015735625,0.5527500003576279,True,17.171712671417538,19.587621897639792,0.6200000047683716,False,-6.451616314521787,-42.4%,-42.39339543550344,True,2,False,True,True,False,False,True,True,75.0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,1270.HK
2026-02-25,1382.HK,1.3200000524520874,1.350000023841858,1.3200000524520874,1.3200000524520874,1.3200000524520874,848375,0.0,0.0,-0.0075758403599831,1.2925382765198483,1.274429571031269,1.2766212038679736,1.308699661701077,1.3771402389771532,False,False,False,False,0.0299999713897705,0.0259999831517537,0.0389999747276306,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,33.213537051107544,31.11112111880881,8.8888841793841,71.42858764752864,1.2760362460382926,1.33403621456704,1.218036277509545,9.090645929348788,1.627507929227545,0.5752453129651673,1,1.2599999976158145,1.2645000040531158,True,5.600004196166992,4.76190971769537,1.3700000047683716,False,-3.6496315432303774,0.3%,0.343317949878319,True,2,True,True,False,False,False,True,True,71.4,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1382.HK
2026-02-26,1382.HK,1.3200000524520874,1.3300000429153442,1.309999942779541,1.309999942779541,1.309999942779541,612000,0.0,0.0,0.0,1.2957131249307017,1.2775226468354666,1.2779301740213684,1.3087254098412446,1.3766052565373317,False,False,False,False,0.0200001001358032,0.0253333250681559,0.0379999876022338,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,35.233733815169984,31.11111287717496,8.888908315591019,68.18179847780594,1.2792708838231734,1.3362708652265245,1.2222709024198226,8.91132318012322,1.241114138376147,0.7659325905742539,1,1.26139999628067,1.2660000026226044,True,5.645155863260793,3.968250213867144,1.3700000047683716,False,-4.379566553284421,-4.7%,-4.703791125193901,False,1,False,False,False,False,False,True,True,68.2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1382.HK
2026-02-27,1382.HK,1.309999942779541,1.340000033378601,1.309999942779541,1.3300000429153442,1.3300000429153442,661000,0.0,0.0,-0.0150376687898169,1.3019471100188182,1.2820858986684995,1.2799721296642697,1.309146689704098,1.376233900253491,False,False,False,False,0.03000009059906,0.0246666669845581,0.0370000004768371,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,38.011506336808175,30.4347769749868,8.695669075039653,68.18181571881799,1.284102232308142,1.3401022265860962,1.228102238030188,8.722046090877903,1.5799851541974783,0.6760001302339594,1,1.2629999971389771,1.2700000047683715,True,6.400003433227538,5.5555597604688,1.3700000047683716,False,-2.919705234584303,-8.7%,-8.731517530423705,False,1,False,False,False,False,False,True,True,68.2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1382.HK
2026-03-02,1382.HK,1.309999942779541,1.3200000524520874,1.2999999523162842,1.309999942779541,1.309999942779541,1288000,0.0,0.0,0.0,1.3034112614298587,1.2845132068520686,1.281149690962908,1.3091635858046016,1.3757061396361685,False,False,False,False,0.0200001001358032,0.0250000059604644,0.0375000089406967,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,39.44690878969296,29.16665528383849,10.41667856689614,62.499975164757,1.286568680924466,1.344568685216,1.2285686766329316,9.01623133711887,0.9566780123942384,0.1484955690647686,1,1.2637999963760376,1.2730000019073486,True,3.14960334281626,4.799995422363281,1.3700000047683716,False,-4.379566553284421,-10.6%,-10.642376983237256,False,1,False,False,False,False,False,True,True,62.5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1382.HK
2026-02-25,1428.HK,8.90999984741211,8.960000038146973,8.800000190734863,8.869999885559082,8.869999885559082,6536000,0.0,0.0,-0.0653889437642869,8.9646256624707,8.901784357408951,8.788820327731454,8.861853925426391,7.90070471085155,False,False,False,False,0.1599998474121093,0.3213333129882809,0.4819999694824213,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,15.05247137589585,24.66887053855287,24.0066195103135,50.32257270614366,8.915305023580222,9.742304878621724,8.088305168538719,18.552362546298955,0.1891092050219868,0.7486088579452745,1,8.581800041198731,8.92750005722046,True,15.947709476898424,1.8369672412326288,9.600000381469728,False,-7.604171530239935,-3.8%,-3.7660495432710106,False,1,False,False,False,False,False,False,True,50.3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1428.HK
