index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily_Range,Avg_Range,Turn_Threshold,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-12-03,1070.HK,10.710000038146973,11.18000030517578,10.640000343322754,11.06999969482422,11.06999969482422,13253503,0.0,0.0,0.5399999618530256,0.3115384028508111,0.4673076042762167,10.252690709856177,9.991949700934072,9.912953066493223,9.802899007419072,8.793275095638068,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2025/10/28,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,1070.HK
2025-09-18,1083.HK,3.890000104904175,3.890000104904175,3.819999933242798,3.849999904632568,3.849999904632568,3036641,0.0,0.0,0.0700001716613769,0.0641176279853372,0.0961764419780058,3.9095407393897417,3.960214208219508,3.9698248061872654,3.8534619068986298,3.57173829365704,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/07/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,1083.HK
2025-10-02,1091.HK,0.449999988079071,0.5600000023841858,0.4399999976158142,0.550000011920929,0.550000011920929,56894400,0.0,0.0,0.1200000047683715,0.023750003427267,0.0356250051409006,0.44103546046587,0.4239679621097929,0.3971000598161454,0.3687836808901089,0.3667950250886227,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2025/06/26,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,1091.HK
2025-10-03,1091.HK,0.5199999809265137,0.5799999833106995,0.5199999809265137,0.5400000214576721,0.5400000214576721,18198888,0.0,0.0,0.0600000023841857,0.0250000040978193,0.037500006146729,0.459029017009834,0.4340577064009128,0.402703979880519,0.3721741034756052,0.3681751445816032,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2025/06/26,False,False,False,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,1091.HK
2025-10-28,1114.HK,3.859999895095825,3.9600000381469727,3.849999904632568,3.930000066757202,3.930000066757202,21414882,0.0,0.0,0.1100001335144047,0.1200000921885171,0.1800001382827757,3.891058494755561,3.902774859917272,3.799430717132125,3.619163806313765,3.573363811151995,False,False,False,LH,LHLLHH,3.549999952316284,2025-11-17,4.309999942779541,2025-12-09,4.429999828338623,3.569999933242798,3.569999933242798,SB1-2025/10/28,True,True,True,False,False,False,False,False,False,True,0.81,13,5,3.0,5.0,True,3.99,4.429999828338623,4.869999656677246,5.309999485015869,1114.HK
2025-12-11,1114.HK,4.150000095367432,4.170000076293945,3.9600000381469727,4.079999923706055,4.079999923706055,32982086,0.0,0.0,0.2100000381469726,0.1041177160599653,0.1561765740899479,4.024285515420799,3.915892983606411,3.8382305237032432,3.7171705151718943,3.627289856835064,True,True,True,HL,HLLHHL,4.260000228881836,2025-12-15,4.059999942779541,2025-12-16,4.039999961853027,3.5999999046325684,3.549999952316284,BY1-2025/10/28,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1114.HK
2025-09-17,1133.HK,9.399999618530272,11.199999809265137,9.399999618530272,11.100000381469728,11.100000381469728,25470310,0.0,0.0,1.800000190734865,0.3133333206176759,0.4699999809265138,9.489259751972602,8.759333299613866,7.855897371446304,6.820900658408232,5.170119894321645,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2025/07/08,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,1133.HK
2025-09-22,1133.HK,11.40999984741211,12.020000457763672,11.390000343322754,11.890000343322754,11.890000343322754,13185488,0.0,0.0,0.630000114440918,0.3980000178019207,0.597000026702881,10.461495456477696,9.44410668975246,8.281691444805265,7.100314641789531,5.323015647857286,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2025/07/08,False,False,False,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,1133.HK
2025-09-22,0119.HK,1.7100000381469729,1.7100000381469729,1.649999976158142,1.6799999475479126,1.6799999475479126,16469000,0.0,0.0,0.0600000619888307,0.0570588392369887,0.0855882588554831,1.692956602999422,1.6651298794008045,1.6229458308679157,1.5806218881442478,1.548563948102927,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/01,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,119.HK
2025-10-10,0119.HK,1.659999966621399,2.049999952316284,1.6399999856948853,1.9600000381469729,1.9600000381469729,350083389,0.0,0.0,0.4099999666213989,0.0575000196695327,0.0862500295042991,1.7225481035140229,1.6952476454817031,1.6539853665878252,1.6065494156723352,1.5625028499573712,True,True,True,HH,HHHLHH,1.7699999809265137,2025-10-13,1.8799999952316284,2025-10-14,2.069999933242798,1.5800000429153442,1.5800000429153442,TP3-2025/09/01,True,True,True,False,True,True,True,False,False,False,0.0,0,0,,,False,,,,,119.HK
2025-10-06,1205.HK,0.4199999868869781,0.4250000119209289,0.4099999964237213,0.4199999868869781,0.4199999868869781,4484000,0.0,0.0,0.0150000154972075,0.0096875112503766,0.014531266875565,0.4037861213229823,0.3985818807509348,0.3981835003785716,0.3939157777578199,0.3894993423213954,True,True,True,HL,HLHHLL,0.4399999976158142,2025-10-09,0.4000000059604645,2025-10-14,0.395000010728836,0.375,0.375,BY1-2025/08/29,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1205.HK
2025-10-09,1205.HK,0.4149999916553497,0.4399999976158142,0.4149999916553497,0.4300000071525574,0.4300000071525574,21199550,0.0,0.0,0.0250000059604645,0.0103333413600921,0.0155000120401382,0.4109642623841605,0.4030143841010076,0.4002532040958997,0.3951366078475474,0.3900631532885055,True,True,True,HH,HHLLLH,0.395000010728836,2025-10-14,0.4250000119209289,2025-10-16,0.4250000119209289,0.375,0.375,TP1-2025/08/29,True,True,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1205.HK
2025-11-19,1205.HK,0.3899999856948852,0.3899999856948852,0.3849999904632568,0.3899999856948852,0.3899999856948852,1243000,0.0,0.0,0.0049999952316284,0.0085714310407638,0.0128571465611458,0.397088221327501,0.4024770116917063,0.4041924145124441,0.4004889822443003,0.3937669578309158,False,False,False,LH,LHLLHH,0.3700000047683716,2025-11-21,0.395000010728836,2025-12-05,0.395000010728836,0.375,0.375,SB1-2025/11/19,False,False,False,False,False,False,False,False,False,True,0.9,9,4,2.0,3.0,True,0.38,0.395000010728836,0.410000021457672,0.425000032186508,1205.HK
2025-12-10,1205.HK,0.3849999904632568,0.3899999856948852,0.3799999952316284,0.3899999856948852,0.3899999856948852,876000,0.0,0.0,0.0099999904632567,0.0078125018626451,0.0117187527939677,0.3904619655104957,0.3928120427998336,0.397364760311033,0.397477198583222,0.3931994876792603,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1205.HK
2025-09-23,0123.HK,5.329999923706055,5.369999885559082,5.059999942779541,5.099999904632568,4.934648513793945,12562185,0.0,0.0,0.309999942779541,0.1694444285498725,0.2541666428248088,5.206299095874638,5.106347552782584,4.953129903814089,4.875842038109187,5.069703928132534,False,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/08/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,123.HK
2025-10-28,0123.HK,4.730000019073486,4.739999771118164,4.650000095367432,4.659999847412109,4.659999847412109,8631527,0.0,0.0,0.0899996757507324,0.1043749749660492,0.1565624624490738,4.782921550046903,4.873319947972757,4.910998023612633,4.885316470419219,5.043341999148407,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/08/29,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,123.HK
2025-10-16,0127.HK,1.2799999713897705,1.2999999523162842,1.2699999809265137,1.2999999523162842,1.2999999523162842,91500,0.0,0.0,0.0299999713897705,0.0160000165303548,0.0240000247955322,1.2952384480676669,1.3051955486011648,1.314036078327046,1.3097961296831326,1.299994880196387,False,False,False,LH,LHLLHH,1.25,2025-10-17,1.3200000524520874,2025-10-27,1.3200000524520874,1.25,1.25,SB1-2025/10/16,False,False,False,False,False,False,False,False,False,True,0.83,5,4,1.0,0.0,True,1.29,1.3200000524520874,1.3500001049041748,1.380000157356262,127.HK
2025-10-28,0127.HK,1.2999999523162842,1.3200000524520874,1.2899999618530271,1.309999942779541,1.309999942779541,44263,0.0,0.0,0.0300000905990602,0.0185714364051819,0.0278571546077728,1.3023553247510404,1.3032036594629937,1.3101677943005234,1.308249264055216,1.2999322422170096,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/10/16,False,False,False,True,True,False,False,False,False,False,0.0,0,0,,,False,,,,,127.HK
2025-09-23,1277.HK,1.25,1.2799999713897705,1.2300000190734863,1.2599999904632568,1.2599999904632568,17006699,0.0,0.0,0.0499999523162841,0.0316666960716247,0.0475000441074371,1.2455083450593951,1.225741434040298,1.2174319462799934,1.2143048791211208,1.1856764056324292,True,True,True,HL,HLLHLL,1.2799999713897705,2025-09-24,1.25,2025-09-25,1.2300000190734863,1.1399999856948853,1.1399999856948853,BY1-2025/09/01,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1277.HK
2025-10-02,1277.HK,1.309999942779541,1.3200000524520874,1.2799999713897705,1.309999942779541,1.309999942779541,6388754,0.0,0.0,0.0400000810623168,0.0322222312291463,0.0483333468437194,1.2703710251656692,1.2472033183606082,1.2296785515192552,1.2210635325761008,1.1897983628005968,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/09/01,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1277.HK
2025-10-09,1277.HK,1.399999976158142,1.5,1.399999976158142,1.4700000286102295,1.4700000286102295,92600000,0.0,0.0,0.1000000238418579,0.0370588372735416,0.0555882559103124,1.3342288310651,1.287284739359862,1.2511925788678306,1.232809105679641,1.1955690061316562,True,True,True,HH,HHHLLH,1.3300000429153442,2025-10-13,1.3700000047683716,2025-10-14,1.4299999475479126,1.2300000190734863,1.1699999570846558,TP3-2025/09/01,True,True,True,False,False,True,True,False,False,False,0.0,0,0,,,False,,,,,1277.HK
2025-09-18,1302.HK,1.8899999856948853,1.919999957084656,1.8600000143051147,1.8799999952316284,1.8799999952316284,28178000,0.0,0.0,0.0599999427795412,0.0868749991059304,0.1303124986588956,1.8934098970625373,1.942338600091571,1.9442123649085503,1.862544579703056,1.7583156627493353,False,False,False,LH,LHLLHH,1.7400000095367432,2025-09-29,2.309999942779541,2025-10-08,2.440000057220459,1.75,1.75,SB1-2025/09/18,True,True,True,False,False,False,False,False,False,True,1.0,5,3,2.0,0.0,True,2.09,2.440000057220459,2.790000114440918,3.140000171661377,1302.HK
2025-10-10,1302.HK,2.140000104904175,2.190000057220459,2.069999933242798,2.150000095367432,2.150000095367432,46378000,0.0,0.0,0.1200001239776611,0.0664285506520952,0.0996428259781429,2.041277009255076,1.9791118267584185,1.953010562125129,1.884796316201076,1.7783225300018022,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/18,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1302.HK
2025-10-28,1345.HK,2.0999999046325684,2.0999999046325684,2.059999942779541,2.0999999046325684,2.0999999046325684,70000,0.0,0.0,0.0399999618530273,0.0893333117167154,0.1339999675750731,2.041197071323562,2.010226925983387,2.015099521297404,2.0592791207754617,2.0942982976024305,False,False,False,LH,LHLLHH,1.899999976158142,2025-11-20,2.150000095367432,2025-12-03,2.150000095367432,1.909999966621399,1.909999966621399,SB1-2025/10/28,False,False,True,False,False,False,False,False,False,True,0.71,5,3,1.0,0.0,True,2.03,2.150000095367432,2.2700001907348644,2.3900002861022966,1345.HK
2025-12-04,1345.HK,2.140000104904175,2.140000104904175,2.009999990463257,2.130000114440918,2.130000114440918,102000,0.0,0.0,0.1300001144409179,0.0499999682108562,0.0749999523162843,2.0616285296919115,2.031211862464353,2.020594640686615,2.0458850618545705,2.0823559939003786,False,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/10/28,False,False,False,True,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1345.HK
2025-09-22,1359.HK,1.3700000047683716,1.3700000047683716,1.3200000524520874,1.3300000429153442,1.3300000429153442,152553667,0.0,0.0,0.0499999523162841,0.0635294142891379,0.0952941214337068,1.405148263138654,1.4491749087453805,1.4416136960240895,1.3668062009320685,1.2165446594222546,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/07/24,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,1359.HK
2025-09-25,0014.HK,15.859999656677246,15.869999885559082,15.380000114440918,15.5,15.5,3658461,0.0,0.0,0.489999771118164,0.3056247234344477,0.4584370851516715,15.896508166178863,15.76180041731222,15.399887520037073,14.759129266100464,13.895491931719809,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/08/25,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,14.HK
2025-11-11,0014.HK,16.579999923706055,16.959999084472656,16.559999465942383,16.93000030517578,16.93000030517578,2793961,0.0,0.0,0.3999996185302734,0.3149999380111695,0.4724999070167543,16.34582112663431,16.16244380491118,15.887832479762746,15.346748808986884,14.353102792423313,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/08/25,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,14.HK
2025-11-12,0014.HK,17.0,18.21999931335449,16.8799991607666,17.8799991607666,17.8799991607666,6941352,0.0,0.0,1.340000152587887,0.3093332926432292,0.4639999389648437,16.624762587385636,16.311796444550783,15.965956663331523,15.396912182289451,14.38120555233043,True,True,True,HH,HHHLLH,17.420000076293945,2025-11-18,17.709999084472656,2025-11-20,17.989999771118164,15.760000228881836,15.550000190734863,TP2-2025/08/25,True,True,True,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,14.HK
2025-12-11,0014.HK,18.420000076293945,18.64999961853028,18.3700008392334,18.5,18.5,1184758,0.0,0.0,0.2799987792968785,0.3526666005452478,0.5289999008178717,18.02007692643325,17.701180240009098,17.062687533622846,16.247930020212728,14.92047700984508,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2025/08/25,False,False,False,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,14.HK
2025-10-02,1432.HK,0.3499999940395355,0.3499999940395355,0.3149999976158142,0.3300000131130218,0.3300000131130218,13218000,0.0,0.0,0.0349999964237213,0.0220588287886451,0.0330882431829677,0.3206195301265072,0.3302145382569923,0.333942224805321,0.3079921469454842,0.2627238913056565,False,False,False,HL,HLHHHL,0.3700000047683716,2025-10-03,0.3499999940395355,2025-10-13,0.3199999928474426,0.2899999916553497,0.2899999916553497,BY1-2025/09/15,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1432.HK
2025-10-03,1432.HK,0.3300000131130218,0.3700000047683716,0.324999988079071,0.3549999892711639,0.3549999892711639,11757000,0.0,0.0,0.0450000166893005,0.0235294173745548,0.0352941260618322,0.326870522698263,0.3323697948669203,0.334768019490256,0.308922995308369,0.2634591590185291,False,False,False,HH,HHHLLH,0.3199999928474426,2025-10-13,0.3350000083446502,2025-10-14,0.3600000143051147,0.2899999916553497,0.2899999916553497,TP1-2025/09/15,True,True,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1432.HK
2025-10-09,1448.HK,2.880000114440918,2.9100000858306885,2.859999895095825,2.869999885559082,2.6976511478424072,11724356,0.0,0.0,0.0500001907348632,0.0478571483067103,0.0717857224600654,2.906441895295953,2.979412014879072,3.156826331496813,3.362558460455295,3.762725543650864,False,False,False,LH,LHLLHH,2.740000009536743,2025-10-13,3.0199999809265137,2025-10-28,3.0799999237060547,2.7699999809265137,2.7699999809265137,SB1-2025/10/09,False,False,False,False,False,False,False,False,False,True,0.73,8,3,2.0,3.0,True,2.91,3.0799999237060547,3.249999847412109,3.419999771118164,1448.HK
2025-11-03,1448.HK,2.940000057220459,2.990000009536743,2.9200000762939453,2.9600000381469727,2.8909335136413574,8955000,0.0,0.0,0.0699999332427978,0.0631249845027923,0.0946874767541885,2.9652635475602778,2.95939492558854,3.0552481031085077,3.245954040093437,3.663096049259399,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/09,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1448.HK
2025-09-19,1548.HK,17.309999465942383,17.559999465942383,16.860000610351562,17.059999465942383,17.059999465942383,11608334,0.0,0.0,0.6999988555908203,0.6468749046325688,0.9703123569488532,17.207091023038473,17.32048650235097,16.925662780657095,15.776849174369849,14.27942489499252,False,False,False,LH,LHLLHH,15.359999656677246,2025-09-26,17.65999984741211,2025-10-08,17.65999984741211,15.699999809265137,15.699999809265137,SB1-2025/09/19,False,False,False,False,False,False,False,False,False,True,0.83,5,3,2.0,0.0,True,16.51,17.65999984741211,18.809999694824217,19.959999542236325,1548.HK
2025-10-13,1548.HK,16.0,16.559999465942383,15.779999732971191,16.479999542236328,16.479999542236328,16140965,0.0,0.0,0.7799997329711914,0.5816665225558812,0.8724997838338219,16.860913497049964,16.917926556239575,16.83178406005665,15.998161540041128,14.532554611629518,False,False,False,HL,HLLHLL,16.790000915527344,2025-10-14,15.729999542236328,2025-10-17,15.579999923706056,15.359999656677246,15.359999656677246,BY1-2025/09/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1548.HK
2025-11-21,1548.HK,15.699999809265137,15.699999809265137,14.710000038146973,14.920000076293944,14.920000076293944,16499126,0.0,0.0,0.989999771118164,0.4615383148193362,0.6923074722290044,16.1744766142817,16.320340102358244,16.452427835415566,16.11003149285937,14.877437594408262,False,False,False,LL,LLLHLL,15.529999732971191,2025-11-26,14.460000038146973,2025-12-03,14.359999656677246,14.710000038146973,14.710000038146973,CL1-2025/09/19,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,1548.HK
2025-10-21,1579.HK,12.31999969482422,12.619999885559082,12.31999969482422,12.390000343322754,12.390000343322754,2998000,0.0,0.0,0.3000001907348615,0.2942857061113625,0.4414285591670437,12.316858490416053,12.460546614107736,12.867484491662868,13.216663448715172,13.60779642176268,False,False,False,LH,LHLLHH,11.829999923706056,2025-11-05,12.920000076293944,2025-11-12,13.18000030517578,11.90999984741211,11.760000228881836,SB1-2025/10/21,False,False,False,False,False,False,False,False,False,True,0.8,4,2,1.0,1.0,True,12.51,13.18000030517578,13.85000061035156,14.52000091552734,1579.HK
2025-11-18,1579.HK,12.75,12.789999961853027,12.359999656677246,12.489999771118164,12.489999771118164,3424000,0.0,0.0,0.4300003051757812,0.2272224426269524,0.3408336639404286,12.604952390310348,12.486593835029897,12.632457794954766,12.95866327672706,13.435486943941845,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/21,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1579.HK
2025-09-17,1610.HK,1.8899999856948853,1.9299999475479128,1.850000023841858,1.9299999475479128,1.9299999475479128,38694000,0.0,0.0,0.0799999237060549,0.0774999931454658,0.1162499897181986,1.88687586027894,1.8537668383560804,1.8019399628619732,1.7183712009429406,1.6380937621536291,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/08/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1610.HK
2025-10-17,1610.HK,1.7300000190734863,1.7400000095367432,1.659999966621399,1.6699999570846558,1.6699999570846558,36982000,0.0,0.0,0.0800000429153442,0.0479999701182047,0.0719999551773071,1.7422382103134415,1.7713142426347943,1.7812842546311385,1.7347962171031155,1.657666954014143,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/08/29,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,1610.HK
2025-09-18,1640.HK,5.0,5.0,4.590000152587891,5.0,5.0,1986000,0.0,0.0,0.4099998474121094,0.2555555237664116,0.3833332856496175,4.673498214949127,4.617241474331919,4.528633045145417,4.287777790725241,3.508201560776684,True,True,True,HL,HLHHLL,5.099999904632568,2025-09-19,4.590000152587891,2025-10-08,4.210000038146973,4.170000076293945,4.170000076293945,BY1-2025/08/29,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1640.HK
2025-09-19,1640.HK,5.099999904632568,5.099999904632568,4.789999961853027,4.989999771118164,4.989999771118164,2492000,0.0,0.0,0.309999942779541,0.2583333121405707,0.3874999682108561,4.731043952434407,4.649655239269853,4.546725857928663,4.301683176475596,3.520008717831198,True,True,True,HH,HHLLLH,4.210000038146973,2025-10-08,4.599999904632568,2025-10-10,4.670000076293945,4.480000019073486,4.170000076293945,TP1-2025/08/29,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1640.HK
2025-10-22,1640.HK,4.210000038146973,4.210000038146973,3.950000047683716,4.099999904632568,4.099999904632568,526000,0.0,0.0,0.2599999904632568,0.2106249779462814,0.3159374669194221,4.307015534251657,4.427817880081321,4.487784521889253,4.35767052826586,3.6681623163294432,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2025/08/29,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,1640.HK
