Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,T1_100,SNO
2025-09-19,0003.HK,6.989999771118164,6.989999771118164,6.869999885559082,6.889999866485596,6.889999866485596,39136203,0.0,0.0,7.000848035262789,7.003316298324788,6.969850262737896,6.873776081375586,6.600004687090231,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/01,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,3.HK
2025-09-25,0003.HK,6.840000152587891,6.840000152587891,6.760000228881836,6.769999980926514,6.769999980926514,22080144,0.0,0.0,6.884993165480991,6.938816071113631,6.943585699737095,6.86751721102088,6.606065466294593,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/01,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,3.HK
2025-09-22,3690.HK,105.1999969482422,105.5,102.3000030517578,103.9000015258789,103.9000015258789,70033614,0.0,0.0,103.13554815416666,105.79540556932784,113.32040648722264,122.8713301910422,131.62532855309527,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/05,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,3690.HK
2025-10-17,3690.HK,98.5500030517578,98.5999984741211,94.0500030517578,94.5,94.5,72221262,0.0,0.0,99.91908001180416,102.00922031575011,107.48472561447596,116.76067583827052,127.82899186049993,False,False,LL,LLLHLH,105.3000030517578,2025-10-30,102.0,2025-11-11,104.4000015258789,94.0500030517578,94.0500030517578,CL1-2025/09/05,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,3690.HK
2025-10-17,0004.HK,21.0,21.21999931335449,20.559999465942383,20.71999931335449,20.71999931335449,1735897,0.0,0.0,21.70842145922028,22.100638763199782,22.36071145428783,22.17049463922011,21.75753262093132,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2025/08/14,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,False,4.HK
2025-09-30,0066.HK,26.559999465942383,26.68000030517578,26.34000015258789,26.3799991607666,26.3799991607666,7598550,0.0,0.0,26.48604519280137,26.62225453629104,26.94543010643636,27.0621277498226,26.98844448446121,False,False,LH,LHLLHH,26.07999992370605,2025-10-08,30.040000915527344,2025-11-06,30.13999938964844,26.21999931335449,26.200000762939453,SB1-2025/09/30,False,False,False,False,False,False,True,0.85,17,9,7.0,1.0,True,28.11,30.13999938964844,32.16999877929688,34.19999816894533,False,66.HK
2025-10-27,6862.HK,13.279999732971191,13.350000381469728,13.130000114440918,13.220000267028809,13.220000267028809,15786234,0.0,0.0,13.085819006112008,13.088471269812684,13.366465913708748,13.937300135945051,14.758141456812451,False,False,LH,LHLLHH,12.489999771118164,2025-11-05,13.970000267028809,2025-11-14,14.279999732971191,12.56999969482422,12.43000030517578,SB1-2025/10/27,False,False,False,False,False,False,True,1.0,7,2,3.0,2.0,True,13.38,14.279999732971191,15.179999465942382,16.079999198913573,False,6862.HK
2025-10-02,0762.HK,8.949999809265137,9.06999969482422,8.949999809265137,8.949999809265137,8.949999809265137,15594680,0.0,0.0,9.10535016508241,9.352202492462766,9.504446509701244,9.376522527434078,8.577161643477057,False,False,LH,LHLLHH,8.630000114440918,2025-10-08,9.390000343322754,2025-10-24,9.460000038146973,8.640000343322754,8.640000343322754,SB1-2025/10/02,False,False,False,False,False,False,True,0.75,9,3,2.0,4.0,True,9.05,9.460000038146973,9.870000076293945,10.280000114440917,False,762.HK
2025-10-27,0788.HK,11.460000038146973,11.520000457763672,11.380000114440918,11.510000228881836,11.510000228881836,11732608,0.0,0.0,11.462569849781612,11.4982707420665,11.520896745917089,11.489144563284766,11.1234788135391,False,False,LH,LHLLHH,11.119999885559082,2025-11-05,11.81999969482422,2025-11-13,11.9399995803833,11.199999809265137,11.199999809265137,SB1-2025/10/27,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,11.53,11.9399995803833,12.349999160766602,12.759998741149904,False,788.HK
2025-09-29,0857.HK,7.159999847412109,7.329999923706055,7.119999885559082,7.28000020980835,7.28000020980835,151161198,0.0,0.0,7.209354754921161,7.309435702432266,7.312704043484142,7.096014459415577,6.694051751601315,False,False,LH,LHLLHH,6.989999771118164,2025-09-30,8.010000228881836,2025-10-23,8.149999618530273,7.03000020980835,7.03000020980835,SB1-2025/09/29,False,False,False,False,False,False,True,0.73,11,3,6.0,2.0,True,7.57,8.149999618530273,8.729999237060547,9.30999885559082,False,857.HK
2025-10-16,0867.HK,13.68000030517578,13.869999885559082,13.199999809265137,13.600000381469728,13.600000381469728,3483650,0.0,0.0,13.781230296101045,13.99095450157995,13.769288359227073,12.815177902917414,11.044323122054344,False,False,LH,LHLLHH,12.899999618530272,2025-10-24,14.050000190734863,2025-11-07,14.199999809265137,13.029999732971191,13.029999732971191,SB1-2025/10/16,False,False,False,False,False,False,True,0.78,7,3,0.0,4.0,True,13.55,14.199999809265137,14.849999618530273,15.499999427795409,False,867.HK
2025-10-28,0914.HK,24.299999237060547,24.299999237060547,23.540000915527344,23.600000381469727,23.600000381469727,6888138,0.0,0.0,23.97273766665057,23.97490424099033,23.74903313438488,23.196069297801756,21.973311163799234,False,False,LH,LHLLHH,22.18000030517578,2025-11-05,24.440000534057617,2025-11-13,24.57999992370605,22.6200008392334,22.6200008392334,SB1-2025/10/28,False,False,False,False,False,False,True,0.83,5,1,3.0,1.0,True,23.38,24.57999992370605,25.779999847412103,26.979999771118155,False,914.HK
2025-09-26,0992.HK,11.65999984741211,11.699999809265137,11.43000030517578,11.510000228881836,11.510000228881836,59547146,0.0,0.0,11.725121165031606,11.510856389724449,11.068561334618146,10.645316552246602,10.295076954830844,True,True,HL,HLLLHH,11.40999984741211,2025-10-06,12.5600004196167,2025-10-09,12.93000030517578,11.420000076293944,10.539999961853027,BY1-2025/09/01,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,992.HK
2025-10-09,0992.HK,11.859999656677246,12.93000030517578,11.800000190734863,12.5600004196167,12.5600004196167,227308317,0.0,0.0,11.837283993259476,11.656089040703906,11.24603584950091,10.794351222505142,10.37598516455966,True,True,HH,HHLHHL,11.729999542236328,2025-10-21,11.260000228881836,2025-10-23,11.0,11.119999885559082,11.119999885559082,TP1-2025/09/01,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,992.HK
2025-11-14,0992.HK,10.649999618530272,10.649999618530272,10.460000038146973,10.5,10.5,95454871,0.0,0.0,10.99288727185176,11.204493886804372,11.247022081417434,10.98773238075514,10.54503676222046,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2025/09/01,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,False,992.HK
