index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,HHHL_PATTERN,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,EMA250,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2026-01-23,1873.HK,2.0,2.4100000858306885,1.9800000190734863,2.4100000858306885,2.4100000858306885,34120000,0.0,0.0,2.0497434302545563,2.002873020248244,2.0387818675355573,2.073851029256628,False,False,False,False,0.4300000667572021,0.0886666536331177,0.1329999804496766,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2026/01/05,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,22.65357570516111,46.31579898401051,17.368424619003946,76.22950675506134,2.0058535292549955,2.244853527824484,1.766853530685507,23.830254311565486,2.763573725252905,3.892637983603118,1,1.975800004005432,1.9595000207424165,True,21.10553137091281,19.30693606864756,2.240000009536743,True,7.58928908795421,4.1%,4.116961080894388,False,1,False,False,False,True,True,True,True,76.2,True,True,False,True,False,False,1.849861485298556,,,,,,,1873.HK
2026-02-02,1877.HK,21.3799991607666,21.65999984741211,20.299999237060547,20.5,20.5,4038996,0.0,0.0,22.43646732028797,23.01140334002931,23.85602628061496,24.649852408666018,False,False,False,False,1.3600006103515625,1.0200003306070962,1.5300004959106444,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/12/23,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,31.783859343893816,15.843853675093875,23.650961885887583,25.54945652359018,22.947351769988764,25.41735222775244,20.47735131222509,21.527542546273384,2.553568880452978,0.1511127195488301,1,23.565199966430665,23.40699996948242,False,-17.1382369051919,-13.937866235764949,26.200000762939453,False,-21.75572746929933,-12.4%,-12.440121427879856,True,2,True,True,False,False,False,True,False,25.5,True,False,True,False,False,False,22.897975267284643,,,,,,,1877.HK
2026-02-03,1907.HK,2.5799999237060547,2.609999895095825,2.470000028610229,2.5799999237060547,2.5799999237060547,14281000,0.0,0.0,2.512219995439492,2.4172167143406558,2.3575896675317525,2.3653958898227234,False,False,True,False,0.1399998664855961,0.0653333187103272,0.0979999780654908,HL,HLLHLL,2.650000095367432,2026-02-04,2.5799999237060547,2026-02-06,2.450000047683716,-0.08,2.2100000381469727,2.2100000381469727,BY1-2026/01/16,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,HLHHLLHHHL,2.2100000381469727,2026-01-22,2.7799999713897705,2026-01-30,False,30.307500337009625,38.686139262590245,21.167885879264528,66.29213513245625,2.427702964275144,2.5917029032399883,2.2637030253103,13.510708795778124,1.2762456744377324,0.2986835436092344,1,2.2985999965667725,2.3799999833106997,True,15.695062853765592,15.178567532221898,2.7799999713897705,False,-7.194246393597346,-3.2%,-3.1597504535087584,True,2,True,True,False,False,False,True,True,66.3,True,False,True,False,True,False,2.4996181182074784,,,,,,,1907.HK
2026-01-27,2142.HK,11.899999618530272,12.0,11.300000190734863,11.420000076293944,11.420000076293944,5710727,0.0,0.0,12.600281777885352,12.988083455780645,13.196552914508796,12.88468183009728,False,False,False,False,0.6999998092651367,0.7352940054500806,1.102941008175121,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/12/19,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,25.828336364211264,20.273968450882627,30.867584179839117,34.40134164161327,12.954086702243783,14.525086515323618,11.383086889163948,24.25489112725672,1.5564267321818177,0.4740043559731133,1,13.316399936676026,13.086499977111815,False,-13.353567436494556,-16.39824155300071,15.199999809265137,False,-24.868419607920654,-4.7%,-4.736646077819106,False,1,False,False,False,False,False,True,False,34.4,True,False,False,False,False,False,10.46043486583174,,,,,,,2142.HK
2026-02-02,2285.HK,24.440000534057617,24.57999992370605,22.540000915527344,22.6200008392334,22.6200008392334,1614200,0.0,0.0,23.962021850685545,23.37378537495372,22.20433739146837,21.199326324277106,False,False,False,False,2.0399990081787074,0.8799995694841655,1.3199993542262485,HL,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/23,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,LLLHLLHHHL,19.13999938964844,2026-01-05,26.71999931335449,2026-01-16,False,56.22321203033973,29.72677588793876,17.26777347112941,55.96869410461373,23.490909470321,25.84490860819941,21.13691033244258,20.0417880018866,0.5185261563852155,0.2174303164972569,1,21.42419994354248,23.5939998626709,True,14.705890602719307,3.9522086457062087,26.71999931335449,False,-15.344306060935924,-12.6%,-12.60898122038846,True,2,True,True,True,False,False,True,True,56.0,True,False,True,True,True,False,19.946729757968463,,,,,,,2285.HK
2026-02-11,2285.HK,25.21999931335449,26.63999938964844,24.71999931335449,26.5,26.5,2161500,0.0,0.0,24.67838234187257,24.00640200942268,22.795999846368552,21.64253681094745,True,True,True,False,1.9200000762939524,0.9373332977294904,1.4059999465942354,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/12/23,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,33.20921437271759,21.26287399157525,13.659802176442554,64.28571631308338,24.116591120223266,26.43059067771838,21.80259156272815,19.190104820035558,1.974020153024647,1.2045631470855702,1,22.22300003051758,24.631999969482425,True,38.38120380095243,34.041473881673376,26.71999931335449,False,-0.8233507447903802,-21.1%,-21.12908345691788,True,2,True,True,False,True,True,True,True,64.3,True,True,True,True,True,True,20.19857043845124,,,,,,,2285.HK
2026-02-05,2419.HK,77.0,77.0,70.5,71.30000305175781,71.30000305175781,2105300,0.0,0.0,71.31803610369744,70.69576062968787,71.38088705188389,72.60982776946139,False,False,False,False,6.5,3.0343737602233887,6.068747520446777,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/22,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,18.566849876503632,24.3099770146222,7.96178498709806,62.66667254412416,70.72120952273801,77.56120738650753,63.88121165896848,19.343554528915003,0.6194570978214151,1.8782424116887704,1,71.33400039672851,70.03000068664551,False,-3.3220297603283897,-1.5193348769860269,77.5,False,-7.999996062247984,0.3%,0.3336667021898609,True,2,False,True,False,True,False,False,True,62.7,True,False,False,True,False,False,67.42524022655448,,,,,,,2419.HK
2026-01-29,2509.HK,21.84000015258789,21.979999542236328,21.020000457763672,21.5,21.5,206000,0.0,0.0,21.917512749424382,21.61827000530153,21.680947572765312,21.7891675952882,False,False,False,False,0.9599990844726562,1.119375109672546,1.679062664508819,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/22,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,57.32098599957235,24.19354927314759,14.976947563631663,46.19882502799676,21.66507630469411,24.20407643439382,19.1260761749944,23.438644701653697,0.345026708289382,0.5638761273238799,1,20.83159999847412,21.839999866485595,True,5.59921097973266,3.0680698510183557,24.5,False,-12.244897959183673,28.6%,28.5954484591461,False,1,False,False,False,False,False,True,True,46.2,True,False,False,False,True,False,20.18707005162947,,,,,,,2509.HK
2026-01-26,0258.HK,2.740000009536743,2.75,2.5799999237060547,2.700000047683716,2.700000047683716,1928000,0.0,0.0,2.724633056646223,2.6720534945302514,2.661041432657601,2.7236309285346967,False,False,False,False,0.1700000762939453,0.055625006556511,0.0834375098347665,HL,HLLHLL,2.7300000190734863,2026-01-28,2.5999999046325684,2026-02-02,2.569999933242798,-0.06,2.5299999713897705,2.400000095367432,BY1-2025/12/19,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,LLLHLLHHHL,2.400000095367432,2026-01-02,2.819999933242798,2026-01-19,False,52.29024103793321,24.99998758237238,18.749996895593053,65.21740933222551,2.6782414313121445,2.819241439895213,2.537241422729076,10.5292978395894,0.4553461740940497,0.0116024098571779,1,2.6130000019073485,2.6424999952316286,True,3.8461594891973454,5.46875422005551,2.819999933242798,False,-4.255315191482674,-0.5%,-0.5245987595886348,True,2,True,True,True,False,False,True,True,65.2,True,False,True,True,True,False,2.7134480545714226,,,,,,,258.HK
2026-02-05,3600.HK,5.739999771118164,5.860000133514404,5.550000190734863,5.860000133514404,5.860000133514404,917000,0.0,0.0,5.757667406095917,5.597436173090814,5.44599428221845,5.2822437155263575,True,True,True,False,0.309999942779541,0.168125033378601,0.2521875500679016,LL,LLLHHL,6.039999961853027,2026-02-09,5.860000133514404,2026-02-12,5.769999980926514,-0.04,4.960000038146973,4.960000038146973,BY1-2026/01/16,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,LLHHHLLHLL,5.730000019073486,2026-02-02,6.039999961853027,2026-02-03,False,39.07918833623181,33.983284133208926,15.5988723265073,67.35751218528753,5.617192179144595,6.08419218677399,5.150192171515201,16.62752466840153,0.920679622290122,0.17254630087693,1,5.369199981689453,5.490000009536743,True,13.786408252412215,7.522941992626435,6.159999847412109,False,-4.870125346248809,-30.9%,-30.85409626144756,False,1,False,False,False,False,False,True,True,67.4,True,False,False,False,True,False,4.86784399288545,,,,,,,3600.HK
2026-01-27,3681.HK,1.4199999570846558,1.5099999904632568,1.3799999952316284,1.4900000095367432,1.4900000095367432,4264500,0.0,0.0,1.466178763300116,1.489517893718866,1.5548871428109283,1.6853924461211671,False,False,False,False,0.1299999952316284,0.0975000038743019,0.1462500058114529,LH,LHLLHH,1.350000023841858,2026-02-02,1.7899999618530271,2026-02-12,1.7999999523162842,0.33,1.3600000143051147,1.340000033378601,SB1-2026/01/27,False,False,False,False,False,False,False,False,False,False,False,True,0.88,7,2,True,LHHLHHHLLH,1.7999999523162842,2026-01-09,1.3600000143051147,2026-01-22,False,27.56044231238602,18.24323072583461,18.91891369426141,42.857145289984096,1.4863915372106993,1.700391547701117,1.2723915267202817,28.794567936252,0.0595856256153279,0.2361970269202247,1,1.5321999955177308,1.4970000028610229,False,-10.24096147608105,4.9295813075798725,1.7999999523162842,False,-17.222219499540845,-14.3%,-14.347007122503165,False,1,False,False,False,False,False,True,True,42.9,True,False,False,False,True,False,1.7324821757929625,3.0,2.0,1.57,1.7999999523162842,2.029999904632568,2.2599998569488524,3681.HK
2026-02-02,3931.HK,25.100000381469727,25.700000762939453,23.739999771118164,24.31999969482422,24.31999969482422,5235534,0.0,0.0,25.96709377046296,26.669867913940337,27.38927379644095,27.022700310302373,False,False,False,False,1.960000991821289,1.2213333129882822,1.8319999694824236,LL,LLLHLL,25.84000015258789,2026-02-04,25.3799991607666,2026-02-06,23.57999992370605,-0.09,23.739999771118164,23.739999771118164,CL1-2025/12/23,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,LLLHLLHHLL,24.5,2026-01-06,31.479999542236328,2026-01-15,False,40.17294868344151,11.50190204549545,29.56273577264261,28.24858533830921,26.59639136460457,29.590391227275475,23.602391501933678,22.51433152435425,1.3928777751387695,0.3882254192241361,1,27.203199996948243,27.04900007247925,False,-27.010804569118957,-9.992600729818497,31.479999542236328,False,-22.744599591895245,12.4%,12.417258256420416,False,1,False,False,False,False,False,True,False,28.2,True,False,False,False,False,False,23.52549859600001,,,,,,,3931.HK
2026-01-30,0564.HK,22.07999992370605,22.07999992370605,21.420000076293945,22.059999465942383,22.059999465942383,2436400,0.0,0.0,22.037263939276944,21.699226607653447,21.337182547169007,20.542317707134757,True,True,True,False,0.6599998474121058,0.6973683206658603,1.0460524809987906,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2026/01/02,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,50.66675659055395,19.635611507874824,11.133586591108916,65.7608498472567,21.745130238942853,23.178130040578598,20.31213043730711,13.179960624649793,0.5698990345514464,0.2360497392040394,1,21.132600173950195,21.559000110626226,True,4.056597509686542,2.224279628977398,23.020000457763672,False,-4.170290932802833,6.8%,6.803073588908726,False,1,False,False,False,False,False,True,True,65.8,True,False,False,False,True,False,17.65858150582684,,,,,,,564.HK
2026-02-04,0564.HK,22.65999984741211,23.6200008392334,22.65999984741211,23.36000061035156,23.36000061035156,2358808,0.0,0.0,22.30257359509229,21.90403038613324,21.471519624474148,20.657057199151517,True,True,True,False,0.9600009918212892,0.7368422056499271,1.1052633084748906,HH,HHHLHH,21.68000030517578,2026-02-06,23.76000022888184,2026-02-12,23.86000061035156,0.1,20.959999084472656,19.670000076293945,TP1-2026/01/02,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0,0,False,LHLLHHHLHH,23.020000457763672,2026-01-22,21.07999992370605,2026-02-02,False,49.91352042487383,27.046255071909968,12.811375943344313,67.69229358471183,21.95708977377914,23.475089995031578,20.4390895525267,13.826971032064684,1.9820526182122689,0.481049357534363,1,21.23940013885498,21.917000198364256,True,13.840156380276214,11.556829104937036,23.020000457763672,True,1.4769771756160823,4.9%,4.93008452896373,False,1,False,False,False,False,False,True,True,67.7,True,False,False,False,True,False,17.77351176142202,,,,,,,564.HK
2026-01-27,6686.HK,19.26000022888184,17.399999618530273,17.399999618530273,19.26000022888184,19.26000022888184,2100,0.0,0.0,18.219361273879315,17.937878284368416,17.86126601259406,18.369161737801186,False,False,True,False,0.0,0.2633331298828122,0.3949996948242184,HL,HLLHHL,19.280000686645508,2026-01-28,19.0,2026-02-11,19.0,-0.01,17.290000915527344,16.0,BY1-2025/12/29,False,False,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,LLLHLLHHHL,16.0,2025-12-30,19.290000915527344,2026-01-23,False,41.03267202080588,26.750022590165745,46.12499383091782,66.60001113892454,17.954909923650444,19.045909336187066,16.863910511113822,12.152658155077049,1.94561660721212,0.40893582616112,1,18.029399948120115,17.706000041961673,True,24.740937514997693,3.381648397719596,19.290000915527344,False,-0.1555245475460575,13.4%,13.407223183646222,False,1,False,False,False,False,False,True,False,66.6,True,True,False,False,False,False,,,,,,,,6686.HK
2026-01-28,6686.HK,19.26000022888184,19.280000686645508,18.190000534057617,18.600000381469727,18.600000381469727,2300,0.0,0.0,18.2885683843503,17.995454118898966,17.89023598784409,18.373732800052043,False,False,True,False,1.0900001525878906,0.2607141222272598,0.3910711833408897,LH,LHHLHH,19.0,2026-02-11,19.100000381469727,2026-02-12,19.309999465942383,0.02,17.399999618530273,17.290000915527344,TP1-2025/12/29,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0,0,False,LHLLHHHLLH,19.290000915527344,2026-01-23,17.399999618530273,2026-01-27,False,40.31074064939873,44.22445699830268,40.594052134625706,58.8339284534829,18.016347115693986,19.183346551118788,16.849347680269176,12.954895106436274,1.080984604354832,0.2923269970221983,1,18.047799949645995,17.72100009918213,True,5.20362025120903,0.0,19.290000915527344,False,-3.576985491494748,12.1%,12.060983569854589,False,1,False,False,False,False,False,True,True,58.8,True,False,False,False,True,False,,,,,,,,6686.HK
2026-02-04,0826.HK,3.319999933242798,3.440000057220459,3.319999933242798,3.359999895095825,3.359999895095825,9994000,0.0,0.0,3.396714505395617,3.355406929728594,3.2289400789110743,3.020877253738381,False,False,False,False,0.1200001239776611,0.1217647440293255,0.1826471160439883,LH,LHLLHH,3.119999885559082,2026-02-06,3.5799999237060547,2026-02-12,3.609999895095825,0.16,3.200000047683716,3.0799999237060547,SB1-2026/02/04,True,True,True,False,False,False,False,False,False,False,False,True,1.0,4,1,True,HHHLLHLLLH,3.619999885559082,2026-01-28,3.2100000381469727,2026-02-02,False,42.77705132201755,27.86068719335493,20.89550946420713,51.111109933735534,3.3647482194917373,3.633748296739357,3.0957481422441178,15.98931389215526,0.449892451897472,0.8950652558863583,1,3.1951999950408934,3.3989999890327454,True,7.006362510881643,14.285708493231914,3.640000104904175,False,-7.692313234582195,10.7%,10.74945580416049,True,2,True,True,False,False,False,True,True,51.1,True,False,True,False,True,False,2.613002629900324,2.0,1.0,3.36,3.609999895095825,3.8599997901916505,4.109999685287476,826.HK
