Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_100,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-11-03,1305.HK,0.8199999928474426,0.8700000047683716,0.800000011920929,0.8299999833106995,0.8299999833106995,99000,0.0,0.0,0.8989435717487192,0.9122451018852696,0.8958425715782652,0.8822365314946751,,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2025/06/06,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1305.HK
2025-11-12,1305.HK,0.7200000286102295,0.7300000190734863,0.6499999761581421,0.6499999761581421,0.6499999761581421,352000,0.0,0.0,0.7986306109255046,0.8522654531530003,0.869669450861004,0.8699136568425256,,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/06/06,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,1305.HK
2025-09-22,1373.HK,0.8299999833106995,0.8299999833106995,0.8199999928474426,0.8199999928474426,0.8050000071525574,849000,0.0,0.0,0.8393904302810702,0.8484806253049434,0.8653719282547697,0.8949931318087784,1.011260123112869,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/07/14,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,1373.HK
2025-10-22,1466.HK,0.5299999713897705,0.550000011920929,0.5299999713897705,0.550000011920929,0.550000011920929,128000,0.0,0.0,0.5315915296857373,0.5395234205155919,0.5685039595198921,0.5885429025950902,0.6030668676101804,False,False,0.4799999892711639,0.5699999928474426,0.6800000071525574,0.4900000095367431,0.4900000095367431,SB1-2025/10/22,False,False,False,False,False,False,True,0.8,4,3,True,False,LH,LHLLHH,2025-10-24,2025-11-03,0.0,1.0,0.58,0.6800000071525574,0.7800000143051148,0.8800000214576722,1466.HK
2025-11-04,1466.HK,0.6299999952316284,0.6299999952316284,0.5799999833106995,0.6000000238418579,0.6000000238418579,416000,0.0,0.0,0.5440255837268293,0.5389535387406623,0.5591544518845423,0.5803005117339911,0.5986527990919962,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/10/22,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1466.HK
2025-11-03,1549.HK,0.1679999977350235,0.1679999977350235,0.1120000034570694,0.1180000007152557,0.1180000007152557,640000,0.0,0.0,0.1168694560949716,0.1202980558548521,0.1211188891044195,0.1146149602644307,0.1042791181812372,False,False,0.0,0.0,0.0,0.0,0.0,TP1-2025/07/02,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1549.HK
2025-09-19,1565.HK,0.2189999967813491,0.2290000021457672,0.2150000035762787,0.2290000021457672,0.2290000021457672,934000,0.0,0.0,0.2169222801546751,0.2108551606616939,0.2124570274543677,0.215209135057731,0.2120175604545195,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/08/20,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1565.HK
2025-10-09,1586.HK,2.880000114440918,2.880000114440918,2.650000095367432,2.7799999713897705,2.7799999713897705,100000,0.0,0.0,2.8060849793542766,2.833319646451949,2.815854988782456,2.679752776727393,2.2917314239245665,False,False,2.539999961853028,2.900000095367432,2.950000047683716,2.640000104904175,2.640000104904175,SB1-2025/10/09,False,False,False,False,False,False,True,0.71,5,3,True,False,LH,LHLLHH,2025-10-15,2025-10-30,0.0,2.0,2.75,2.950000047683716,3.150000095367432,3.3500001430511475,1586.HK
2025-11-06,1586.HK,2.7799999713897705,2.8299999237060547,2.740000009536743,2.8299999237060547,2.8299999237060547,80000,0.0,0.0,2.8276189434368577,2.816015321821529,2.807895522581577,2.7072317411652738,2.3444415078233667,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/10/09,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1586.HK
2025-10-03,1599.HK,1.3700000047683716,1.409999966621399,1.3700000047683716,1.399999976158142,1.399999976158142,223000,0.0,0.0,1.389188167234657,1.402980460487155,1.4060127732348486,1.4093822867990626,1.4882373640100868,False,False,1.3200000524520874,1.4500000476837158,1.4600000381469729,1.350000023841858,1.350000023841858,SB1-2025/10/03,False,False,False,False,False,False,True,0.91,10,3,True,False,LH,LHLLHH,2025-10-13,2025-10-28,5.0,2.0,1.39,1.4600000381469729,1.530000076293946,1.6000001144409188,1599.HK
2025-11-04,1599.HK,1.4500000476837158,1.4500000476837158,1.3899999856948853,1.409999966621399,1.409999966621399,148000,0.0,0.0,1.424441653839243,1.4115182825278256,1.4056717090252389,1.4070097315171852,1.4752303291865283,False,True,1.4500000476837158,1.4199999570846558,1.409999966621399,1.3799999952316284,1.3200000524520874,BY1-2025/10/03,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHL,2025-11-12,2025-11-22,,,,,,,1599.HK
2025-11-12,1626.HK,2.650000095367432,2.650000095367432,2.490000009536743,2.509999990463257,2.509999990463257,613000,0.0,0.0,2.6784482482807634,2.695512054915878,2.7166157641545,2.7949957616863594,2.9990833115096702,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/08/26,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,1626.HK
2025-10-14,0163.HK,0.2060000002384185,0.2150000035762787,0.1899999976158142,0.2010000050067901,0.2010000050067901,540000,0.0,0.0,0.2048484201360973,0.2024220188622042,0.1998562860338686,0.2040020922375136,0.2359895604701215,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2025/09/01,True,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,163.HK
2025-09-22,0169.HK,0.6800000071525574,0.7200000286102295,0.6800000071525574,0.7200000286102295,0.1656000167131424,10443000,0.0,0.0,0.6716946845234397,0.6608617892466895,0.6477746185407512,0.6073740823040096,0.4905110731523098,True,True,0.800000011920929,0.6499999761581421,0.6200000047683716,0.6100000143051147,0.6100000143051147,TP1-2025/08/14,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHHHL,2025-10-17,2025-10-21,,,,,,,169.HK
2025-10-17,0169.HK,0.7300000190734863,0.800000011920929,0.699999988079071,0.7200000286102295,0.1656000167131424,54941000,0.0,0.0,0.6533734808253946,0.6545439384629237,0.6513451073747477,0.6214581814969016,0.5116894084448226,False,False,0.6200000047683716,0.1759999990463256,0.1260000020265579,0.6100000143051147,0.6100000143051147,TP3-2025/08/14,False,False,True,True,False,False,False,0.0,0,0,False,False,HH,HHHLLL,2025-10-21,2025-10-30,,,,,,,169.HK
2025-11-10,1710.HK,0.2140000015497207,0.2849999964237213,0.2129999995231628,0.2800000011920929,0.2800000011920929,31252000,0.0,0.0,0.2143467076116773,0.2071499275225032,0.1976206660076414,0.1839349112203769,0.1820742424639372,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2025/07/03,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1710.HK
2025-09-23,1721.HK,0.5699999928474426,0.6299999952316284,0.5,0.5199999809265137,0.5199999809265137,240000,0.0,0.0,0.5028384126734398,0.4837567995180011,0.4706817947704171,,,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/07/26,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1721.HK
2025-10-23,1721.HK,0.3549999892711639,0.3549999892711639,0.3549999892711639,0.3549999892711639,0.3549999892711639,5000,0.0,0.0,0.464912998863339,0.4695045381354424,0.4656811667605015,,,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2024/07/26,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,1721.HK
2025-10-03,1865.HK,0.2549999952316284,0.2549999952316284,0.248999997973442,0.25,0.25,2617000,0.0,0.0,0.2567107077279897,0.2556597627607208,0.2598642551479926,0.2666658099870159,0.2759431882553516,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/09/09,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1865.HK
2025-10-16,1865.HK,0.2599999904632568,0.270000010728836,0.2549999952316284,0.2649999856948852,0.2649999856948852,11520000,0.0,0.0,0.2554732385772549,0.2547398678601964,0.2580683511656658,0.2646582886361229,0.2745183316894413,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2025/09/09,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1865.HK
2025-10-21,1865.HK,0.2750000059604645,0.2800000011920929,0.270000010728836,0.2750000059604645,0.2750000059604645,6048000,0.0,0.0,0.2636964652768554,0.2592163999161743,0.2598022145223633,0.2651654353984425,0.2744905460940739,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2025/09/09,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1865.HK
2025-09-19,1909.HK,1.9299999475479128,1.9600000381469729,1.870000004768372,1.9299999475479128,1.9299999475479128,47400,0.0,0.0,1.9327945458191536,1.865237787490228,1.8576314352251209,1.929477433759888,2.214594230941427,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/08/08,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1909.HK
2025-09-29,1909.HK,2.380000114440918,2.4600000381469727,2.299999952316284,2.299999952316284,2.299999952316284,606700,0.0,0.0,2.081038748116854,1.9712155302013528,1.910184092901867,1.948605246138478,2.209010466875048,False,True,1.9800000190734863,2.039999961853028,2.109999895095825,1.7999999523162842,1.7999999523162842,TP1-2025/08/08,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2025-10-14,2025-10-20,,,,,,,1909.HK
2025-10-10,1950.HK,0.2220000028610229,0.238999992609024,0.2179999947547912,0.2199999988079071,0.2199999988079071,1672000,0.0,0.0,0.2248545003400807,0.2281320567210054,0.2364124440207468,0.229189456979504,0.1989343996853435,False,False,0.2080000042915344,0.2419999986886978,0.2460000067949295,0.2179999947547912,0.1899999976158142,SB1-2025/10/10,False,False,False,False,False,False,True,0.8,8,2,True,False,LH,LHLLHH,2025-10-13,2025-10-27,3.0,3.0,0.23,0.2460000067949295,0.262000013589859,0.2780000203847885,1950.HK
2025-11-05,1950.HK,0.2349999994039535,0.2349999994039535,0.2240000069141388,0.2300000041723251,0.2300000041723251,2060000,0.0,0.0,0.2332667425271091,0.2317478432804956,0.2341382705830781,0.2298093053617935,0.2030163910790927,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/10/10,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,1950.HK
2025-11-14,1950.HK,0.2240000069141388,0.2240000069141388,0.2060000002384185,0.2060000002384185,0.2060000002384185,3925600,0.0,0.0,0.2263953377718846,0.2289580788216667,0.2322906159809464,0.2294240507727676,0.2043242252496791,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/10/10,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,1950.HK
2025-09-19,1987.HK,0.238999992609024,0.2409999966621399,0.202000007033348,0.2119999974966049,0.2119999974966049,2480000,0.0,0.0,0.1883195246127537,0.1739064631763432,0.1644131155491787,0.1618729580395443,0.1620903958180365,False,True,0.2000000029802322,0.2800000011920929,0.3199999928474426,0.1500000059604644,0.1500000059604644,TP1-2025/08/12,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2025-09-29,2025-09-30,,,,,,,1987.HK
2025-09-30,1987.HK,0.2070000022649765,0.3199999928474426,0.202000007033348,0.2800000011920929,0.2800000011920929,24620000,0.0,0.0,0.2196881930445664,0.1989985384683623,0.1794736517766141,0.170207982449793,0.1655403773687988,True,True,0.2060000002384185,0.2220000028610229,0.2329999953508377,0.2000000029802322,0.1679999977350235,TP3-2025/08/12,False,False,True,True,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2025-10-17,2025-10-27,,,,,,,1987.HK
2025-09-25,0213.HK,0.3899999856948852,0.4000000059604645,0.3899999856948852,0.3899999856948852,0.3899999856948852,52000,0.0,0.0,0.3908532624960095,0.3867891016591465,0.3878940944353004,0.412754556060755,,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/09/01,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,213.HK
2025-10-20,0213.HK,0.3650000095367431,0.3650000095367431,0.3449999988079071,0.3600000143051147,0.3600000143051147,416000,0.0,0.0,0.3794932069549033,0.3826760920051171,0.3857566032101728,0.4084192975534113,,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/09/01,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,213.HK
2025-10-10,2137.HK,2.130000114440918,2.130000114440918,2.0199999809265137,2.0199999809265137,2.0199999809265137,3977500,0.0,0.0,2.092672910440481,2.064407188882121,2.0282886469196355,1.9610977984090865,1.788705822365111,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/09/16,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,2137.HK
2025-10-23,2137.HK,1.830000042915344,1.850000023841858,1.7699999809265137,1.7999999523162842,1.7999999523162842,8031500,0.0,0.0,1.909722141469533,1.9643873015714144,1.9868182066004163,1.949937133981022,1.796067397941927,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/09/16,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,2137.HK
2025-10-06,2147.HK,0.0489999987185001,0.0489999987185001,0.0439999997615814,0.0450000017881393,0.0450000017881393,7792000,0.0,0.0,0.0427086561330838,0.0427878298076977,0.0422327073544792,0.0416603233382416,0.1219593666831533,False,False,0.0399999991059303,0.0579999983310699,0.0649999976158142,0.0350000001490116,0.0350000001490116,TP3-2025/05/16,False,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2025-10-13,2025-10-23,,,,,,,2147.HK
2025-09-26,2219.HK,2.6600000858306885,2.6700000762939453,2.569999933242798,2.5999999046325684,2.5999999046325684,2066700,0.0,0.0,2.665161050925883,2.7312046388858944,2.814666243266233,2.84774675298772,2.955240909105888,False,False,2.759999990463257,2.559999942779541,2.539999961853028,2.569999933242798,2.569999933242798,CL1-2025/06/17,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLHHLL,2025-10-06,2025-10-14,,,,,,,2219.HK
2025-09-25,2251.HK,15.300000190734863,16.0,13.619999885559082,14.670000076293944,14.670000076293944,360300,0.0,0.0,14.98438793847492,14.692519785404016,14.083184624933423,13.494765881231595,12.944243611523255,True,True,13.68000030517578,13.899999618530272,14.399999618530272,13.619999885559082,13.619999885559082,TP1-2025/08/18,True,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHLLH,2025-10-03,2025-10-10,,,,,,,2251.HK
2025-11-05,2251.HK,13.399999618530272,13.399999618530272,12.020000457763672,12.40999984741211,12.40999984741211,108000,0.0,0.0,12.872137161993798,13.240995236873593,13.539405255831683,13.407697968952908,13.007462606676327,False,False,11.380000114440918,11.789999961853027,11.699999809265137,11.850000381469728,11.850000381469728,CL2-2025/08/18,False,False,False,False,False,True,False,0.0,0,0,False,False,LH,LHLLHL,2025-11-10,2025-11-23,,,,,,,2251.HK
2025-09-22,2280.HK,0.2029999941587448,0.2399999946355819,0.1809999942779541,0.2269999980926513,0.2269999980926513,4446000,0.0,0.0,0.1849810830656006,0.1718312661134392,0.164016709694934,0.1649349024385544,0.1779714134578031,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2025/07/25,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,,,,,2280.HK
2025-09-25,2399.HK,0.3449999988079071,0.3799999952316284,0.3400000035762787,0.3449999988079071,0.3449999988079071,1535000,0.0,0.0,0.3609566629183441,0.365301678042517,0.354594395205473,0.3275641458897253,0.3127110818458554,False,False,0.3000000119209289,0.4950000047683716,0.5400000214576721,0.3350000083446502,0.324999988079071,SB1-2025/09/25,False,False,False,False,False,False,True,1.0,7,4,True,False,LH,LHLLHH,2025-09-29,2025-10-10,1.0,2.0,0.42,0.5400000214576721,0.6600000429153443,0.7800000643730164,2399.HK
2025-09-26,2482.HK,0.8299999833106995,0.8700000047683716,0.7699999809265137,0.8399999737739563,0.8399999737739563,60000,0.0,0.0,0.8510194309901926,0.8298465700037824,0.8670898207134059,0.9300635086579532,,False,True,1.100000023841858,0.8199999928474426,0.7400000095367432,0.699999988079071,0.699999988079071,BY1-2025/08/25,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2025-10-08,2025-10-16,,,,,,,2482.HK
2025-10-02,2482.HK,1.0,1.0099999904632568,0.9900000095367432,0.9800000190734864,0.9800000190734864,59000,0.0,0.0,0.8847320217374356,0.8500611322306221,0.873511212269871,0.9308570194602416,,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2025/08/25,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,2482.HK
2025-10-20,2502.HK,0.4000000059604645,0.4099999964237213,0.4000000059604645,0.4099999964237213,0.4099999964237213,114000,0.0,0.0,0.3978036393290854,0.4058974651289322,0.4259324846821247,0.4321475972708041,0.4828813988155542,False,False,0.375,0.4199999868869781,0.449999988079071,0.3799999952316284,0.3400000035762787,SB1-2025/10/20,False,False,False,False,False,False,True,0.83,5,1,True,False,LH,LHLLHH,2025-10-31,2025-11-13,1.0,1.0,0.41,0.449999988079071,0.489999976158142,0.5299999642372131,2502.HK
2025-09-24,2512.HK,4.949999809265137,5.400000095367432,4.940000057220459,5.260000228881836,5.260000228881836,10185000,0.0,0.0,4.539546435380067,4.289647840051191,4.069908912390167,3.7244353804827695,3.380466696209944,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2025/05/13,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,2512.HK
2025-10-22,2530.HK,0.5899999737739563,0.6000000238418579,0.5899999737739563,0.6000000238418579,0.6000000238418579,16000,0.0,0.0,0.5902665659384679,0.5964201277632983,0.6125009580493007,0.631545713957263,,False,False,0.5,0.6200000047683716,0.6200000047683716,0.5199999809265137,0.5199999809265137,SB1-2025/10/22,False,False,False,False,False,False,True,1.0,5,2,True,False,LH,LHLLHH,2025-10-24,2025-11-03,0.0,0.0,0.56,0.6200000047683716,0.6800000095367431,0.7400000143051146,2530.HK
2025-10-14,3997.HK,0.6800000071525574,0.6800000071525574,0.6499999761581421,0.6499999761581421,0.6499999761581421,106000,0.0,0.0,0.6753948150385873,0.6549439734232114,0.6290627716374663,0.5953817936003504,,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/08/29,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,3997.HK
2025-11-12,3997.HK,0.699999988079071,0.7599999904632568,0.699999988079071,0.7599999904632568,0.7599999904632568,148000,0.0,0.0,0.7119164524051329,0.692881172216042,0.6612808701787194,0.6216191808343706,,False,True,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.6800000071525574,0.6499999761581421,TP1-2025/08/29,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2025-11-22,2025-11-23,,,,,,,3997.HK
2025-10-10,0413.HK,0.032999999821186,0.0350000001490116,0.0320000015199184,0.0350000001490116,0.0350000001490116,1160000,0.0,0.0,0.0341092284217608,0.0341567120413478,0.0339024322998994,0.0346265773539251,,False,False,0.0309999994933605,0.0390000008046627,0.0430000014603138,0.0309999994933605,0.0309999994933605,SB1-2025/10/10,False,False,False,False,False,False,True,0.88,7,4,True,False,LH,LHLLHH,2025-10-17,2025-11-04,1.0,2.0,0.04,0.0430000014603138,0.0460000029206275,0.0490000043809413,413.HK
2025-11-05,0413.HK,0.0390000008046627,0.0410000011324882,0.0370000004768371,0.0379999987781047,0.0379999987781047,5737904,0.0,0.0,0.0353406020882423,0.0345817845171713,0.034128726349934,0.0345618112201198,,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/10/10,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,413.HK
2025-10-08,0472.HK,0.1669999957084655,0.1679999977350235,0.163000002503395,0.1659999936819076,0.1659999936819076,1270000,0.0,0.0,0.167951371051934,0.1682880962015618,0.1690393064986667,0.1672774875150093,0.1632723632932191,False,False,0.1580000072717666,0.3449999988079071,0.5,0.1609999984502792,0.1609999984502792,SB1-2025/10/08,False,False,False,False,False,False,True,0.75,6,3,True,False,LH,LHLLHH,2025-10-16,2025-11-03,0.0,3.0,0.33,0.5,0.6699999999999999,0.8400000000000001,472.HK
2025-11-07,0472.HK,0.3549999892711639,0.3600000143051147,0.3000000119209289,0.324999988079071,0.324999988079071,3860000,0.0,0.0,0.3024283753535694,0.2488399022700146,0.2093991968543725,0.1890512410674238,0.1727383875560745,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/10/08,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,472.HK
2025-09-18,0474.HK,0.0450000017881393,0.050000000745058,0.0299999993294477,0.0379999987781047,0.0379999987781047,56748000,0.0,0.0,0.035082165035529,0.0287159427864029,0.0259670326344269,0.0318095898351827,0.0623295990844586,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/08/07,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,474.HK
2025-10-10,0474.HK,0.0689999982714653,0.0930000022053718,0.0689999982714653,0.0930000022053718,0.0930000022053718,62628667,0.0,0.0,0.0660279079991991,0.0528673803387731,0.0402268586371903,0.0382066862008893,0.0617937427451402,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2025/08/07,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,474.HK
2025-10-13,0474.HK,0.0949999988079071,0.1230000033974647,0.0920000001788139,0.1190000027418136,0.1190000027418136,82639400,0.0,0.0,0.0756591979524018,0.0586180431564288,0.043316001543254,0.039806553855165,0.0622495695180221,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2025/08/07,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,474.HK
