Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_150,classification,PATTERN,LLDate,HHDate,SNO
2010-09-21,0001.HK,77.1895523071289,78.4760513305664,76.54631042480469,78.0472183227539,38.24013137817383,14972021,0.0,0.0,36.50854654655876,35.689436638512234,34.6073755470778,33.70925654032786,32.628346416757374,True,True,0.0,0.0,0.0,0.0,TP2-2010/07/14,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1.HK
2018-08-15,0001.HK,89.0,89.44999694824219,88.4000015258789,88.9000015258789,61.63021087646485,7369870,0.0,0.0,60.90195690985064,60.05742964941605,60.01283957341593,61.21697620619596,63.34392656080562,False,True,0.0,0.0,0.0,0.0,BY1-2018/05/28,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1.HK
2018-09-18,0001.HK,90.9499969482422,91.6500015258789,90.1500015258789,91.6500015258789,64.15372467041016,5090342,0.0,0.0,63.23956117506155,62.59498065915096,61.68287673230931,61.75885095414774,63.212288853331,False,True,0.0,0.0,0.0,0.0,TP1-2018/05/28,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1.HK
2018-10-03,0001.HK,86.0,87.4000015258789,85.5999984741211,86.4000015258789,60.47880554199219,4185360,0.0,0.0,62.44144464349783,62.59727325777996,62.00477730454228,61.931242799636514,63.18641152515812,False,False,0.0,0.0,0.0,0.0,CL2-2018/05/28,False,False,False,False,True,False,0.0,0,0,False,False,,,,,1.HK
2021-01-25,0001.HK,56.5,56.70000076293945,54.20000076293945,54.900001525878906,42.33577346801758,13630331,0.0,0.0,43.73469110392284,43.475955590231365,42.52332503862198,41.44134845353378,42.66892514294565,False,True,0.0,0.0,0.0,0.0,BY1-2020/12/11,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1.HK
2021-02-23,0001.HK,56.5,58.20000076293945,56.45000076293945,58.09999847412109,44.80342483520508,13312089,0.0,0.0,42.8448289679997,42.64857671567286,42.41363898140521,41.690792424658,42.61195130456944,False,True,0.0,0.0,0.0,0.0,TP1-2020/12/11,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1.HK
2021-02-25,0001.HK,60.0,62.0,59.54999923706055,61.75,47.618106842041016,16181765,0.0,0.0,44.11877480637644,43.31301923220388,42.736832727048295,41.883548567512086,42.67525941145354,False,True,57.54999923706055,61.54999923706055,64.05000305175781,52.5,TP2-2020/12/11,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2021-03-02,2021-03-10,1.HK
2008-12-23,0101.HK,17.84000015258789,17.8799991607666,16.360000610351562,17.3799991607666,8.480624198913574,5739133,0.0,0.0,8.62357283487852,8.337282502787714,8.333591522575068,9.09470548652926,10.738957284816529,False,True,0.0,0.0,0.0,0.0,BY1-2008/10/22,True,False,False,False,False,False,0.0,0,0,False,False,,,,,101.HK
2009-01-07,0101.HK,19.21999931335449,20.5,19.200000762939453,19.200000762939453,9.36870288848877,10280600,0.0,0.0,8.909446494124687,8.617586309660854,8.469622290796043,9.052748185244498,10.618712723960607,False,True,15.119999885559082,18.57999992370605,18.57999992370605,16.040000915527344,TP1-2008/10/22,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHLLLH,2009-01-15,2009-01-19,101.HK
2009-04-20,0101.HK,21.600000381469727,22.950000762939453,21.14999961853028,22.0,10.822434425354004,5961935,0.0,0.0,10.132501652730133,9.45523422766736,8.749433439200212,8.61777724289211,9.650833969515489,False,True,18.600000381469727,23.0,24.0,18.559999465942383,TP2-2008/10/22,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2009-04-28,2009-05-04,101.HK
2010-01-13,0101.HK,30.100000381469727,30.39999961853028,29.549999237060547,29.64999961853028,14.840094566345217,5222496,0.0,0.0,15.269406599149669,15.113966100132592,14.89155997902412,14.3359169205051,12.919696375373114,True,True,0.0,0.0,0.0,0.0,BY1-2009/12/08,True,False,False,False,False,False,0.0,0,0,False,False,,,,,101.HK
2010-01-27,0101.HK,27.799999237060547,27.950000762939453,26.5,26.600000381469727,13.3135347366333,11647697,0.0,0.0,14.407326077081928,14.703630422676678,14.761140719821285,14.369655075757516,13.044063413270456,False,False,0.0,0.0,0.0,0.0,CL1-2009/12/08,False,False,False,True,False,False,0.0,0,0,False,False,,,,,101.HK
2016-05-03,0101.HK,14.760000228881836,14.9399995803833,14.739999771118164,14.800000190734863,8.989916801452637,8114850,0.58,0.0,9.153046455707264,9.0210042457281,8.886192295613615,9.184798487836648,10.344553495760044,False,True,0.0,0.0,0.0,0.0,BY1-2016/04/01,True,False,False,False,False,False,0.0,0,0,False,False,,,,,101.HK
2016-05-12,0101.HK,14.260000228881836,14.279999732971191,14.0,14.020000457763672,8.51612377166748,5049354,0.0,0.0,8.812601252032813,8.885067212589998,8.852259940972967,9.128407733523202,10.258078343459706,False,False,0.0,0.0,0.0,0.0,CL1-2016/04/01,False,False,False,True,False,False,0.0,0,0,False,False,,,,,101.HK
2020-09-09,0101.HK,19.600000381469727,20.299999237060547,19.520000457763672,20.299999237060547,14.597590446472168,7275816,0.0,0.0,15.118312799180757,15.025470444402645,14.456638843925912,13.688411873428205,12.784495949918291,True,True,21.14999961853028,19.5,19.239999771118164,19.520000457763672,BY1-2020/07/24,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHLL,2020-09-16,2020-09-29,101.HK
2020-09-16,0101.HK,21.0,21.14999961853028,20.89999961853028,21.14999961853028,15.336313247680664,4364424,0.0,0.0,15.003954154573904,14.978067863755278,14.532793199771207,13.800796702901138,12.866073326274172,True,True,19.239999771118164,20.600000381469727,20.850000381469727,19.299999237060547,TP1-2020/07/24,False,True,False,False,False,False,0.0,0,0,False,False,LH,LHLLLH,2020-09-29,2020-10-14,101.HK
2021-02-16,0101.HK,21.799999237060547,22.600000381469727,21.5,22.299999237060547,16.170202255249023,5852200,0.0,0.0,15.131265610824515,14.969162852548177,14.788789571635135,14.569372496938986,13.828790862563029,True,True,18.8799991607666,19.540000915527344,19.799999237060547,19.15999984741211,TP2-2020/07/24,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHLLLH,2021-03-05,2021-03-11,101.HK
2023-11-30,0101.HK,10.600000381469728,10.600000381469728,10.199999809265137,10.4399995803833,8.794898986816406,28995214,0.0,0.0,9.206738789712247,9.15335975813982,9.0559901858192,9.249668886663285,10.008348303840672,False,True,0.0,0.0,0.0,0.0,BY1-2023/10/25,True,False,False,False,False,False,0.0,0,0,False,False,,,,,101.HK
2023-12-14,0101.HK,10.65999984741211,11.0,10.65999984741211,10.899999618530272,9.182414054870604,4663043,0.0,0.0,8.95880379339393,9.000055326397463,9.000127726190822,9.183162077479968,9.921641059702242,False,False,0.0,0.0,0.0,0.0,TP1-2023/10/25,False,True,False,False,False,False,0.0,0,0,False,False,,,,,101.HK
2024-01-17,0101.HK,10.420000076293944,10.420000076293944,9.479999542236328,9.489999771118164,7.994596481323242,9603560,0.0,0.0,8.647272255756215,8.772873597499373,8.874683262942971,9.050802524352704,9.749373806859362,False,False,0.0,0.0,0.0,0.0,CL2-2023/10/25,False,False,False,False,True,False,0.0,0,0,False,False,,,,,101.HK
2000-06-26,1038.HK,12.899999618530272,13.0,12.800000190734863,12.850000381469728,4.509016513824463,720424,0.0,0.0,4.647750450941141,4.63697402174393,4.603729920046912,4.647580609491563,,False,True,0.0,0.0,0.0,0.0,BY1-2000/05/05,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2000-08-07,1038.HK,13.699999809265137,14.399999618530272,13.550000190734863,14.350000381469728,5.035362720489502,3875000,0.0,0.0,4.615313209760284,4.54892187111577,4.537555426150664,4.579560476891572,4.7553256320711,False,True,0.0,0.0,0.0,0.0,TP1-2000/05/05,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2000-08-08,1038.HK,14.350000381469728,14.449999809265137,13.199999809265137,13.199999809265137,4.631832122802734,3300944,0.0,0.0,4.618316648495275,4.556131458218984,4.541252551509569,4.580595558988823,4.754341620045058,False,True,13.949999809265137,13.399999618530272,13.300000190734863,12.300000190734863,TP2-2000/05/05,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHLHHL,2000-08-17,2000-08-21,1038.HK
2001-03-12,1038.HK,13.600000381469728,13.600000381469728,13.100000381469728,13.199999809265137,4.705941677093506,1184000,0.0,0.0,4.87399089243373,4.849743512543112,4.722380998889844,4.614835400486094,4.618659736031059,False,True,0.0,0.0,0.0,0.0,BY1-2001/01/19,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2001-04-19,1038.HK,12.600000381469728,12.600000381469728,11.949999809265137,12.100000381469728,4.313777923583984,5328000,0.0,0.0,4.440087016787152,4.537619281237412,4.609369998676158,4.59270856978899,4.609707427301246,False,False,12.100000381469728,12.600000381469728,12.649999618530272,11.949999809265137,CL1-2001/01/19,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLHLLH,2001-04-27,2001-05-02,1038.HK
2005-05-12,1038.HK,23.700000762939453,23.950000762939453,23.450000762939453,23.850000381469727,10.43826961517334,1251206,0.0,0.0,10.404348414141817,10.224970582502172,10.027493445513084,9.78661612447704,9.091767394934337,True,True,0.0,0.0,0.0,0.0,BY1-2005/04/14,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2005-07-22,1038.HK,23.64999961853028,24.14999961853028,23.5,24.049999237060547,10.525802612304688,1335000,0.0,0.0,10.37792212595522,10.319930461484152,10.247781438821317,10.087553065991786,9.470433486183625,True,True,24.5,23.799999237060547,23.64999961853028,23.0,TP1-2005/07/04,True,True,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2005-07-29,2005-08-09,1038.HK
2005-08-29,1038.HK,23.950000762939453,24.64999961853028,23.39999961853028,24.64999961853028,10.78840160369873,2341410,0.0,0.0,10.556944860981712,10.52140316856326,10.435955235855117,10.27035046256557,9.67098015642727,True,True,25.350000381469727,25.299999237060547,24.850000381469727,23.39999961853028,TP2-2005/07/04,False,False,True,False,False,False,0.0,0,0,False,False,LL,LLHHHL,2005-09-12,2005-09-14,1038.HK
2005-09-20,1038.HK,25.200000762939453,25.600000381469727,24.89999961853028,25.549999237060547,11.28918170928955,1147266,0.24,0.0,11.041583143780574,10.89227855834524,10.687599254348523,10.455047426972028,9.81860045376308,True,True,0.0,0.0,0.0,0.0,TP1-2005/04/14,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2005-09-23,1038.HK,25.0,25.0,23.850000381469727,25.0,11.046160697937012,560000,0.0,0.0,11.049330017146884,10.933226544508434,10.730418967837586,10.49069927630537,9.84822547854347,True,True,26.299999237060547,24.350000381469727,24.200000762939453,23.850000381469727,BY1-2005/08/16,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHHL,2005-09-30,2005-10-13,1038.HK
2005-09-26,1038.HK,25.0,25.700000762939453,24.950000762939453,25.39999961853028,11.222901344299316,1281000,0.0,0.0,11.080888440265507,10.95841565753373,10.749732002208637,10.505198327156736,9.859179071099296,True,True,0.0,0.0,0.0,0.0,TP1-2005/08/16,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2005-09-30,1038.HK,25.299999237060547,26.299999237060547,25.299999237060547,25.89999961853028,11.443822860717772,1510227,0.0,0.0,11.2267529310446,11.074370296699406,10.83636775650615,10.568958224314567,9.905620336642002,True,True,24.200000762939453,25.0,25.299999237060547,23.850000381469727,TP2-2005/08/16,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2005-10-13,2005-10-18,1038.HK
2007-01-18,1038.HK,26.39999961853028,27.25,26.049999237060547,27.200000762939453,12.491337776184082,2379484,0.0,0.0,12.067415568273862,11.751020876263471,11.387152636420456,11.144084674521512,10.87725689206622,True,True,0.0,0.0,0.0,0.0,TP2-2005/04/14,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2007-11-15,1038.HK,28.700000762939453,31.75,28.700000762939453,31.600000381469727,15.036107063293455,1432142,0.0,0.0,14.331462464169364,14.092453990745868,13.780765175958958,13.492804533458976,12.844936341096895,True,True,32.099998474121094,28.5,28.350000381469727,28.700000762939453,TP1-2007/10/10,True,True,False,False,False,False,0.0,0,0,False,False,LL,LLHHLL,2007-11-19,2007-11-23,1038.HK
2007-11-19,1038.HK,30.700000762939453,32.099998474121094,30.700000762939453,32.0,15.226433753967283,1713036,0.0,0.0,14.506987960840153,14.21687036883484,13.86144997164319,13.545082619603576,12.87634319770524,True,True,28.350000381469727,29.850000381469727,31.25,28.700000762939453,TP2-2007/10/10,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHLLLH,2007-11-23,2007-11-29,1038.HK
2015-08-21,1038.HK,62.650001525878906,64.9000015258789,62.650001525878906,64.69999694824219,40.383785247802734,2533687,0.0,0.0,41.40269847984379,41.16448844610515,40.40285292547342,39.7140596754328,37.67898934714513,True,True,0.0,0.0,0.0,0.0,BY1-2015/06/23,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2015-09-09,1038.HK,73.0,73.3499984741211,68.6500015258789,68.9000015258789,43.40784454345703,11146679,0.0,0.0,41.049974875671545,40.79803229531386,40.41120349415012,39.85026958792066,37.91978888284975,True,True,66.55000305175781,70.25,71.1500015258789,60.79999923706055,TP1-2015/06/23,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2015-09-15,2015-09-22,1038.HK
2016-02-02,1038.HK,72.80000305175781,73.80000305175781,72.44999694824219,73.0999984741211,46.053897857666016,1243954,0.0,0.0,45.10183669794018,44.65629922035821,44.22130834999496,43.50892413555131,41.20894415231927,True,True,0.0,0.0,0.0,0.0,TP2-2015/06/23,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2025-05-28,1038.HK,49.79999923706055,50.0,49.25,49.95000076293945,49.25413513183594,2165780,0.0,0.0,49.45591854185235,49.17116685770247,48.82668374880658,49.08541284665754,47.94221564725991,False,True,52.45000076293945,51.79999923706055,51.34999847412109,49.25,BY1-2025/04/07,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHHL,2025-06-06,2025-06-12,1038.HK
2025-07-24,1038.HK,53.5,53.650001525878906,53.25,53.54999923706055,52.803977966308594,1407246,0.0,0.0,51.97639816917659,51.59677125840505,50.93684172878409,50.350746068692885,48.86927461672844,True,True,0.0,0.0,0.0,0.0,TP1-2025/04/07,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2025-08-18,1038.HK,54.0,54.0,53.0,53.09999847412109,52.36024856567383,2429723,0.0,0.0,53.63941796738642,53.43658472828992,52.46297876214267,51.420562288332114,49.53190210248839,True,True,0.0,0.0,0.0,0.0,BY1-2025/07/07,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2025-09-19,1038.HK,53.650001525878906,53.650001525878906,52.0,52.20000076293945,52.20000076293945,2963137,0.0,0.0,52.737399188479614,52.555248356887766,52.34423384021509,51.71898761257727,49.991802444427904,True,True,0.0,0.0,0.0,0.0,BY1-2025/09/08,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1038.HK
2025-09-30,1038.HK,51.70000076293945,51.70000076293945,51.04999923706055,51.09999847412109,51.09999847412109,1339472,0.0,0.0,51.77985724837384,52.07958481487688,52.15845742718528,51.70329856204986,50.07982897479778,False,False,0.0,0.0,0.0,0.0,CL1-2025/09/08,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1038.HK
2025-10-31,1038.HK,51.0,51.04999923706055,50.5,50.54999923706055,50.54999923706055,1910898,0.0,0.0,51.43110309060064,51.695692557207146,51.90303368884416,51.70779569954178,50.32356585583367,False,False,0.0,0.0,0.0,0.0,CL1-2025/07/07,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1038.HK
2019-11-13,1044.HK,49.95000076293945,51.34999847412109,49.900001525878906,50.29999923706055,36.48925018310547,4303109,0.0,0.0,38.448672235599325,38.43037433170043,38.33325695973288,39.13733469962686,41.505320972895696,False,True,0.0,0.0,0.0,0.0,BY1-2019/10/04,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1044.HK
2019-11-25,1044.HK,52.0,53.20000076293945,51.59999847412109,52.25,37.90384292602539,3044211,0.0,0.0,37.43639164351499,37.72767560984941,37.97336379524288,38.82115454118249,41.22520067834164,False,False,50.0,50.95000076293945,50.5,49.400001525878906,TP1-2019/10/04,False,True,False,False,False,False,0.0,0,0,False,False,LH,LHHLHL,2019-12-04,2019-12-11,1044.HK
2019-12-16,1044.HK,54.45000076293945,54.70000076293945,53.70000076293945,53.900001525878906,39.10080337524414,1870203,0.0,0.0,37.899666657396686,37.738649675448336,37.84381903350246,38.52302822698916,40.822460132518216,False,False,0.0,0.0,0.0,0.0,TP2-2019/10/04,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1044.HK
2022-01-10,1044.HK,40.04999923706055,42.04999923706055,39.84999847412109,41.70000076293945,33.54823303222656,2071634,0.0,0.0,32.72124788804859,32.51099645600174,32.470789110339176,33.37727711489827,36.27904970357709,False,True,0.0,0.0,0.0,0.0,BY1-2021/11/24,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1044.HK
2022-01-11,1044.HK,42.09999847412109,43.400001525878906,42.09999847412109,42.5,34.19184112548828,4689881,0.0,0.0,32.98862847667399,32.657156862044054,32.53828134622738,33.39340709530599,36.26241855952858,False,True,0.0,0.0,0.0,0.0,TP1-2021/11/24,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1044.HK
2022-03-23,1044.HK,37.0,37.0,35.29999923706055,36.04999923706055,29.00272560119629,5966240,0.0,0.0,30.918856089007512,31.66483307951788,32.13339403486937,32.65951601052797,35.00481711935723,False,False,0.0,0.0,0.0,0.0,CL2-2021/11/24,False,False,False,False,True,False,0.0,0,0,False,False,,,,,1044.HK
2024-10-09,1044.HK,26.25,26.700000762939453,24.549999237060547,25.100000381469727,23.50599479675293,4757222,0.0,0.0,24.354646473099223,23.44920490893305,22.79999769315853,22.695639707187237,23.5497977800327,False,True,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1044.HK
2024-10-15,1044.HK,25.39999961853028,25.39999961853028,23.850000381469727,24.14999961853028,22.61632537841797,3846052,0.0,0.0,23.847678076136237,23.408843510312128,22.85674880903771,22.73143345799156,23.544237344071394,False,True,0.0,0.0,0.0,0.0,TP1-2024/06/26,True,True,False,False,False,False,0.0,0,0,False,False,,,,,1044.HK
2024-10-30,1044.HK,23.850000381469727,23.850000381469727,23.0,23.25,21.773481369018555,2640413,0.0,0.0,22.371291804529463,22.6557935665423,22.632800398244797,22.632541359621925,23.433716707434,False,False,0.0,0.0,0.0,0.0,CL2-2024/06/26,False,False,False,False,True,False,0.0,0,0,False,False,,,,,1044.HK
2025-01-06,1044.HK,21.850000381469727,21.950000762939453,21.299999237060547,21.350000381469727,19.99414253234864,2446633,0.0,0.0,20.621392516521897,20.83452231805035,21.249908225525417,21.70568324637364,22.747567598299643,False,False,0.0,0.0,0.0,0.0,CL1-2024/08/30,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1044.HK
2011-11-21,1088.HK,34.349998474121094,34.400001525878906,33.79999923706055,34.04999923706055,10.780510902404783,12354833,0.0,0.0,11.181370162282208,11.11102989227505,10.961965541697529,10.967535826026513,10.796479008385049,False,True,0.0,0.0,0.0,0.0,BY1-2011/08/17,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1088.HK
2012-05-16,1088.HK,30.100000381469727,30.25,29.200000762939453,29.350000381469727,9.292451858520508,16606197,0.0,0.0,9.95328366158409,10.259695637260135,10.529900643153562,10.700923962880909,10.768678110791855,False,False,0.0,0.0,0.0,0.0,CL1-2011/08/17,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1088.HK
2012-09-26,1088.HK,29.799999237060547,29.799999237060547,29.0,29.64999961853028,9.694101333618164,8328290,0.0,0.0,9.777006546887598,9.70294039011868,9.598300850463346,9.64329793359341,10.018758906272993,False,True,33.650001525878906,32.29999923706055,31.799999237060547,29.299999237060547,BY1-2012/08/22,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2012-10-19,2012-10-29,1088.HK
2012-10-17,1088.HK,31.75,32.70000076293945,31.75,32.599998474121094,10.658607482910156,30181563,0.0,0.0,10.178604347032602,9.991470358339384,9.791333737341663,9.738010564124114,10.021518423885857,False,True,0.0,0.0,0.0,0.0,TP1-2012/08/22,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1088.HK
2013-01-02,1088.HK,34.349998474121094,35.400001525878906,34.099998474121094,35.29999923706055,11.541378021240234,19303928,0.0,0.0,11.037300681151766,10.802207277108046,10.549439244569133,10.299945242123473,10.214530405422712,True,True,0.0,0.0,0.0,0.0,TP2-2012/08/22,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1088.HK
2014-07-14,1088.HK,21.64999961853028,21.75,21.350000381469727,21.700000762939453,7.806727409362793,13222926,0.0,0.0,7.773539575959041,7.686535894772545,7.556167584976038,7.525646976688266,7.859332975500745,False,True,0.0,0.0,0.0,0.0,BY1-2014/05/14,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1088.HK
2014-07-25,1088.HK,21.950000762939453,22.39999961853028,21.700000762939453,22.350000381469727,8.040569305419922,19686531,0.0,0.0,7.754095671890958,7.7013642385593375,7.598947748032003,7.553064508122193,7.847491686073365,False,True,0.0,0.0,0.0,0.0,TP1-2014/05/14,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1088.HK
2014-07-28,1088.HK,22.5,23.299999237060547,22.5,22.850000381469727,8.220446586608887,29547851,0.0,0.0,7.838886747294218,7.746501834041908,7.623320251505607,7.5662799948248995,7.850463438268867,False,True,0.0,0.0,0.0,0.0,TP2-2014/05/14,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1088.HK
2017-04-24,1088.HK,17.84000015258789,17.959999084472656,17.520000457763672,17.860000610351562,6.89556884765625,17832093,0.0,0.0,6.945708852133356,6.907272346136202,6.703858817640247,6.454932114639037,6.042044186391227,True,True,18.65999984741211,17.84000015258789,17.600000381469727,17.520000457763672,BY1-2017/03/08,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHHL,2017-05-04,2017-05-05,1088.HK
2017-06-05,1088.HK,19.559999465942383,20.450000762939453,19.5,19.65999984741211,7.590529918670654,44270115,0.0,0.0,7.389101349428333,7.273941936887586,7.062649555826468,6.77433018745809,6.267795638863599,True,True,19.280000686645508,19.36000061035156,19.200000762939453,18.420000076293945,TP1-2017/03/08,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLLL,2017-06-09,2017-06-16,1088.HK
2018-01-08,1088.HK,21.39999961853028,23.0,21.350000381469727,22.700000762939453,10.587150573730469,54115674,0.0,0.0,9.81421200839826,9.499343110625407,9.234583841512157,8.953320563656252,8.109603180949536,True,True,21.549999237060547,25.549999237060547,25.75,19.799999237060547,TP2-2017/03/08,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2018-01-17,2018-02-02,1088.HK
2018-02-09,1088.HK,22.0,22.0,20.700000762939453,21.5,10.027478218078612,62209749,0.0,0.0,10.821506091170267,10.718873439524074,10.22434293594244,9.662582269323744,8.579016695070088,True,True,24.100000381469727,20.850000381469727,20.75,20.700000762939453,BY1-2017/12/06,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHHL,2018-02-26,2018-03-07,1088.HK
2018-02-22,1088.HK,22.0,23.100000381469727,22.0,22.799999237060547,10.633787155151367,30530814,0.0,0.0,10.459552113371076,10.519936854742324,10.236630696822044,9.741416702164884,8.670608947123101,False,False,0.0,0.0,0.0,0.0,TP1-2017/12/06,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1088.HK
