sno,TP123,TP12,TP1,TP2,TP3,TP1C,CL1,BY1,TOTAL,WR
0257.HK,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,9.0,44.44
0267.HK,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,9.0,22.22
0268.HK,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,33.33
0270.HK,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,6.0,66.67
0285.HK,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,7.0,28.57
0288.HK,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,60.0
0291.HK,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,28.57
0293.HK,3.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,12.0,25.0
0316.HK,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,50.0
0322.HK,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,10.0,40.0
0358.HK,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,33.33
0384.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
0386.HK,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,8.0,62.5
0388.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
0392.HK,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,50.0
0425.HK,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,50.0
0486.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,20.0
0522.HK,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,75.0
0656.HK,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,44.44
0659.HK,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,9.0,44.44
0669.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
0700.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0728.HK,2.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,10.0,60.0
0753.HK,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,8.0,50.0
0762.HK,3.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,11.0,72.73
0772.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0780.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0788.HK,2.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,11.0,54.55
0836.HK,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,33.33
0857.HK,2.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,12.0,50.0
0867.HK,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
0868.HK,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,28.57
0883.HK,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,80.0
0939.HK,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,7.0,28.57
0941.HK,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,66.67
0945.HK,6.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,14.0,64.29
0966.HK,4.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,10.0,60.0
0981.HK,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,13.0,38.46
0992.HK,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,9.0,44.44
0998.HK,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,6.0,66.67
1038.HK,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,40.0
1044.HK,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,50.0
1088.HK,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,57.14
1093.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
1128.HK,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,66.67
1171.HK,3.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,41.67
1177.HK,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,10.0,20.0
1179.HK,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,100.0
1193.HK,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,50.0
1208.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1209.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1211.HK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
1258.HK,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,40.0
1288.HK,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,8.0,25.0
1299.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1308.HK,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,40.0
1336.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1339.HK,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,7.0,14.29
1347.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1357.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,33.33
1378.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1398.HK,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,16.67
1519.HK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
1530.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1585.HK,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
1658.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1698.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1729.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1735.HK,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,50.0
1776.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1787.HK,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,50.0
1801.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,33.33
1810.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1816.HK,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,33.33
1818.HK,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,60.0
1833.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1876.HK,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1882.HK,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,8.0,62.5
1888.HK,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,25.0
1898.HK,0.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,9.0,33.33
1913.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1919.HK,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,50.0
1928.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
1929.HK,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,62.5
1988.HK,0.0,1.0,2.0,0.0,0.0,3.0,4.0,1.0,11.0,27.27
2018.HK,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,33.33
2020.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
2057.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2096.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
2268.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2269.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2282.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,33.33
2318.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
2319.HK,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,62.5
2328.HK,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,85.71
2331.HK,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,6.0,16.67
2333.HK,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,8.0,50.0
2338.HK,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,75.0
2359.HK,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,50.0
2367.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2378.HK,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,16.67
2380.HK,3.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,11.0,54.55
2382.HK,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,20.0
2388.HK,4.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,11.0,54.55
2400.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2577.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2588.HK,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,50.0
2600.HK,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,50.0
2601.HK,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,40.0
2618.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2628.HK,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,60.0
2638.HK,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,50.0
2688.HK,3.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,81.82
2799.HK,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,16.67
2888.HK,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,62.5
2899.HK,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
3328.HK,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,8.0,37.5
3606.HK,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,50.0
3668.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3690.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3800.HK,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,20.0
3808.HK,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,9.0,66.67
3939.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3968.HK,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
3988.HK,3.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,9.0,66.67
6088.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
6181.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6186.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
6690.HK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,25.0
6823.HK,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,25.0
6862.HK,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
6969.HK,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,50.0
9618.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
9633.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
9866.HK,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
9888.HK,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,50.0
9896.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
9988.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
9999.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,196.0,95.0,90.0,9.0,45.0,100.0,268.0,91.0,894.0,48.66
