index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,HHHL_PATTERN,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,medium_bullish,weak_bullish,BOSS_STATUS,buy_price,cl_price,tp1_price,tp2_price,tp3_price,SNO
2025-02-19,1065.HK,3.200000047683716,3.220000028610229,3.1700000762939453,3.220000028610229,3.053241729736328,206000,0.0,0.0,-0.0031055870727965,0.0279502836551701,0.0124223482911867,3.1991218779879613,3.1958739443634303,3.191096896788353,3.16880985873763,3.0965668462656577,True,True,True,True,0.0499999523162837,0.0381249785423278,0.0571874678134917,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,12.533398957347629,21.62161465540598,21.62164687415323,50.0,3.1960784730820277,3.29707840060278,3.0950785455612757,6.320240780781347,0.9594491313558096,0.3006859471766465,1,3.201600046157837,3.1950000524520874,True,2.547768185775129,-0.3095972261364178,3.2699999809265137,False,-1.5290505384687425,22.3%,22.28723868640452,False,1,False,False,False,False,False,False,True,50.0,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-02-20,1065.HK,3.2300000190734863,3.2300000190734863,3.200000047683716,3.220000028610229,3.053241729736328,614000,0.0,0.0,0.0,0.0186335224367801,0.0124223482911867,3.202917905373828,3.1979718647327173,3.1922303529382305,3.1698235254677805,3.0975503775990805,True,True,True,True,0.0299999713897705,0.0374999791383742,0.0562499687075614,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,10.935869101244176,19.44443800566713,22.222247977331676,47.222222222222136,3.198356716465666,3.298356644940092,3.09835678799124,6.253206714536256,0.9010379771142766,2.565387293344422,1,3.2026000452041625,3.1960000514984133,True,1.5772855240665735,1.89873231486853,3.2699999809265137,False,-1.5290505384687425,24.1%,24.14186196649468,False,1,False,False,False,True,False,False,False,47.2,True,False,False,True,False,False,,,,,,,,,1065.HK
2025-02-21,1065.HK,3.2300000190734863,3.2300000190734863,3.200000047683716,3.200000047683716,3.0342776775360107,262000,0.0,0.0,0.0124999878928067,0.0218749788124117,-0.0531250230502333,3.2023873857938074,3.198148228467587,3.192535046849818,3.170421080363145,3.098366709631628,False,True,True,True,0.0299999713897705,0.0362499803304671,0.0543749704957007,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,14.405776830804111,22.95081967213121,6.557377049180348,60.714285714285815,3.198513224200718,3.296513154582493,3.1005132938189437,6.12784275145614,0.1501729961857099,0.3617403540307902,1,3.2028000450134275,3.1960000514984133,False,0.3134793192439665,1.265821543245696,3.2699999809265137,False,-2.14067075385622,25.0%,24.99621156107545,False,1,False,False,False,False,False,False,True,60.7,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-02-24,1065.HK,3.2100000381469727,3.240000009536743,3.200000047683716,3.220000028610229,3.053241729736328,744000,0.0,0.0,0.0,0.0031055870727967,-0.0403727059893929,3.205589684487702,3.20004838500173,3.1936121049580697,3.1714028417145728,3.0993358994242857,True,True,True,True,0.0399999618530273,0.0356249809265136,0.0534374713897704,LH,LHHLHH,3.180000066757202,2025-02-25,3.240000009536743,2025-02-27,3.25,0.02,3.0999999046325684,3.0999999046325684,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,HHLLLHHLLH,3.240000009536743,2025-02-13,3.1700000762939453,2025-02-14,False,18.042768937974746,23.43750000000008,6.250000000000022,62.068965517241374,3.2005595865254333,3.2975595178608823,3.103559655189984,6.061435740413967,0.8467020858922623,2.571957119175589,1,3.203400044441223,3.1970000505447382,True,0.9404379577318857,0.9404379577318857,3.2699999809265137,False,-1.5290505384687425,25.5%,25.51960987119606,False,1,False,False,False,True,False,False,True,62.1,True,False,False,True,False,False,,,,,,,,,1065.HK
2025-02-25,1065.HK,3.2100000381469727,3.2300000190734863,3.180000066757202,3.190000057220459,3.0247955322265625,1082000,0.0,0.0,0.0125391727697585,0.0156739659621982,-0.0313480066637618,3.2027552068027485,3.199174617368576,3.193470456027183,3.171771103407759,3.100058322992383,False,True,True,True,0.0499999523162841,0.0362499803304671,0.0543749704957007,HL,HLHHLL,3.25,2025-02-27,3.180000066757202,2025-02-28,3.1700000762939453,-0.02,3.140000104904175,3.0999999046325684,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LLLHHLLHHL,3.1700000762939453,2025-02-14,3.240000009536743,2025-02-24,False,17.401751575371684,11.666666666666783,10.000000000000036,56.25000000000001,3.1995539170678167,3.297553847449592,3.1015539866860418,6.12584959790804,0.278543007265636,2.958235411783119,1,3.203000044822693,3.197500050067901,False,-0.6230523579077277,0.3144651023059349,3.2699999809265137,False,-2.446480861549966,24.9%,24.885472624683945,False,1,False,False,False,True,False,False,True,56.3,True,False,False,True,False,False,,,,,,,,,1065.HK
2025-02-26,1065.HK,3.220000028610229,3.220000028610229,3.180000066757202,3.220000028610229,3.053241729736328,222000,0.0,0.0,-0.0062111741455932,0.0031055870727967,-0.0248446965823732,3.205890628949563,3.2009855226939377,3.1945108314225967,3.1727261316295903,3.1010140337941188,True,True,True,True,0.0399999618530269,0.0368749797344206,0.055312469601631,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,16.003155102776038,12.068965517241502,10.344827586206936,53.3333333333333,3.2015011657861416,3.2985010971215907,3.1045012344506926,6.059653038522653,0.7849313039220961,0.2642201745315526,1,3.2038000440597534,3.198500049114227,True,1.257860409223726,1.89873231486853,3.2699999809265137,False,-1.5290505384687425,23.8%,23.81720953177357,False,1,False,False,False,False,False,False,True,53.3,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-02-27,1065.HK,3.240000009536743,3.25,3.2100000381469727,3.240000009536743,3.0722060203552246,266000,0.0,0.0,-0.0092592504016875,-0.006172833601125,-0.0277777512050623,3.212092334510868,3.204378086767225,3.1962947207604064,3.1740582876277514,3.1021214917681634,True,True,True,True,0.0399999618530273,0.038823506411384,0.058235259617076,HH,HHLLHH,3.1700000762939453,2025-02-28,3.240000009536743,2025-03-07,3.2699999809265137,0.03,3.1700000762939453,3.0999999046325684,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LHHLLHHLHH,3.240000009536743,2025-02-24,3.180000066757202,2025-02-25,False,15.32288801408597,14.035087719298456,10.526315789473724,54.83870967741941,3.205167722333818,3.302167653669267,3.108167790998369,6.052721089105396,1.4181952727179583,0.1465679173007657,1,3.2040000438690184,3.1995000481605524,True,0.3095972261364041,3.1847102322189293,3.2699999809265137,False,-0.9174303230812372,23.4%,23.36391031767695,False,1,False,False,False,False,False,False,True,54.8,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-02-28,1065.HK,3.220000028610229,3.220000028610229,3.1700000762939453,3.180000066757202,3.0153133869171143,416000,0.0,0.0,0.018867906138356,0.0125786040922373,-0.0031446510230593,3.206257376737474,3.2022582589402666,3.1956557147210654,3.174175946620414,3.1027420381824187,False,True,True,True,0.0499999523162837,0.038823506411384,0.058235259617076,LL,LLHHHL,3.2699999809265137,2025-03-07,3.200000047683716,2025-03-12,3.180000066757202,-0.03,3.1700000762939453,3.0999999046325684,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,HLLHHLHHLL,3.180000066757202,2025-02-25,3.25,2025-02-27,False,14.54859962227458,12.903225806451804,16.129032258064573,44.44444444444446,3.2027708027550927,3.301770732183193,3.1037708733269924,6.182142621191528,0.6066599426527166,0.3893382127874787,1,3.201800045967102,3.196500051021576,False,-3.34346189578283,1.2738840928875717,3.2699999809265137,False,-2.7522909692437114,23.3%,23.25276289767031,False,1,False,False,False,True,False,False,False,44.4,True,False,False,True,False,False,,,,,,,,,1065.HK
2025-03-03,1065.HK,3.190000057220459,3.200000047683716,3.180000066757202,3.180000066757202,3.0153133869171143,366000,0.0,0.0,0.0345911612536529,0.0062893020461187,-0.0062893020461186,3.201483320377424,3.2003227639678262,3.1950417677420906,3.1742912757320334,3.103357640003732,False,True,True,True,0.0199999809265136,0.0364705534542306,0.054705830181346,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,14.502146472401268,13.33333333333352,11.6666666666667,48.48484848484847,3.200602161231484,3.2876020782618185,3.1136022442011497,5.436471804221974,0.7669537149691245,0.1346070861723597,1,3.200800046920776,3.198500049114227,False,-1.5479861306820204,0.0,3.25,False,-2.153844099778396,22.7%,22.673184088089915,False,1,False,False,False,False,False,False,True,48.5,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-03-05,1065.HK,3.200000047683716,3.2100000381469727,3.190000057220459,3.2100000381469727,3.04375958442688,58000,0.0,0.0,0.0311526178953864,0.0155763089476932,-0.0186915707372317,3.201323560493991,3.2003446938900404,3.195438405939007,3.175303285215665,3.1048922570358712,True,True,True,True,0.0199999809265136,0.0366666316986082,0.0549999475479124,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,14.525182676549823,17.307692307692452,15.384615384615438,57.14285714285719,3.2005836371453875,3.281583559897768,3.1195837143930074,5.06157200907421,0.364110399679223,1.095070549008529,1,3.1984000492095945,3.203500044345856,True,-1.834860646162474,0.3124996973201678,3.25,False,-1.2307680570162258,25.6%,25.57770492926541,False,1,False,False,False,False,False,False,True,57.1,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-03-06,1065.HK,3.2100000381469727,3.220000028610229,3.200000047683716,3.220000028610229,3.053241729736328,336000,0.0,0.0,0.0186335224367801,0.0124223482911867,-0.0124223482911864,3.2047192819696706,3.202053853430926,3.1964016068280747,3.17618836924328,3.10580945043487,True,True,True,True,0.0199999809265132,0.037368385415328,0.056052578122992,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,15.125778798870405,19.607843137254985,15.686274509803988,53.8461538461538,3.2024328172848966,3.279432743851974,3.125432890717819,4.808839464264548,0.8515509375289791,0.0236701053057449,1,3.1984000492095945,3.2045000433921813,True,0.0,0.6249993946403217,3.25,False,-0.9230760427621832,28.3%,28.292635167680057,False,1,False,False,False,False,False,False,True,53.8,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-03-07,1065.HK,3.190000057220459,3.2699999809265137,3.190000057220459,3.240000009536743,3.0722060203552246,690000,0.0,0.0,0.0092592504016875,-0.0648148263977933,-0.0216049176039374,3.211133959709138,3.2053535191792584,3.198111348110768,3.1774519660807745,3.1068786979177534,True,True,True,True,0.0799999237060546,0.0366666316986082,0.0549999475479123,HH,HHHLHH,3.180000066757202,2025-03-12,3.299999952316284,2025-03-18,3.319999933242798,0.04,3.1700000762939453,3.1700000762939453,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LHHLHHLLHH,3.25,2025-02-27,3.1700000762939453,2025-02-28,False,15.806056468498664,23.636363636363875,14.545454545454591,59.25925925925932,3.206010645118406,3.28601056882446,3.126010721412352,4.99062121505212,1.7135821066894594,1.28066857653186,1,3.19860004901886,3.20600004196167,True,0.3095972261364041,1.2499987892806712,3.25,False,-0.3076920142540564,31.3%,31.29475686889636,False,1,False,False,False,True,True,False,True,59.3,True,False,False,True,False,False,,,,,,,,,1065.HK
2025-03-10,1065.HK,3.240000009536743,3.240000009536743,3.220000028610229,3.220000028610229,3.053241729736328,264000,0.0,0.0,0.0031055870727967,-0.0403727059893929,-0.0155279353639832,3.212745972236609,3.206627128694995,3.1989697277381977,3.178294501972447,3.107780063102554,True,True,True,True,0.0199999809265141,0.0368420701277882,0.0552631051916823,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,17.060313823638626,24.52830188679266,15.094339622641536,53.571428571428505,3.207342967355722,3.287342891061776,3.127343043649668,4.988548123496115,0.7055926321662204,0.4435402193508719,1,3.19900004863739,3.20600004196167,True,0.6249993946403217,0.6249993946403217,3.2699999809265137,False,-1.5290505384687425,33.8%,33.790456616344365,False,1,False,False,False,False,False,False,True,53.6,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-03-11,1065.HK,3.2300000190734863,3.25,3.220000028610229,3.2300000190734863,3.0627238750457764,186000,0.0,0.0,0.0030959722613639,-0.0433436854728976,-0.0123838890454561,3.215883071661496,3.2086595539453,3.200186601908209,3.17931837359821,3.1087539272935576,True,True,True,True,0.0299999713897709,0.0363157548402484,0.0544736322603726,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,19.441260882746636,27.45098039215704,13.725490196078432,51.85185185185194,3.209500781805033,3.288500706464762,3.130500857145304,4.922879290610363,1.0914172940931366,0.7427138314736819,1,3.199800047874451,3.2080000400543214,True,1.253917276975866,1.572325511529675,3.2699999809265137,False,-1.223240430774983,35.8%,35.77215185174612,False,1,False,False,False,False,False,False,True,51.9,True,False,False,False,False,False,,,,,,,,,1065.HK
2025-03-12,1065.HK,3.220000028610229,3.240000009536743,3.180000066757202,3.200000047683716,3.0342776775360107,550000,0.0,0.0,0.009374990919605,-0.01874998183921,-0.0031249969732016,3.212995249120081,3.207906553400814,3.200179286056268,3.179727911698913,3.109480988013798,False,True,True,True,0.059999942779541,0.0355555216471353,0.0533332824707029,HL,HLHHLL,3.319999933242798,2025-03-18,3.2300000190734863,2025-03-24,3.180000066757202,-0.04,3.1700000762939453,3.1700000762939453,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,HLHHLLHHHL,3.1700000762939453,2025-02-28,3.2699999809265137,2025-03-07,False,19.5603032036028,24.074074074074154,20.370370370370285,46.666666666666735,3.208595949983955,3.2885958736900096,3.1285960262779,4.986600055170844,0.3495403806291826,0.6694623382402233,1,3.199800047874451,3.2070000410079955,True,0.0,0.0,3.2699999809265137,False,-2.14067075385622,38.0%,37.96899570314518,False,1,False,False,False,True,False,False,True,46.7,True,False,False,True,False,False,,,,,,,,,1065.HK
2025-03-13,1065.HK,3.220000028610229,3.220000028610229,3.190000057220459,3.2100000381469727,3.04375958442688,310000,0.0,0.0,0.0031152617895384,-0.0186915707372317,0.0,3.2124506653067884,3.208088595552654,3.200564413589237,3.1803273597473893,3.110281936620437,False,True,True,True,0.02999997138977,0.0333333015441893,0.0499999523162839,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,0.0,,0.0,,False,16.18728733058695,24.074074074074176,20.370370370370303,51.72413793103448,3.208729672666148,3.2847296001868997,3.132729745145396,4.737072628346595,0.0554475757537002,0.3099857203082246,1,3.199800047874451,3.209000039100647,True,0.0,-0.3105587072796533,3.2699999809265137,False,-1.834860646162474,40.0%,39.9567272711586,False,1,False,False,False,False,False,False,True,51.7,True,False,False,False,False,False,,,,,,,,,1065.HK
